Plot Title: DL1
#,"Date Time, GMT-05:00","Pressure, in Hg (LGR S/N: 20098500, SEN S/N: 10751992)","Temp, °C (LGR S/N: 20098520, SEN S/N: 10762331, LBL: Tamb)","RH, % (LGR S/N: 21098500, SEN S/N: 10263331)","Solar Radiation, W/m² (LGR S/N: 20034090, SEN S/N: 23073988)","MRT, °C (LGR S/N: 20098500, SEN S/N: 20496099, LBL: MRT schwarz)","Wind Speed, mph (LGR S/N: 20198500, SEN S/N: 21706789)","Gust Speed, mph (LGR S/N: 20178500, SEN S/N: 23706789)","Wind Direction, ø (LGR S/N: 20198500, SEN S/N: 21706789)","DewPoint, °C (LGR S/N: 20095520, SEN S/N: 10732331, LBL: Tamb)","SkyCover, Fraction (LGR S/N: 20095520, SEN S/N: 10732331, LBL: Tamb)"
6973,10/18/19 12:00:00 PM,29.1505,8.098425926,76.28333333,77.28333333,8.451388889,1.87,5.223333333,18.55,4.185185185, -
6974,10/18/19 01:00:00 PM,29.1579,8.55962963,73.26666667,77.71666667,9.006574074,2.24,6.1,21.33333333,4.055555556,1
6975,10/18/19 02:00:00 PM,29.16281667,8.989722222,70.71666667,61.86666667,9.344444444,1.5,4.231666667,75.56666667,3.981481481, -
6976,10/18/19 03:00:00 PM,29.17268333,9.270462963,66.26666667,49.16666667,9.496759259,1.743333333,6.093333333,72.48333333,3.324074074,1
6977,10/18/19 04:00:00 PM,29.18205,8.944444444,66.46666667,15.01666667,8.766666667,1.496666667,5.478333333,222,3.074074074,0.8
6978,10/18/19 05:00:00 PM,29.17218333,7.631111111,73.1,0.816666667,7.429907407,0.616666667,1.993333333,86.58333333,3.12962963,0.8
6979,10/18/19 06:00:00 PM,29.18745,6.453703704,81.56666667,0.6,6.14,0.493333333,1.746666667,132.8166667,3.537037037,0.2
6980,10/18/19 07:00:00 PM,29.2081,5.922592593,84.06666667,0.6,5.658703704,0.866666667,2.243333333,64.55,3.435185185,0
6981,10/18/19 08:00:00 PM,29.2293,5.05037037,90.1,0.6,4.938148148,0.246666667,1.5,233.4666667,3.574074074,0.5
6982,10/18/19 09:00:00 PM,29.2455,4.188888889,93.05,0.6,3.992962963,0.123333333,1.37,248.2333333,3.194444444, -
6983,10/18/19 10:00:00 PM,29.25485,3.752962963,93.5,0.6,3.652314815,0.37,1.623333333,298.7166667,2.796296296, -
6984,10/18/19 11:00:00 PM,29.246,3.3225,94.4,0.6,3.115277778,0.37,1.496666667,217.9833333,2.518518519, -
6985,10/19/19 12:00:00 AM,29.2411,2.876481481,94.7,0.6,2.641481481,0.493333333,1.746666667,232.9833333,2.12037037, -
6986,10/19/19 01:00:00 AM,29.23911667,2.5075,94.86666667,0.6,2.315648148,0.246666667,1.246666667,342.5833333,1.75, -
6987,10/19/19 02:00:00 AM,29.23323333,2.127962963,95.58333333,0.6,1.895,0.246666667,1.5,169.8666667,1.490740741, -
6988,10/19/19 03:00:00 AM,29.2352,1.071203704,95.9,0.6,0.934074074,0.37,1.746666667,235.35,0.490740741, -
6989,10/19/19 04:00:00 AM,29.23863333,1.107407407,95.58333333,0.6,0.929907407,0.493333333,1.746666667,242.1666667,0.472222222, -
6990,10/19/19 05:00:00 AM,29.25683333,0.655185185,96.1,0.6,0.407037037,0.37,1.62,130.7,0.092592593, -
6991,10/19/19 06:00:00 AM,29.26765,0.971018519,95.08333333,1.866666667,0.724074074,0.246666667,1.623333333,259.05,0.259259259,0
6992,10/19/19 07:00:00 AM,29.27456667,1.600925926,94.28333333,19.16666667,1.455925926,0.866666667,2.116666667,174.8,0.759259259,0
6993,10/19/19 08:00:00 AM,29.27455,3.94712963,91.51666667,35.21666667,3.781203704,0.866666667,2.746666667,107.4666667,2.685185185,0
6994,10/19/19 09:00:00 AM,29.27651667,6.696018519,85.75,45.83333333,7.023425926,0.74,1.87,285.55,4.490740741,0
6995,10/19/19 10:00:00 AM,29.26225,8.650833333,76.3,49.8,9.655277778,0.866666667,2.87,90.78333333,4.712962963,0
6996,10/19/19 11:00:00 AM,29.25045,10.11138889,68.08333333,93.55,11.3237037,0.74,2.746666667,77.18333333,4.5,0
6997,10/19/19 12:00:00 PM,29.23618333,11.39009259,61.46666667,117.5,13.02722222,0.993333333,3.615,54.66666667,4.240740741,0
6998,10/19/19 01:00:00 PM,29.19975,12.51564815,55.93333333,95,12.53185185,1.12,3.246666667,17.13333333,3.953703704,0
6999,10/19/19 02:00:00 PM,29.18155,12.77462963,56.63333333,97.91666667,15.81537037,0.743333333,2.12,90.33333333,4.388888889,0
7000,10/19/19 03:00:00 PM,29.16973333,12.40824074,58.23333333,21.23333333,12.48472222,0.616666667,2.24,121.9833333,4.425925926,0
7001,10/19/19 04:00:00 PM,29.15888333,12.08972222,61.75,17.7,12.07731481,0.123333333,1.496666667,345.8666667,4.972222222,0
7002,10/19/19 05:00:00 PM,29.16923333,10.53185185,72.66666667,0.816666667,10.28277778,0.616666667,1.623333333,332.4666667,5.833333333,0
7003,10/19/19 06:00:00 PM,29.17761667,9.183703704,78.51666667,0.6,8.936111111,0.743333333,1.996666667,224.3166667,5.666666667,0
7004,10/19/19 07:00:00 PM,29.16973333,8.279444444,80.2,0.6,8.101203704,0.993333333,2.99,217.05,5.055555556,0
7005,10/19/19 08:00:00 PM,29.15938333,6.833611111,86.4,0.6,6.635648148,0.62,1.873333333,285.0833333,4.712962963,0
7006,10/19/19 09:00:00 PM,29.15936667,5.850925926,88.51666667,0.6,5.641759259,0.493333333,1.746666667,278.75,4.101851852, -
7007,10/19/19 10:00:00 PM,29.14658333,5.714259259,87.2,0.6,5.376851852,0.743333333,2.616666667,243.8166667,3.787037037, -
7008,10/19/19 11:00:00 PM,29.14561667,5.500462963,86.4,0.6,5.25212963,0.87,2.993333333,184.9,3.416666667, -
7009,10/20/19 12:00:00 AM,29.14268333,5.4225,87.06666667,0.6,5.096759259,1.243333333,3.116666667,235.35,3.453703704, -
7010,10/20/19 01:00:00 AM,29.14068333,6.441111111,83.66666667,0.6,6.195185185,1.243333333,3.486666667,212.1166667,3.907407407, -
7011,10/20/19 02:00:00 AM,29.12888333,6.935092593,82.4,0.6,6.483518519,1.37,3.238333333,197.1166667,4.148148148, -
7012,10/20/19 03:00:00 AM,29.10916667,6.88,81.36666667,0.6,6.706851852,0.993333333,2.62,216.35,3.935185185, -
7013,10/20/19 04:00:00 AM,29.11163333,7.031574074,82.38333333,0.6,6.644166667,0.74,2.62,222.9166667,4.240740741, -
7014,10/20/19 05:00:00 AM,29.1141,7.539814815,80.58333333,0.6,7.321759259,1.246666667,3.365,197.1,4.425925926, -
7015,10/20/19 06:00:00 AM,29.11656667,7.538796296,82.5,2.483333333,7.199814815,1.12,2.746666667,181.3833333,4.75, -
7016,10/20/19 07:00:00 AM,29.13331667,9.639722222,77.55,25.83333333,9.376296296,1.993333333,5.351666667,182.55,5.916666667,0
7017,10/20/19 08:00:00 AM,29.13725,10.69555556,75.63333333,41.66666667,10.76037037,2.496666667,5.601666667,175.5166667,6.592592593,0
7018,10/20/19 09:00:00 AM,29.1407,11.26435185,75.66666667,38.53333333,11.26027778,2.62,6.103333333,174.5833333,7.138888889,1
7019,10/20/19 10:00:00 AM,29.13576667,12.04555556,74.51666667,52.3,12.21481481,2.62,5.853333333,177.6333333,7.657407407,1
7020,10/20/19 11:00:00 AM,29.13578333,12.2512037,77.93333333,57.06666667,12.38425926,2.243333333,4.975,171.05,8.518518519,1
7021,10/20/19 12:00:00 PM,29.12691667,13.5775,74.38333333,96.86666667,14.00564815,2.623333333,6.6,175.9833333,9.12037037,1
7022,10/20/19 01:00:00 PM,29.12643333,15.06657407,68.48333333,86.05,15.20592593,4.11,9.216666667,178.3333333,9.314814815,1
7023,10/20/19 02:00:00 PM,29.12001667,15.60481481,64.71666667,45.61666667,16.25203704,3.24,7.343333333,181.6,8.990740741,0
7024,10/20/19 03:00:00 PM,29.13281667,15.23055556,67.2,34.36666667,15.36962963,2.865,6.351666667,182.5333333,9.203703704,0
7025,10/20/19 04:00:00 PM,29.13971667,14.32944444,72.25,12.5,14.34546296,2.243333333,5.351666667,178.8,9.407407407,0
7026,10/20/19 05:00:00 PM,29.13381667,13.52953704,76.08333333,0.816666667,13.40138889,1.746666667,4.601666667,164.95,9.407407407,0
7027,10/20/19 06:00:00 PM,29.1461,12.52537037,80.83333333,0.6,12.29546296,1.496666667,3.736666667,171.75,9.324074074,0
7028,10/20/19 07:00:00 PM,29.16825,11.41027778,85.13333333,0.6,11.21555556,0.993333333,2.743333333,155.8,9.018518519,0
7029,10/20/19 08:00:00 PM,29.18008333,10.53657407,88.21666667,0.6,10.18546296,0.74,1.993333333,141.4833333,8.694444444,0
7030,10/20/19 09:00:00 PM,29.19385,9.607407407,90.83333333,0.6,9.393796296,0.616666667,1.746666667,213.2833333,8.175925926,0
7031,10/20/19 10:00:00 PM,29.2027,9.356851852,92.43333333,0.6,8.953055556,0.37,1.746666667,178.3333333,8.185185185, -
7032,10/20/19 11:00:00 PM,29.20073333,8.547407407,93.73333333,0.6,8.34,0.616666667,1.5,261.4,7.592592593, -
7033,10/21/19 12:00:00 AM,29.21005,7.807314815,94.6,0.6,7.573240741,0.37,1.866666667,299.1833333,7.018518519, -
7034,10/21/19 01:00:00 AM,29.21301667,6.715648148,94.5,0.6,6.605833333,0.74,2.123333333,235.35,5.907407407, -
7035,10/21/19 02:00:00 AM,29.22388333,5.73537037,95.66666667,0.6,5.611944444,0.493333333,1.87,222.9166667,5.101851852, -
7036,10/21/19 03:00:00 AM,29.24551667,5.179351852,96.88333333,0.6,5.02,0.616666667,1.75,149.6833333,4.731481481, -
7037,10/21/19 04:00:00 AM,29.26075,5.40212963,97.41666667,0.6,5.316388889,0.616666667,1.496666667,235.3333333,5.009259259, -
7038,10/21/19 05:00:00 AM,29.28488333,5.62037037,97.9,0.6,5.629074074,0.74,1.87,143.8333333,5.296296296, -
7039,10/21/19 06:00:00 AM,29.28636667,5.509351852,98.43333333,2.7,5.595092593,0.74,1.993333333,260.45,5.268518519,1
7040,10/21/19 07:00:00 AM,29.29915,5.825185185,98.26666667,20.63333333,6.029537037,0.616666667,1.996666667,99.48333333,5.583333333,1
7041,10/21/19 08:00:00 AM,29.30261667,6.54287037,97.88333333,51.05,7.124444444,0.743333333,2.616666667,141.5,6.240740741,1
7042,10/21/19 09:00:00 AM,29.29178333,7.976388889,96.16666667,67.3,8.748796296,0.993333333,2.616666667,144.75,7.416666667,1
7043,10/21/19 10:00:00 AM,29.28588333,10.72962963,89.25,57.91666667,11.39407407,0.74,2.116666667,234.8666667,9.018518519,0.8
7044,10/21/19 11:00:00 AM,29.25635,14.17990741,79.81666667,97.7,14.87185185,0.866666667,2.366666667,323.5666667,10.75, -
7045,10/21/19 12:00:00 PM,29.23323333,17.3237037,58.05,85.83333333,18.4975,1.996666667,6.6,185.8333333,9,0
7046,10/21/19 01:00:00 PM,29.20615,17.88675926,54.11666667,135.4333333,18.2712037,2.993333333,7.966666667,183.95,8.5,0
7047,10/21/19 02:00:00 PM,29.20318333,17.98212963,51.66666667,95.21666667,19.2912037,3.74,8.59,180.9,7.898148148,0
7048,10/21/19 03:00:00 PM,29.20023333,17.74398148,54.7,20.83333333,17.69657407,2.12,6.1,175.7666667,8.518518519,0
7049,10/21/19 04:00:00 PM,29.20023333,17.10564815,59.35,7.7,16.85953704,1.12,3.611666667,214.2333333,9.138888889,0
7050,10/21/19 05:00:00 PM,29.19531667,15.57287037,65.58333333,0.6,15.18259259,0.74,2.12,283.9333333,9.148148148,0
7051,10/21/19 06:00:00 PM,29.19136667,14.27740741,70.65,0.6,13.86953704,0.493333333,1.746666667,261.85,9.037037037,0
7052,10/21/19 07:00:00 PM,29.185,13.25666667,75.5,0.6,12.93518519,0.866666667,2.12,263.5,9.018518519,0
7053,10/21/19 08:00:00 PM,29.17908333,15.18287037,69.25,0.6,14.55638889,3.241666667,7.593333333,184.4333333,9.611111111,0
7054,10/21/19 09:00:00 PM,29.1722,14.80046296,68.96666667,0.6,14.60092593,3.736666667,8.966666667,182.5333333,9.175925926,0
7055,10/21/19 10:00:00 PM,29.16823333,14.57685185,69.51666667,0.6,14.38907407,4.103333333,9.713333333,181.3833333,9.092592593,0
7056,10/21/19 11:00:00 PM,29.15691667,14.24962963,69.56666667,0.6,14.03805556,2.623333333,7.343333333,170.3333333,8.759259259,0
7057,10/22/19 12:00:00 AM,29.14856667,14.11398148,67.76666667,0.6,13.90611111,2.993333333,8.84,179.0166667,8.287037037,0
7058,10/22/19 01:00:00 AM,29.153,14.03,66.45,0.6,13.84601852,2.87,7.97,175.05,7.87962963,0
7059,10/22/19 02:00:00 AM,29.1274,13.85796296,68.85,0.6,13.72601852,4.105,10.83333333,173.6333333,8.203703704,0.5
7060,10/22/19 03:00:00 AM,29.1151,13.94592593,75.3,0.6,13.77805556,3.981666667,10.46,180.2,9.657407407,0.8
7061,10/22/19 04:00:00 AM,29.11706667,14.21398148,75.93333333,0.6,14.07388889,5.601666667,12.20166667,179.9666667,10.03703704,1
7062,10/22/19 05:00:00 AM,29.09395,14.03796296,75.1,0.6,13.93796296,6.726666667,15.06333333,181.6,9.712962963,1
7063,10/22/19 06:00:00 AM,29.09148333,13.88203704,75.9,0.6,13.77388889,4.601666667,10.95666667,184.1833333,9.722222222,1
7064,10/22/19 07:00:00 AM,29.09638333,13.80601852,77.83333333,5.2,13.70194444,4.353333333,11.08333333,182.0833333,10.03703704,1
7065,10/22/19 08:00:00 AM,29.09295,13.74592593,80.21666667,7.916666667,13.68203704,3.61,10.33833333,176.4666667,10.39814815,1
7066,10/22/19 09:00:00 AM,29.07078333,13.91407407,81.45,15.01666667,13.83398148,4.236666667,11.70666667,177.8666667,10.7962963,1
7067,10/22/19 10:00:00 AM,29.04028333,14.2975,80.88333333,59.18333333,14.45333333,5.226666667,13.19833333,181.3833333,11.09259259,1
7068,10/22/19 11:00:00 AM,29.01665,14.1737037,80.73333333,29.58333333,14.22185185,4.725,11.95833333,181.3666667,10.90740741,1
7069,10/22/19 12:00:00 PM,28.97925,14.54907407,80.35,34.8,14.55694444,5.723333333,14.44,182.7833333,11.23148148,1
7070,10/22/19 01:00:00 PM,28.94825,14.81240741,80.61666667,13.33333333,14.80435185,4.725,11.83166667,182.5333333,11.53703704,1
7071,10/22/19 02:00:00 PM,28.97238333,13.5375,91.36666667,7.7,13.23268519,1.49,4.358333333,203.9,12.15740741,1
7072,10/22/19 03:00:00 PM,29.01123333,13.33712963,95.2,3.333333333,13.04027778,1.12,2.991666667,188.65,12.61111111,1
7073,10/22/19 04:00:00 PM,29.00485,13.46916667,95.21666667,1.233333333,13.01990741,1.116666667,3.236666667,167.0666667,12.73148148,1
7074,10/22/19 05:00:00 PM,28.9842,13.64601852,93.95,0.6,13.01194444,1.993333333,4.478333333,170.5666667,12.69444444,1
7075,10/22/19 06:00:00 PM,28.98468333,13.48138889,94.06666667,0.6,12.88342593,0.993333333,3.115,208.8333333,12.57407407,1
7076,10/22/19 07:00:00 PM,28.98615,13.41712963,94.73333333,0.6,12.8875,0.74,2.87,186.5333333,12.61111111,1
7077,10/22/19 08:00:00 PM,28.995,12.98805556,94.41666667,0.6,12.4975,1.373333333,2.87,175.2833333,12.12962963,1
7078,10/22/19 09:00:00 PM,29.0073,12.29564815,94.66666667,0.6,11.80722222,1.12,2.493333333,162.3833333,11.47222222,1
7079,10/22/19 10:00:00 PM,28.99895,11.45842593,94.36666667,0.6,11.04898148,0.866666667,2.12,251.05,10.60185185,0
7080,10/22/19 11:00:00 PM,29.00535,11.0287037,95.28333333,0.6,10.52,0.74,2.12,187.0166667,10.31481481,0.2
7081,10/23/19 12:00:00 AM,29.01075,10.8175,95.05,0.6,10.28342593,0.866666667,2.743333333,131.8833333,10.06481481,0.2
7082,10/23/19 01:00:00 AM,29.0191,10.88675926,94.43333333,0.6,10.55305556,0.866666667,2,193.35,10.0462963,0.2
7083,10/23/19 02:00:00 AM,29.02253333,9.996944444,96.2,0.6,9.841574074,0.866666667,1.996666667,251.0666667,9.416666667,1
7084,10/23/19 03:00:00 AM,29.04028333,9.014537037,96.98333333,0.6,8.791296296,0.74,2.243333333,168.95,8.574074074,1
7085,10/23/19 04:00:00 AM,29.06191667,8.118888889,97.28333333,0.6,7.877777778,0.74,2.12,216.1,7.740740741,0
7086,10/23/19 05:00:00 AM,29.07473333,6.981296296,97.68333333,0.6,6.766481481,0.616666667,1.623333333,301.5166667,6.648148148,0
7087,10/23/19 06:00:00 AM,29.0826,6.267685185,97.95,1.866666667,6.01287037,0.616666667,1.746666667,166.35,5.972222222,0
7088,10/23/19 07:00:00 AM,29.10228333,7.33712963,95.1,16.86666667,6.807685185,1.743333333,3.358333333,166.8333333,6.564814815,0
7089,10/23/19 08:00:00 AM,29.12543333,9.108240741,88.4,33.53333333,8.673981481,1.746666667,4.976666667,196.15,7.277777778,0
7090,10/23/19 09:00:00 AM,29.1205,11.38935185,77.28333333,51.66666667,11.34287037,1.496666667,5.105,191.7,7.555555556,0
7091,10/23/19 10:00:00 AM,29.10375,12.96342593,66.63333333,75.63333333,13.13537037,1.623333333,5.726666667,177.15,6.888888889,0.2
7092,10/23/19 11:00:00 AM,29.10721667,13.66185185,53.8,70.85,13.89314815,1.746666667,7.466666667,147.1166667,4.462962963,0.5
7093,10/23/19 12:00:00 PM,29.11901667,14.52518519,47.31666667,58.93333333,15.20268519,1.623333333,6.1,170.35,3.435185185,0.8
7094,10/23/19 01:00:00 PM,29.12198333,14.72416667,43.56666667,68.96666667,15.12277778,1.5,5.223333333,129.3,2.444444444,0.5
7095,10/23/19 02:00:00 PM,29.1338,15.16666667,40.56666667,111.45,16.78194444,1.5,5.85,145.7166667,1.861111111,0.5
7096,10/23/19 03:00:00 PM,29.1584,14.74833333,38.43333333,22.71666667,14.70861111,1.5,5.85,120.85,0.75,0.5
7097,10/23/19 04:00:00 PM,29.18351667,13.88953704,39.03333333,11.03333333,13.69351852,1.373333333,3.241666667,149.7,0.185185185,0.2
7098,10/23/19 05:00:00 PM,29.2214,11.93935185,44.05,0.6,11.68888889,0.616666667,1.87,149.2333333,0.083333333,0
7099,10/23/19 06:00:00 PM,29.25828333,10.37296296,50.53333333,0.6,10.08685185,0.74,1.87,148.3,0.546296296,0
7100,10/23/19 07:00:00 PM,29.2721,9.096944444,57.63333333,0.6,8.894537037,0.74,2.246666667,167.3166667,1.175925926,0
7101,10/23/19 08:00:00 PM,29.2849,8.240462963,62.18333333,0.6,7.98212963,0.493333333,1.873333333,178.1,1.425925926,0
7102,10/23/19 09:00:00 PM,29.30703333,7.46712963,62.1,0.6,7.3125,1.87,4.108333333,185.3666667,0.694444444,0
7103,10/23/19 10:00:00 PM,29.32278333,6.66537037,66.03333333,0.6,6.420185185,1.62,3.736666667,169.4,0.805555556,0
7104,10/23/19 11:00:00 PM,29.33461667,5.44,74.71666667,0.6,5.371666667,0.493333333,2.493333333,234.8833333,1.314814815,0
7105,10/24/19 12:00:00 AM,29.34346667,5.436296296,78.78333333,0.6,5.170648148,0.493333333,1.996666667,126.7166667,2.064814815,0
7106,10/24/19 01:00:00 AM,29.35083333,6.545833333,71.73333333,0.6,6.066481481,0.993333333,3.238333333,134.2,1.796296296,0
7107,10/24/19 02:00:00 AM,29.35823333,6.816759259,68.41666667,0.6,6.547222222,0.74,2.743333333,129.5333333,1.407407407,0
7108,10/24/19 03:00:00 AM,29.36263333,7.316111111,66.85,0.6,6.732314815,1.493333333,3.486666667,169.6333333,1.564814815,0
7109,10/24/19 04:00:00 AM,29.37248333,8.151759259,62.05,0.6,7.656111111,1.493333333,3.986666667,160,1.324074074,0
7110,10/24/19 05:00:00 AM,29.36413333,9.426388889,56.15,0.6,9.031111111,2.12,5.228333333,169.65,1.12962963,0.2
7111,10/24/19 06:00:00 AM,29.3592,9.072777778,56.91666667,5.816666667,8.840740741,2.493333333,4.606666667,169.1833333,0.990740741,0
7112,10/24/19 07:00:00 AM,29.3656,9.987592593,54.8,31.66666667,9.729444444,3.238333333,6.223333333,176.9333333,1.314814815,0.8
7113,10/24/19 08:00:00 AM,29.37841667,11.5187963,49.68333333,42.1,11.40518519,3.738333333,7.846666667,179.0333333,1.361111111,0.8
7114,10/24/19 09:00:00 AM,29.3789,13.79231481,42.75,59.36666667,13.59537037,5.346666667,11.085,184.2,1.351851852,0
7115,10/24/19 10:00:00 AM,29.35721667,16.42694444,36.06666667,106.25,16.64861111,4.353333333,10.34,178.8,1.361111111,0
7116,10/24/19 11:00:00 AM,29.341,17.63296296,32.36666667,69.36666667,17.78361111,2.496666667,7.973333333,182.55,0.916666667,0.5
7117,10/24/19 12:00:00 PM,29.3272,18.44166667,29.71666667,68.75,18.51685185,2.87,10.58333333,187.25,0.425925926,1
7118,10/24/19 01:00:00 PM,29.30065,19.90018519,28.6,102.2833333,20.33712963,2.62,8.963333333,183.4833333,1.148148148,0.8
7119,10/24/19 02:00:00 PM,29.30063333,20.21759259,27.93333333,65.43333333,20.56314815,2.243333333,7.843333333,186.3,1.12037037,0.8
7120,10/24/19 03:00:00 PM,29.3218,19.10805556,32.33333333,35.61666667,19.50462963,1.746666667,5.473333333,124.3666667,2.092592593,1
7121,10/24/19 04:00:00 PM,29.34691667,16.26435185,46.38333333,7.516666667,16.4387963,2.746666667,5.97,13.85,4.712962963,0.8
7122,10/24/19 05:00:00 PM,29.38676667,15.20648148,50.36666667,0.6,15.02731481,1.87,3.858333333,236.7666667,4.981481481,1
7123,10/24/19 06:00:00 PM,29.4227,14.57314815,54.08333333,0.6,14.39351852,1.37,3.368333333,117.7833333,5.407407407,1
7124,10/24/19 07:00:00 PM,29.43698333,13.60564815,61.61666667,0.6,13.48546296,1.616666667,3.731666667,116.85,6.388888889,1
7125,10/24/19 08:00:00 PM,29.4399,12.17064815,69.68333333,0.6,12.06972222,0.493333333,1.493333333,170.1,6.777777778,1
7126,10/24/19 09:00:00 PM,29.45763333,11.90416667,72.46666667,0.6,11.78703704,1.246666667,3.115,123.9,7.12037037,1
7127,10/24/19 10:00:00 PM,29.46846667,11.08166667,76.2,0.6,10.96777778,1.496666667,3.238333333,237.7166667,7.055555556,1
7128,10/24/19 11:00:00 PM,29.4793,10.2462037,75.75,0.6,10.13592593,0.996666667,2.496666667,349.3833333,6.166666667,0.8
7129,10/25/19 12:00:00 AM,29.48963333,9.08462963,81.3,0.6,8.985740741,0.37,1.5,340.7,6.074074074,0
7130,10/25/19 01:00:00 AM,29.4916,8.185925926,85.86666667,0.6,8.090648148,0.493333333,1.5,280.6166667,5.944444444,0
7131,10/25/19 02:00:00 AM,29.48961667,7.895,87.21666667,0.6,7.8575,0.993333333,2.116666667,293.2833333,5.907407407,0
7132,10/25/19 03:00:00 AM,29.4911,7.97,87.11666667,0.6,7.928333333,0.616666667,1.993333333,286.9833333,5.962962963,1
7133,10/25/19 04:00:00 AM,29.49701667,8.090833333,86.73333333,0.6,8.07,0.74,1.746666667,234.8833333,6.037037037,0.8
7134,10/25/19 05:00:00 AM,29.48816667,8.036666667,86.6,0.6,7.9825,0.743333333,2.123333333,282.7166667,5.944444444,1
7135,10/25/19 06:00:00 AM,29.48913333,8.003333333,86.98333333,0.6,7.949166667,0.493333333,1.746666667,250.1,6,0.8
7136,10/25/19 07:00:00 AM,29.49553333,8.078333333,87.96666667,5,8.045,0.493333333,1.623333333,279.2333333,6.222222222,0.8
7137,10/25/19 08:00:00 AM,29.49995,8.402314815,88.6,33.13333333,8.568148148,0.616666667,1.993333333,348.2166667,6.62962963,0.5
7138,10/25/19 09:00:00 AM,29.4793,9.406388889,85.1,46.25,9.858055556,0.74,2.12,289.3,7.018518519,0.2
7139,10/25/19 10:00:00 AM,29.4532,9.776111111,84.75,59.8,10.35703704,0.743333333,2.12,130.2333333,7.351851852,0.5
7140,10/25/19 11:00:00 AM,29.42811667,10.38944444,83.41666667,57.51666667,10.99259259,0.493333333,2.12,166.3666667,7.731481481,0.5
7141,10/25/19 12:00:00 PM,29.38628333,10.83416667,80.8,40.83333333,11.12240741,0.616666667,2.37,221.05,7.694444444,1
7142,10/25/19 01:00:00 PM,29.35476667,11.1062963,78.86666667,33.51666667,11.35768519,0.616666667,2.243333333,194.2833333,7.611111111,1
7143,10/25/19 02:00:00 PM,29.35428333,10.88648148,81.31666667,21.05,11.0287037,0.74,2.243333333,234.6333333,7.824074074,1
7144,10/25/19 03:00:00 PM,29.36116667,10.25490741,86.55,12.91666667,10.30009259,1.493333333,3.981666667,65.45,8.111111111,0.8
7145,10/25/19 04:00:00 PM,29.36458333,9.964351852,89.56666667,1.25,9.85787037,0.993333333,2.62,120.3666667,8.314814815,1
7146,10/25/19 05:00:00 PM,29.37348333,9.619907407,91.46666667,0.6,9.455648148,0.74,1.87,345.1666667,8.314814815,1
7147,10/25/19 06:00:00 PM,29.3858,9.3075,94.13333333,0.6,9.121944444,1.12,2.493333333,179.5,8.425925926,1
7148,10/25/19 07:00:00 PM,29.37545,9.117685185,95.71666667,0.6,8.890925926,0.87,2.493333333,286.7166667,8.5,1
7149,10/25/19 08:00:00 PM,29.37745,9.175555556,96.58333333,0.6,9.031296296,0.74,1.87,259.2666667,8.675925926,1
7150,10/25/19 09:00:00 PM,29.38431667,9.072592593,97.23333333,0.6,8.965185185,0.616666667,1.75,179.05,8.675925926,1
7151,10/25/19 10:00:00 PM,29.37691667,9.043611111,97.43333333,0.6,8.911944444,0.743333333,1.87,223.15,8.657407407,1
7152,10/25/19 11:00:00 PM,29.37545,8.944907407,97.61666667,0.6,8.788055556,0.616666667,1.5,267.95,8.62962963,1
7153,10/26/19 12:00:00 AM,29.3725,8.924444444,97.75,0.6,8.779722222,0.493333333,1.496666667,281.1,8.592592593,1
7154,10/26/19 01:00:00 AM,29.37741667,8.870277778,97.46666667,0.6,8.713240741,0.37,1.5,277.1,8.5,1
7155,10/26/19 02:00:00 AM,29.37793333,8.285740741,97.45,0.6,8.08212963,0.493333333,1.623333333,337.1666667,7.916666667,1
7156,10/26/19 03:00:00 AM,29.39413333,7.162037037,97.73333333,0.6,6.997962963,0.616666667,1.496666667,294.0333333,6.824074074,0.5
7157,10/26/19 04:00:00 AM,29.40251667,6.127314815,98,0.6,5.974351852,0.616666667,1.746666667,340.2333333,5.842592593,0
7158,10/26/19 05:00:00 AM,29.4158,5.637407407,98.48333333,0.6,5.556574074,0.62,1.743333333,129.05,5.398148148,0
7159,10/26/19 06:00:00 AM,29.43106667,5.889537037,99.08333333,2.066666667,5.944814815,0,1.5,183.7333333,5.75,1
7160,10/26/19 07:00:00 AM,29.44631667,5.957685185,99.23333333,14.58333333,6.038518519,0.493333333,1.873333333,254.5833333,5.851851852,1
7161,10/26/19 08:00:00 AM,29.44828333,6.466666667,99.25,37.7,6.837777778,0.74,2.24,271.0166667,6.351851852,1
7162,10/26/19 09:00:00 AM,29.45615,7.463703704,97.15,74.16666667,8.123055556,0.74,1.993333333,220.1,7.064814815,1
7163,10/26/19 10:00:00 AM,29.43796667,9.075740741,93.1,90.83333333,9.933148148,0.74,2.37,70.63333333,8,1
7164,10/26/19 11:00:00 AM,29.41383333,10.35694444,86.58333333,69.58333333,11.28898148,0.74,2.366666667,26.51666667,8.240740741,0.8
7165,10/26/19 12:00:00 PM,29.38383333,11.34472222,82.38333333,74.8,11.73759259,0.74,2.62,34.25,8.462962963,0.8
7166,10/26/19 01:00:00 PM,29.37841667,12.69833333,73.03333333,89.8,13.18425926,1.12,3.365,260.7,8.027777778,0.8
7167,10/26/19 02:00:00 PM,29.34838333,14.06592593,61.56666667,113.95,15.46277778,1.5,4.603333333,258.8,6.805555556,0
7168,10/26/19 03:00:00 PM,29.33361667,13.92203704,57.91666667,20.41666667,13.84194444,0.993333333,3.243333333,221.7166667,5.787037037,0
