title,Solar Radiation,Temp,RH,Wind Speed,Gust Speed,Wind Direction,Water Content,MRT,DewPt
timezone_str,nan,nan,nan,nan,nan,nan,nan,nan,nan
units,W/mÂ²,Â°F,%,mph,mph,Ã¸,mÂ³/mÂ³,Â°F,Â°F
logger_serial_number,20094090,20094090,20094090,20094090,20094090,20094090,20094090,20094090,20094090
sensor_serial_number,20073988,20496044,20496044,20496535,20496535,20496535,20499689,20693833,20496044
datetimes,,,,,,,,,
2019-11-18 11:00:00-05:00,257.7,39.696,73.03333333333335,2.7466666666666666,5.6000000000000005,126.7166666666667,-0.027583333333333335,44.296833333333325,31.78333333333333
2019-11-18 12:00:00-05:00,247.91666666666666,41.507666666666665,69.95,1.7466666666666668,4.8566666666666665,149.21666666666667,-0.020350000000000004,47.053666666666665,32.449999999999996
2019-11-18 13:00:00-05:00,215.63333333333333,42.163000000000004,67.96666666666667,1.87,4.36,121.31666666666666,-0.013499999999999998,48.052666666666674,32.36666666666667
2019-11-18 14:00:00-05:00,129.58333333333334,42.18633333333333,67.53333333333333,1.9933333333333334,4.596666666666667,60.29999999999999,-0.0075499999999999986,44.475666666666676,32.266666666666666
2019-11-18 15:00:00-05:00,65.81666666666666,42.063500000000005,67.41666666666667,1.616666666666667,3.731666666666667,53.01666666666667,-0.0026666666666666666,42.73766666666668,32.1
2019-11-18 16:00:00-05:00,20.400000000000002,41.18233333333334,68.76666666666667,0.8700000000000001,2.12,35.9,-0.0008,40.262166666666666,31.71666666666667
2019-11-18 17:00:00-05:00,0.6,39.484166666666674,72.86666666666666,1.1166666666666667,2.2466666666666666,91.26666666666667,-0.0008,37.93216666666667,31.5
2019-11-18 18:00:00-05:00,0.6,37.987,77.55,2.4933333333333336,4.105,46.48333333333333,0.0007,36.85783333333333,31.55
2019-11-18 19:00:00-05:00,0.6,37.22516666666667,80.13333333333334,1.366666666666667,3.2383333333333333,142.21666666666667,0.0007833333333333333,36.07966666666666,31.683333333333337
2019-11-18 20:00:00-05:00,0.6,37.09733333333333,81.14999999999999,0.6166666666666667,2.2433333333333336,205.54999999999998,0.001483333333333333,35.68533333333334,31.849999999999998
2019-11-18 21:00:00-05:00,0.6,35.021,84.55000000000001,1.87,3.2383333333333333,53.26666666666667,0.002483333333333333,33.75466666666667,30.849999999999998
