"Plot Title: DL5"
#,"Date Time, GMT-05:00","Temp, °F (LGR S/N: 20098520, SEN S/N: 10762331, LBL: Tamb)","RH, % (LGR S/N: 21098500, SEN S/N: 10263331)","Wind Speed, mph (LGR S/N: 20198500, SEN S/N: 21706789)","Wind Direction, ø (LGR S/N: 20198500, SEN S/N: 21706789)","Solar Radiation, W/m² (LGR S/N: 20034090, SEN S/N: 23073988)"
2928,09/25/19 11:00:00 PM,66.16,68.26,6.86,152.10,0.00
2929,09/26/19 12:00:00 AM,66.40,69.51,7.37,158.60,0.00
2930,09/26/19 01:00:00 AM,65.55,71.47,4.76,146.30,0.00
2931,09/26/19 02:00:00 AM,65.43,70.59,6.15,153.00,0.00
2932,09/26/19 03:00:00 AM,64.80,70.92,6.39,151.00,0.00
2933,09/26/19 04:00:00 AM,63.50,72.10,6.16,150.70,0.00
2934,09/26/19 05:00:00 AM,62.33,72.97,5.94,150.90,0.00
2935,09/26/19 06:00:00 AM,61.63,70.31,5.82,156.70,0.00
2936,09/26/19 07:00:00 AM,62.26,71.34,6.91,150.10,0.00
2937,09/26/19 08:00:00 AM,62.10,71.87,6.94,148.40,19.07
2938,09/26/19 09:00:00 AM,63.27,70.15,6.64,152.20,77.42
2939,09/26/19 10:00:00 AM,64.09,70.72,5.37,160.80,50.49
2940,09/26/19 11:00:00 AM,63.12,88.60,2.85,206.10,33.66
2941,09/26/19 12:00:00 PM,61.72,89.90,3.56,266.20,48.25
2942,09/26/19 01:00:00 PM,61.05,93.60,3.80,171.40,46.00
2943,09/26/19 02:00:00 PM,61.45,93.20,4.19,145.20,83.03
2944,09/26/19 03:00:00 PM,62.02,90.60,2.18,180.40,67.32
2945,09/26/19 04:00:00 PM,64.15,78.82,3.49,263.60,232.25
2946,09/26/19 05:00:00 PM,67.17,65.29,6.34,264.90,247.96
2947,09/26/19 06:00:00 PM,68.40,62.91,5.84,291.30,161.57
2948,09/26/19 07:00:00 PM,66.69,56.93,6.98,283.40,33.66
2949,09/26/19 08:00:00 PM,62.55,66.98,6.23,312.70,0.00
2950,09/26/19 09:00:00 PM,59.95,75.71,3.87,295.40,0.00
2951,09/26/19 10:00:00 PM,58.68,82.20,2.45,303.10,0.00
2952,09/26/19 11:00:00 PM,55.13,90.80,2.31,125.60,0.00
2953,09/27/19 12:00:00 AM,51.22,93.50,3.70,146.60,0.00
2954,09/27/19 01:00:00 AM,49.53,94.70,3.56,142.80,0.00
2955,09/27/19 02:00:00 AM,48.06,95.70,3.32,123.30,0.00
2956,09/27/19 03:00:00 AM,46.60,96.30,3.56,98.50,0.00
2957,09/27/19 04:00:00 AM,45.08,97.00,3.73,80.50,0.00
2958,09/27/19 05:00:00 AM,43.91,97.60,4.33,71.94,0.00
2959,09/27/19 06:00:00 AM,43.60,97.90,5.37,55.24,0.00
2960,09/27/19 07:00:00 AM,43.26,98.00,4.65,61.24,0.00
2961,09/27/19 08:00:00 AM,43.45,98.20,4.60,54.35,38.15
2962,09/27/19 09:00:00 AM,47.03,96.70,3.77,62.58,178.40
2963,09/27/19 10:00:00 AM,54.64,89.60,2.21,85.40,341.09
2964,09/27/19 11:00:00 AM,62.42,64.21,6.44,171.70,456.65
2965,09/27/19 12:00:00 PM,65.35,56.22,7.34,176.60,555.39
2966,09/27/19 01:00:00 PM,67.28,50.66,7.00,177.30,605.88
2967,09/27/19 02:00:00 PM,68.99,46.42,7.55,175.30,599.15
2968,09/27/19 03:00:00 PM,70.21,46.29,7.54,170.20,543.05
2969,09/27/19 04:00:00 PM,71.04,47.49,9.04,163.50,442.07
2970,09/27/19 05:00:00 PM,71.33,48.25,8.91,164.10,297.33
2971,09/27/19 06:00:00 PM,70.11,50.56,10.20,161.80,150.35
2972,09/27/19 07:00:00 PM,67.80,56.14,10.85,163.10,22.44
2973,09/27/19 08:00:00 PM,66.20,59.19,11.24,162.20,0.00
2974,09/27/19 09:00:00 PM,64.87,61.67,12.80,157.80,0.00
2975,09/27/19 10:00:00 PM,64.20,64.81,13.04,152.30,0.00
2976,09/27/19 11:00:00 PM,63.95,66.50,10.32,156.20,0.00
2977,09/28/19 12:00:00 AM,63.79,67.30,9.47,155.50,0.00
2978,09/28/19 01:00:00 AM,63.18,69.66,10.32,160.10,0.00
2979,09/28/19 02:00:00 AM,62.71,70.40,11.83,149.80,0.00
2980,09/28/19 03:00:00 AM,62.46,72.13,10.34,146.70,0.00
2981,09/28/19 04:00:00 AM,62.15,74.25,8.36,148.10,0.00
2982,09/28/19 05:00:00 AM,62.28,75.66,8.57,150.70,0.00
2983,09/28/19 06:00:00 AM,63.30,75.77,9.90,154.60,0.00
2984,09/28/19 07:00:00 AM,63.48,77.59,10.09,155.90,0.00
2985,09/28/19 08:00:00 AM,63.52,79.54,9.30,160.50,15.71
2986,09/28/19 09:00:00 AM,64.96,76.27,6.82,168.70,145.86
2987,09/28/19 10:00:00 AM,68.70,70.47,8.19,156.50,299.57
2988,09/28/19 11:00:00 AM,72.95,68.24,9.26,174.10,405.04
2989,09/28/19 12:00:00 PM,75.74,64.82,6.67,182.10,443.19
2990,09/28/19 01:00:00 PM,78.73,61.00,7.10,242.80,516.12
2991,09/28/19 02:00:00 PM,80.22,57.45,8.37,279.80,389.33
2992,09/28/19 03:00:00 PM,79.83,58.69,7.31,293.10,259.18
2993,09/28/19 04:00:00 PM,80.55,59.62,6.33,320.50,350.06
2994,09/28/19 05:00:00 PM,80.19,60.51,5.66,349.10,253.57
2995,09/28/19 06:00:00 PM,78.37,65.56,4.80,358.20,65.08
2996,09/28/19 07:00:00 PM,75.65,67.54,4.16,352.20,10.10
2997,09/28/19 08:00:00 PM,73.56,74.73,2.82,3.31,0.00
2998,09/28/19 09:00:00 PM,70.27,88.90,4.44,325.10,0.00
2999,09/28/19 10:00:00 PM,68.09,92.80,4.36,330.70,0.00
3000,09/28/19 11:00:00 PM,66.25,94.30,6.87,307.10,0.00
3001,09/29/19 12:00:00 AM,63.77,96.60,7.33,312.80,0.00
3002,09/29/19 01:00:00 AM,62.67,97.00,7.22,311.00,0.00
3003,09/29/19 02:00:00 AM,62.10,92.90,7.29,328.20,0.00
3004,09/29/19 03:00:00 AM,61.63,93.10,3.93,347.30,0.00
3005,09/29/19 04:00:00 AM,61.23,93.40,4.28,328.80,0.00
3006,09/29/19 05:00:00 AM,60.64,92.90,5.06,324.50,0.00
3007,09/29/19 06:00:00 AM,59.58,89.90,5.66,346.60,0.00
3008,09/29/19 07:00:00 AM,57.88,91.20,5.01,308.70,0.00
3009,09/29/19 08:00:00 AM,56.10,89.70,6.00,337.00,12.34
3010,09/29/19 09:00:00 AM,56.05,87.40,5.22,357.80,113.32
3011,09/29/19 10:00:00 AM,57.33,83.30,6.61,323.80,197.47
3012,09/29/19 11:00:00 AM,58.42,81.30,7.44,304.00,341.09
3013,09/29/19 12:00:00 PM,58.14,79.90,9.26,296.40,412.90
3014,09/29/19 01:00:00 PM,59.81,73.39,8.48,287.30,538.56
3015,09/29/19 02:00:00 PM,61.83,71.71,7.75,292.30,565.49
3016,09/29/19 03:00:00 PM,62.28,71.26,8.44,293.00,469.00
3017,09/29/19 04:00:00 PM,62.96,67.18,7.97,301.70,448.80
3018,09/29/19 05:00:00 PM,63.09,65.17,7.76,305.60,268.16
3019,09/29/19 06:00:00 PM,60.31,67.33,7.05,306.30,93.13
3020,09/29/19 07:00:00 PM,59.00,69.07,3.49,331.70,14.59
3021,09/29/19 08:00:00 PM,57.38,76.28,2.69,345.60,0.00
3022,09/29/19 09:00:00 PM,56.08,80.20,3.08,306.10,0.00
3023,09/29/19 10:00:00 PM,54.05,88.70,3.03,264.20,0.00
3024,09/29/19 11:00:00 PM,51.40,92.40,2.14,141.30,0.00
