Plot Title: Parking Lot_PSB 2020,,,,,,,,,,
#,"Date Time, GMT-05:00","Wind Speed, mph (LGR S/N: 20702489, SEN S/N: 20496534)","Gust Speed, mph (LGR S/N: 20702489, SEN S/N: 20496534)","Wind Direction, ø (LGR S/N: 20702489, SEN S/N: 20496534)","MRT, °F (LGR S/N: 20702489, SEN S/N: 20693834)","Temp, °F (LGR S/N: 20702489, SEN S/N: 20698453)","RH, % (LGR S/N: 20702489, SEN S/N: 20698453)","Solar Radiation, W/m² (LGR S/N: 20702489, SEN S/N: 20702166)","DewPt, °F (LGR S/N: 20702489, SEN S/N: 20698453)","SkyCover, Fraction (LGR S/N: 20095520, SEN S/N: 10732331, LBL: Tamb)"
6870,2019-10-13 05:00:00-05:00,0.220539733,1.2830048,139.6166667,3.971111111,4.371296296,93.18333333,0.6,3.342592593,1
6871,2019-10-13 06:00:00-05:00,0.275674667,1.116109867,150.8833333,3.748611111,4.006018519,93.2,7.3,2.990740741,1
6872,2019-10-13 07:00:00-05:00,0.3308096,0.892589867,107.7,11.08296296,5.862314815,89.75,172.7166667,4.305555556,1
6873,2019-10-13 08:00:00-05:00,0.3308096,1.004349867,100.4166667,19.96962963,10.47768518,78.25,378.9666667,6.842592593,0.5
6874,2019-10-13 09:00:00-05:00,0.557309867,1.779964267,94.35,24.15148148,13.52101852,59.21666667,533.1166667,5.666666667,1
6875,2019-10-13 10:00:00-05:00,1.114619733,3.5629088,198.05,25.36009259,14.71222222,49.53333333,644.3833333,4.25,1
6876,2019-10-13 11:00:00-05:00,1.3947648,4.509888533,239.8,26.35824074,15.66361111,41.36666667,702.7,2.583333333,1
6877,2019-10-13 12:00:00-05:00,1.0594848,3.3393888,230.65,28.71805555,17.79564815,36.16666667,690.6166667,2.611111111,1
6878,2019-10-13 13:00:00-05:00,1.0594848,3.4511488,239.5833333,28.27203704,19.14333333,34.61666667,529.6,3.175925926,1
6879,2019-10-13 14:00:00-05:00,1.227869867,4.0635936,233.25,24.13203704,18.95685185,32.38333333,253.7333333,2.064814815,1
6880,2019-10-13 15:00:00-05:00,1.2830048,4.342248533,236.2833333,18.63564815,18.29888889,32.4,31.03333333,1.5,1
6881,2019-10-13 16:00:00-05:00,1.339629867,4.6223936,245.6833333,17.48231482,17.55407407,34.56666667,14.58333333,1.75,1
6882,2019-10-13 17:00:00-05:00,1.0594848,3.6746688,230.6666667,15.80305556,16.03796296,37.26666667,3.516666667,1.444444444,1
6883,2019-10-13 18:00:00-05:00,0.67056,2.670318933,224.3166667,14.3337037,14.80842592,38.8,0.6,0.925925926,1
6884,2019-10-13 19:00:00-05:00,0.6124448,2.2262592,194.5,13.47731482,13.94185185,44.01666667,0.6,1.861111111,1
6885,2019-10-13 20:00:00-05:00,0.332299733,1.393274667,204.35,12.27944445,12.86324074,51.13333333,0.6,3,1
6886,2019-10-13 21:00:00-05:00,0.669069867,2.060109333,237.9333333,11.80305556,12.33203704,56.55,0.6,3.944444445,1
6887,2019-10-13 22:00:00-05:00,0.3308096,1.449154667,258.1,11.49564815,12.13037037,60.31666667,0.6,4.675925926,1
6888,2019-10-13 23:00:00-05:00,0.725694933,2.280649067,244.0166667,11.31305556,11.87212963,64.61666667,0.6,5.435185185,1
6889,2019-10-14 00:00:00-05:00,0.613934933,2.113754133,262.0833333,10.77648148,11.31694445,69.21666667,0.6,5.870370371,1
6890,2019-10-14 01:00:00-05:00,0.557309867,1.8909792,233.4833333,10.30398148,10.82990741,72.96666667,0.6,6.175925926,0.8
6891,2019-10-14 02:00:00-05:00,0.5006848,1.668949333,229,9.919166667,10.45083333,76.25,0.6,6.444444445,0.8
6892,2019-10-14 03:00:00-05:00,0.557309867,1.779964267,230.4333333,9.619814815,10.23027778,79.26666667,0.6,6.777777778,0.8
6893,2019-10-14 04:00:00-05:00,0.669069867,1.949839467,236.05,9.5625,10.17722222,79.8,0.6,6.851851852,0.8
6894,2019-10-14 05:00:00-05:00,0.8359648,2.615184,236.7333333,10.28361111,10.68324074,76.91666667,0.6,6.824074074,0.8
6895,2019-10-14 06:00:00-05:00,0.3889248,1.3388848,196.15,10.08222222,10.42175926,76.55,12.08333333,6.481481482,0.2
6896,2019-10-14 07:00:00-05:00,1.1667744,3.3393888,248.0166667,15.35194445,12.10990741,66.26666667,138.5333333,6,0
6897,2019-10-14 08:00:00-05:00,2.000504,4.342248533,235.8,14.84342593,12.65814815,61.68333333,153.1166667,5.509259259,0
6898,2019-10-14 09:00:00-05:00,1.2248896,3.843053867,151.6,17.73842593,14.55462963,55.13333333,265.2166667,5.62037037,0
6899,2019-10-14 10:00:00-05:00,1.002859733,3.005598933,49.75,23.60083333,17.05814815,46.4,431.25,5.490740741,0
6900,2019-10-14 11:00:00-05:00,0.669069867,1.8909792,72.03333333,19.61916667,16.37990741,48.7,217.0833333,5.583333333,0.2
6901,2019-10-14 12:00:00-05:00,0.613934933,1.6719296,108.85,18.43361111,15.90268519,52.13333333,162.0833333,6.111111111,0
6902,2019-10-14 13:00:00-05:00,0.7242048,2.280649067,92.45,14.79861111,13.47953704,59.13333333,63.31666667,5.657407407,0
6903,2019-10-14 14:00:00-05:00,0.613934933,2.171124267,90.56666667,14.20453704,12.44462963,61.88333333,114.1833333,5.351851852,0
6904,2019-10-14 15:00:00-05:00,1.114619733,2.8923488,188.85,12.58111111,11.59685185,64.45,61.45,5.120370371,0.2
6905,2019-10-14 16:00:00-05:00,0.669069867,2.0049744,175.05,11.48324074,11.14666667,68.21666667,25.41666667,5.518518519,0.5
6906,2019-10-14 17:00:00-05:00,0.557309867,1.615304533,175.5333333,10.27101852,10.2875,70.05,2.5,5.074074074,0
6907,2019-10-14 18:00:00-05:00,0.3308096,1.114619733,150.8666667,9.878333334,9.960462963,71.01666667,0.6,4.962962963,0
6908,2019-10-14 19:00:00-05:00,0.3308096,1.116109867,71.8,9.397777778,9.479907407,72.48333333,0.6,4.805555556,0
6909,2019-10-14 20:00:00-05:00,0.3308096,1.0594848,76.26666667,9.220833333,9.126111111,72.53333333,0.6,4.462962963,0
6910,2019-10-14 21:00:00-05:00,0.444059733,1.724829333,109.8166667,8.568148148,8.534814815,75.15,0.6,4.407407407,0
6911,2019-10-14 22:00:00-05:00,0.332299733,1.225634667,91.51666667,8.965277778,9.085277778,70.11666667,0.6,3.916666667,1
6912,2019-10-14 23:00:00-05:00,0.220539733,0.949214933,59.83333333,8.936203704,8.911574074,71.8,0.6,4.101851852,1
6913,2019-10-15 00:00:00-05:00,0.669069867,1.670439467,197.3666667,8.294259259,8.385555556,72.26666667,0.6,3.694444444,0.8
6914,2019-10-15 01:00:00-05:00,0.275674667,0.8359648,122,8.153333333,8.311111111,74.96666667,0.6,4.12962963,0
6915,2019-10-15 02:00:00-05:00,0.220539733,0.892589867,126,7.614814815,7.706666667,78.63333333,0.6,4.240740741,0
6916,2019-10-15 03:00:00-05:00,0,0.67056,46.93333333,6.766481482,7.082314815,80.95,0.6,4.046296296,0
6917,2019-10-15 04:00:00-05:00,0.055134933,0.725694933,72.5,5.812314815,6.17,83.03333333,0.6,3.5,1
6918,2019-10-15 05:00:00-05:00,0.220539733,0.725694933,81.18333333,5.153425926,5.538796296,83.58333333,0.6,2.990740741,1
6919,2019-10-15 06:00:00-05:00,0.220539733,0.892589867,161.9,5.123148148,5.444907408,83.26666667,11.23333333,2.851851852,1
6920,2019-10-15 07:00:00-05:00,0.275674667,0.892589867,87.75,10.52546296,6.93037037,79.76666667,128.55,3.666666667,1
6921,2019-10-15 08:00:00-05:00,0.3308096,0.9477248,77.43333333,17.92222222,10.31851852,68.96666667,302.5,4.842592593,1
6922,2019-10-15 09:00:00-05:00,0.557309867,1.505779733,60.3,22.28722222,13.15481482,52.48333333,467.7166667,3.592592593,1
6923,2019-10-15 10:00:00-05:00,0.725694933,1.8350992,57.48333333,25.86490741,15.81944445,38.83333333,609.15,1.805555556,1
6924,2019-10-15 11:00:00-05:00,0.780829867,2.558558933,71.8,27.33231482,16.80703704,37.61666667,667.0833333,2.268518519,1
6925,2019-10-15 12:00:00-05:00,0.725694933,2.335038933,80.23333333,29.18287037,17.95388889,35.15,666.0333333,2.342592593,0.8
6926,2019-10-15 13:00:00-05:00,0.67056,2.670318933,163.0833333,29.49851852,18.09675926,33.98333333,613.5333333,2,0.8
6927,2019-10-15 14:00:00-05:00,0.9477248,3.340878933,220.8,23.41814815,17.06175926,36.33333333,253.5333333,2.027777778,1
6928,2019-10-15 15:00:00-05:00,0.891099733,3.337898667,252.7,16.68935185,16.27675926,38.73333333,23.11666667,2.231481482,1
6929,2019-10-15 16:00:00-05:00,0.8359648,2.782824,240.0333333,15.92268519,15.95435185,39.2,12.5,2.064814815,1
6930,2019-10-15 17:00:00-05:00,0.444059733,1.726319467,168.0166667,14.56462963,14.76425926,43.38333333,1.85,2.444444444,1
6931,2019-10-15 18:00:00-05:00,0.387434667,1.668949333,124.6,12.94361111,13.24842593,48.93333333,0.6,2.75,1
6932,2019-10-15 19:00:00-05:00,0.892589867,2.894584,234.3666667,12.81490741,13.35694444,50,0.6,3.157407407,1
6933,2019-10-15 20:00:00-05:00,0.5006848,1.726319467,148.2833333,11.8025,12.23101852,54.61666667,0.6,3.361111111,0.8
6934,2019-10-15 21:00:00-05:00,0.67056,2.111518933,239.8,11.35388889,11.84351852,56.8,0.6,3.574074074,1
6935,2019-10-15 22:00:00-05:00,0.557309867,2.168889067,232.0666667,11.06574074,11.62537037,57.33333333,0.6,3.481481482,1
6936,2019-10-15 23:00:00-05:00,0.67056,2.392409067,241.9333333,10.69962963,11.15083333,58.85,0.6,3.416666667,1
6937,2019-10-16 00:00:00-05:00,1.281514667,3.953323733,236.7333333,10.65092593,11.13046296,60.93333333,0.6,3.861111111,1
6938,2019-10-16 01:00:00-05:00,1.227869867,4.006968533,232.05,10.51203704,10.95611111,62.75,0.6,4.138888889,1
6939,2019-10-16 02:00:00-05:00,1.616794667,4.454008533,238.3666667,10.61814815,11.08185185,63.15,0.6,4.342592593,1
6940,2019-10-16 03:00:00-05:00,1.451389867,4.732663467,235.35,10.60601852,11.03712963,64.2,0.6,4.546296296,1
6941,2019-10-16 04:00:00-05:00,1.451389867,5.289228267,240.2666667,10.60990741,10.95194444,68.91666667,0.6,5.481481482,1
6942,2019-10-16 05:00:00-05:00,1.779964267,5.1767232,232.3,10.70777778,11.00037037,74.1,0.6,6.583333333,1
6943,2019-10-16 06:00:00-05:00,1.616794667,4.956183467,231.35,11.08601852,11.36592593,77.43333333,9.166666667,7.555555556,1
6944,2019-10-16 07:00:00-05:00,1.889489067,6.069313067,233,12.36796296,12.50092593,77.96666667,25.85,8.768518519,1
6945,2019-10-16 08:00:00-05:00,1.8932144,6.064842667,237.9333333,13.9412963,13.66574074,76.61666667,61.86666667,9.638888889,1
6946,2019-10-16 09:00:00-05:00,1.7255744,5.509022933,240.25,15.62388889,14.81990741,74.53333333,111.25,10.33333333,1
6947,2019-10-16 10:00:00-05:00,2.0027392,6.235462933,241.9,16.89953704,15.94657407,71.58333333,119.5833333,10.80555556,1
6948,2019-10-16 11:00:00-05:00,1.889489067,6.291342933,241.6833333,16.78842593,16.2962963,70.2,72.48333333,10.85185185,1
6949,2019-10-16 12:00:00-05:00,1.779964267,5.6796432,244.5,15.9537037,15.73509259,73.95,42.91666667,11.09259259,1
6950,2019-10-16 13:00:00-05:00,1.505779733,4.509888533,240.0333333,13.62935185,13.98185185,86.06666667,23.75,11.71296296,1
6951,2019-10-16 14:00:00-05:00,1.114619733,3.729803733,231.8333333,13.21685185,13.54175926,88.48333333,18.11666667,11.69444444,1
6952,2019-10-16 15:00:00-05:00,1.281514667,4.0099488,231.1166667,12.92361111,13.26509259,89,8.966666667,11.51851852,1
6953,2019-10-16 16:00:00-05:00,1.0594848,3.1717488,86.36666667,11.23101852,11.35361111,91.78333333,0.816666667,10.07407407,1
6954,2019-10-16 17:00:00-05:00,0.444059733,1.224144533,71.1,9.735092593,10.18564815,93.08333333,0.6,9.12962963,1
6955,2019-10-16 18:00:00-05:00,0.387434667,1.3947648,125.5166667,9.697962963,9.981111111,95.06666667,0.6,9.268518519,1
6956,2019-10-16 19:00:00-05:00,0.387434667,1.116109867,170.3333333,9.500740741,9.874537037,94.76666667,0.6,9.092592592,1
6957,2019-10-16 20:00:00-05:00,0.444059733,1.116109867,128.5833333,9.480462963,9.693888889,94.75,0.6,8.907407408,1
6958,2019-10-16 21:00:00-05:00,0.444059733,1.1690096,74.36666667,9.463796296,9.767685185,93.83333333,0.6,8.805555556,1
6959,2019-10-16 22:00:00-05:00,0.613934933,1.451389867,52.55,9.134166667,9.356666667,92.11666667,0.6,8.120370371,1
6960,2019-10-16 23:00:00-05:00,0.613934933,1.505034667,115.2166667,8.592870371,8.833240741,88.43333333,0.6,7.018518519,1
