Plot Title: DL5,,,,,,,,,,,,,
#,"Date Time, GMT-05:00","Temp, °C (LGR S/N: 20098520, SEN S/N: 10762331, LBL: Tamb)","RH, % (LGR S/N: 21098500, SEN S/N: 10263331)","Wind Speed, mph (LGR S/N: 20198500, SEN S/N: 21706789)","Wind Direction, ø (LGR S/N: 20198500, SEN S/N: 21706789)","Solar Radiation, W/m² (LGR S/N: 20034090, SEN S/N: 23073988)","Precipitation, Inches  (LGR S/N: 20034090, SEN S/N: 23073988)","DewPt, °C (LGR S/N: 20495520, SEN S/N: 10232331, LBL: Tamb)","SkyCover, Fraction (LGR S/N: 20075520, SEN S/N: 10734331, LBL: Tamb)","Gust Speed, mph (LGR S/N: 20054090, SEN S/N: 20896535)",,,
2637,04/20/19 08:00:00 PM,18.83333333,47,11.1,161,0,0,8.233333333,0,18.4,,,
2638,04/20/19 09:00:00 PM,13.27777778,90,7.6,282,0,0,11.27777778,0.8,15.8,,,
2639,04/20/19 10:00:00 PM,9,95,4.6,305,0,0,8,1,10.5,,,
2640,04/20/19 11:00:00 PM,8.388888889,96,3.4,308,0,0,7.588888889,0.8,8.5,,,
2641,04/21/19 12:00:00 AM,8,96,4.9,117,0,0,7.2,0,8.9,,,
2642,04/21/19 01:00:00 AM,7.722222222,96,3.4,267,0,0,6.922222222,0.8,8.7,,,
2643,04/21/19 02:00:00 AM,7.777777778,98,4.3,279,0,0,7.377777778,0.8,8,,,
2644,04/21/19 03:00:00 AM,7.611111111,98,2.8,300,0,0,7.211111111,0.8,5.8,,,
2645,04/21/19 04:00:00 AM,7.388888889,98,2.5,89,0,0,6.988888889,1,5.1,,,
2646,04/21/19 05:00:00 AM,7.5,99,3.8,286,0,0,7.3,1,6.4,,,
2647,04/21/19 06:00:00 AM,7.666666667,99,1.4,291,8.141,0,7.466666667,1,4.2,,,
2648,04/21/19 07:00:00 AM,7,99,5.7,295,51.172,0,6.8,1,9.9,,,
2649,04/21/19 08:00:00 AM,7,99,4.6,314,88.388,0,6.8,1,8.9,,,
2650,04/21/19 09:00:00 AM,7.888888889,99,3.4,281,138.397,0,7.688888889,1,6,,,
2651,04/21/19 10:00:00 AM,8.5,97,2.7,269,125.604,0,7.9,1,7.1,,,
2652,04/21/19 11:00:00 AM,8.777777778,96,6.5,308,193.058,0,7.977777778,1,10.5,,,
2653,04/21/19 12:00:00 PM,9.111111111,95,5.9,299,210.503,0,8.111111111,1,9.9,,,
2654,04/21/19 01:00:00 PM,9.777777778,92,6.3,304,179.102,0,8.177777778,1,10.3,,,
2655,04/21/19 02:00:00 PM,10.33333333,89,6.6,317,212.829,0,8.133333333,1,11.7,,,
2656,04/21/19 03:00:00 PM,10.77777778,87,7.6,314,230.274,0,8.177777778,1,12.1,,,
2657,04/21/19 04:00:00 PM,11.55555556,82,6.9,321,246.556,0,7.955555556,1,11.6,,,
2658,04/21/19 05:00:00 PM,12.61111111,80,7.1,326,330.292,0,8.611111111,0.8,13.7,,,
2659,04/21/19 06:00:00 PM,12.5,79,7.1,0,110.485,0,8.3,0.8,12.3,,,
2660,04/21/19 07:00:00 PM,11.38888889,83,7.3,17,23.26,0,7.988888889,1,12.3,,,
2661,04/21/19 08:00:00 PM,10.66666667,87,4.7,338,0,0,8.066666667,1,8.9,,,
2662,04/21/19 09:00:00 PM,10.16666667,83,4.5,328,0,0,6.766666667,1,8.3,,,
2663,04/21/19 10:00:00 PM,10.05555556,83,4.6,335,0,0,6.655555556,1,7.6,,,
2664,04/21/19 11:00:00 PM,9.555555556,87,4.2,317,0,0,6.955555556,1,6.5,,,
2665,04/22/19 12:00:00 AM,8.944444444,89,3.3,290,0,0,6.744444444,1,4.6,,,
2666,04/22/19 01:00:00 AM,8.777777778,89,4,316,0,0,6.577777778,1,6.5,,,
2667,04/22/19 02:00:00 AM,8.611111111,90,4.4,314,0,0,6.611111111,1,6.4,,,
2668,04/22/19 03:00:00 AM,8.555555556,91,2.9,308,0,0,6.755555556,1,4.4,,,
2669,04/22/19 04:00:00 AM,8.444444444,92,3.2,299,0,0,6.844444444,1,5.1,,,
2670,04/22/19 05:00:00 AM,7.777777778,95,5.6,316,0,0,6.777777778,1,10.5,,,
2671,04/22/19 06:00:00 AM,7.722222222,94,4.4,329,3.489,0,6.522222222,1,8.2,,,
2672,04/22/19 07:00:00 AM,7.777777778,92,5.5,312,27.912,0,6.177777778,1,8.5,,,
2673,04/22/19 08:00:00 AM,8.055555556,91,6,307,52.335,0,6.255555556,1,9.2,,,
2674,04/22/19 09:00:00 AM,8.166666667,88,6.3,304,94.203,0,5.766666667,1,10.7,,,
2675,04/22/19 10:00:00 AM,8.555555556,87,6.6,308,139.56,0,5.955555556,1,10.1,,,
2676,04/22/19 11:00:00 AM,9.111111111,85,7.9,308,205.851,0,6.111111111,1,15.8,,,
2677,04/22/19 12:00:00 PM,9.277777778,84,9.2,304,203.525,0,6.077777778,1,15.5,,,
2678,04/22/19 01:00:00 PM,9.777777778,83,8.7,300,255.86,0,6.377777778,1,14.4,,,
2679,04/22/19 02:00:00 PM,10.5,80,8.9,302,284.935,0,6.5,1,15.5,,,
2680,04/22/19 03:00:00 PM,11.55555556,78,8.4,308,397.746,0,7.155555556,1,14.1,,,
2681,04/22/19 04:00:00 PM,12.55555556,72,8.7,309,431.473,0,6.955555556,0.8,15.1,,,
2682,04/22/19 05:00:00 PM,13.38888889,71,6.7,325,305.869,0,7.588888889,0.2,11,,,
2683,04/22/19 06:00:00 PM,13.77777778,71,5.7,301,159.331,0,7.977777778,0,9.2,,,
2684,04/22/19 07:00:00 PM,13.11111111,76,4.7,310,27.912,0,8.311111111,0,7.6,,,
2685,04/22/19 08:00:00 PM,11.66666667,78,3.1,333,0,0,7.266666667,0,6.7,,,
2686,04/22/19 09:00:00 PM,9.611111111,88,1.7,102,0,0,7.211111111,0,3.3,,,
2687,04/22/19 10:00:00 PM,8.111111111,91,2.5,127,0,0,6.311111111,0,3.9,,,
2688,04/22/19 11:00:00 PM,7.388888889,93,2.7,123,0,0,5.988888889,0,3.7,,,
2689,04/23/19 12:00:00 AM,6.555555556,94,2.4,109,0,0,5.355555556,0,3.3,,,
2690,04/23/19 01:00:00 AM,5.777777778,95,2.9,111,0,0,4.777777778,0,4.2,,,
2691,04/23/19 02:00:00 AM,5.222222222,96,2.8,116,0,0,4.422222222,0,4.2,,,
2692,04/23/19 03:00:00 AM,4.777777778,96,2.9,106,0,0,3.977777778,0,4.6,,,
2693,04/23/19 04:00:00 AM,4.388888889,97,3.7,102,0,0,3.788888889,0,6,,,
2694,04/23/19 05:00:00 AM,3.944444444,97,3.6,75,0,0,3.344444444,0,4.9,,,
2695,04/23/19 06:00:00 AM,3.833333333,97,4,71,18.608,0,3.233333333,0,5.3,,,
2696,04/23/19 07:00:00 AM,5.277777778,97,3.6,60,130.256,0,4.677777778,0,5.8,,,
2697,04/23/19 08:00:00 AM,8.722222222,87,4.7,84,250.045,0,6.122222222,0,8.5,,,
2698,04/23/19 09:00:00 AM,14.66666667,60,7.3,128,472.178,0,6.666666667,0,10.3,,,
2699,04/23/19 10:00:00 AM,18.33333333,58,7,144,590.804,0,9.933333333,0,10.5,,,
2700,04/23/19 11:00:00 AM,20.38888889,49,7.3,156,586.152,0,10.18888889,0,13,,,
2701,04/23/19 12:00:00 PM,22,43,7.1,170,647.791,0,10.6,0,13.2,,,
2702,04/23/19 01:00:00 PM,23.33333333,41,8.6,187,524.513,0,11.53333333,0.8,16.6,,,
2703,04/23/19 02:00:00 PM,22.38888889,44,7.7,205,148.864,0,11.18888889,0.8,18,,,
2704,04/23/19 03:00:00 PM,21.88888889,45,7.8,199,84.899,0,10.88888889,0.8,16.2,,,
2705,04/23/19 04:00:00 PM,20.16666667,52,8.2,180,134.908,0,10.56666667,0.8,17.1,,,
2706,04/23/19 05:00:00 PM,19.83333333,57,11.2,179,159.331,0,11.23333333,0.8,19.4,,,
2707,04/23/19 06:00:00 PM,18.72222222,63,9.2,184,20.934,0,11.32222222,1,18.7,,,
2708,04/23/19 07:00:00 PM,16.61111111,81,6,213,0,0.05,12.81111111,1,15.7,,,
2709,04/23/19 08:00:00 PM,15.72222222,80,2.9,210,0,0,11.72222222,1,6.7,,,
2710,04/23/19 09:00:00 PM,15.94444444,80,3.4,224,0,0,11.94444444,1,6.2,,,
2711,04/23/19 10:00:00 PM,15.88888889,74,4.9,263,0,0,10.68888889,1,16.7,,,
2712,04/23/19 11:00:00 PM,15.22222222,73,14.5,282,0,0,9.822222222,1,27.8,,,
2713,04/24/19 12:00:00 AM,13.44444444,69,14.1,288,0,0,7.244444444,1,26.4,,,
2714,04/24/19 01:00:00 AM,11.77777778,71,17.9,282,0,0,5.977777778,1,29.3,,,
2715,04/24/19 02:00:00 AM,10.22222222,74,15.2,283,0,0,5.022222222,1,30.2,,,
2716,04/24/19 03:00:00 AM,8.388888889,77,12.9,287,0,0,3.788888889,1,23.2,,,
2717,04/24/19 04:00:00 AM,6.833333333,78,13.8,287,0,0,2.433333333,1,24.8,,,
2718,04/24/19 05:00:00 AM,6.222222222,77,12.8,281,0,0,1.622222222,1,21.4,,,
2719,04/24/19 06:00:00 AM,6.222222222,77,10.4,280,4.652,0,1.622222222,1,16.7,,,
2720,04/24/19 07:00:00 AM,6.277777778,75,10,282,24.423,0,1.277777778,1,17.3,,,
2721,04/24/19 08:00:00 AM,6.611111111,72,10.2,276,74.432,0,1.011111111,1,15.7,,,
2722,04/24/19 09:00:00 AM,7.166666667,70,11.6,279,184.917,0,1.166666667,1,18.2,,,
2723,04/24/19 10:00:00 AM,8,67,9.5,292,215.155,0,1.4,1,16.7,,,
2724,04/24/19 11:00:00 AM,8.722222222,64,9.2,303,257.023,0,1.522222222,1,17.8,,,
2725,04/24/19 12:00:00 PM,9.888888889,63,10,320,600.108,0,2.488888889,0.8,17.1,,,
2726,04/24/19 01:00:00 PM,10.83333333,63,10.7,326,821.078,0,3.433333333,0.8,17.5,,,
2727,04/24/19 02:00:00 PM,11.22222222,61,11.7,330,780.373,0,3.422222222,0.5,20.1,,,
2728,04/24/19 03:00:00 PM,11.55555556,62,10.3,334,668.725,0,3.955555556,0.5,21.8,,,
2729,04/24/19 04:00:00 PM,11.83333333,62,10.4,319,510.557,0,4.233333333,0.5,16.9,,,
2730,04/24/19 05:00:00 PM,11.83333333,60,10.3,337,346.574,0,3.833333333,0,17.3,,,
2731,04/24/19 06:00:00 PM,11.5,61,10.1,327,170.961,0,3.7,0,17.6,,,
2732,04/24/19 07:00:00 PM,10.33333333,67,7.2,336,27.912,0,3.733333333,0,12.4,,,
