Plot Title: DL5
#,"Date Time, GMT-05:00","Temp, °C (LGR S/N: 20098520, SEN S/N: 10762331, LBL: Tamb)","RH, % (LGR S/N: 21098500, SEN S/N: 10263331)","Wind Speed, m/s (LGR S/N: 20198500, SEN S/N: 21706789)","Wind Direction, ø (LGR S/N: 20198500, SEN S/N: 21706789)","Solar Radiation, W/m² (LGR S/N: 20034090, SEN S/N: 23073988)","Precipitation, Inches  (LGR S/N: 20034090, SEN S/N: 23073988)","DewPt, °C (LGR S/N: 20495520, SEN S/N: 10232331, LBL: Tamb)","SkyCover, Fraction (LGR S/N: 20075520, SEN S/N: 10734331, LBL: Tamb)","Gust Speed, m/s (LGR S/N: 20054090, SEN S/N: 20896535)"
251,01/11/19 10:00:00 AM,-11.780,77.000,2.436,293.000,82.570,0.000,-16.380,0.800,4.175
252,01/11/19 11:00:00 AM,-11.610,82.000,2.418,291.000,146.540,0.000,-15.210,1.000,4.019
253,01/11/19 12:00:00 PM,-11.390,78.000,2.539,294.000,169.800,0.000,-15.790,1.000,4.457
254,01/11/19 01:00:00 PM,-10.940,77.000,2.159,295.000,177.940,0.000,-15.540,1.000,3.679
255,01/11/19 02:00:00 PM,-10.440,73.000,2.021,301.000,227.950,0.000,-15.840,0.800,3.737
256,01/11/19 03:00:00 PM,-9.940,72.000,1.837,324.000,198.870,0.000,-15.540,0.500,3.156
257,01/11/19 04:00:00 PM,-9.280,71.000,1.739,315.000,168.640,0.000,-15.080,0.500,3.415
258,01/11/19 05:00:00 PM,-9.560,75.000,1.180,325.000,26.750,0.000,-14.560,0.200,2.338
259,01/11/19 06:00:00 PM,-10.940,79.000,0.559,4.000,0.000,0.000,-15.140,0.000,0.961
260,01/11/19 07:00:00 PM,-12.890,86.000,0.501,53.000,0.000,0.000,-15.690,0.000,0.840
261,01/11/19 08:00:00 PM,-15.170,88.000,0.662,113.000,0.000,0.000,-17.570,0.000,0.881
262,01/11/19 09:00:00 PM,-16.170,89.000,0.599,104.000,0.000,0.000,-18.370,0.000,0.881
263,01/11/19 10:00:00 PM,-16.780,89.000,0.581,74.000,0.000,0.000,-18.980,0.000,0.738
264,01/11/19 11:00:00 PM,-17.330,90.000,0.599,87.000,0.000,0.000,-19.330,0.000,0.800
265,01/12/19 12:00:00 AM,-16.940,91.000,0.621,85.000,0.000,0.000,-18.740,0.500,0.961
266,01/12/19 01:00:00 AM,-15.610,91.000,0.541,102.000,0.000,0.000,-17.410,1.000,0.738
267,01/12/19 02:00:00 AM,-14.500,90.000,0.662,119.000,0.000,0.000,-16.500,0.500,0.881
268,01/12/19 03:00:00 AM,-13.940,91.000,0.541,104.000,0.000,0.000,-15.740,1.000,0.738
269,01/12/19 04:00:00 AM,-13.280,91.000,0.559,75.000,0.000,0.000,-15.080,1.000,0.697
270,01/12/19 05:00:00 AM,-13.000,91.000,0.697,53.000,0.000,0.000,-14.800,1.000,0.961
271,01/12/19 06:00:00 AM,-12.670,90.000,0.818,47.000,0.000,0.000,-14.670,1.000,1.059
272,01/12/19 07:00:00 AM,-12.000,90.000,0.697,47.000,0.000,0.000,-14.000,1.000,0.921
273,01/12/19 08:00:00 AM,-11.440,90.000,0.680,46.000,3.490,0.000,-13.440,1.000,0.921
274,01/12/19 09:00:00 AM,-10.560,89.000,0.282,37.000,32.560,0.000,-12.760,1.000,0.621
275,01/12/19 10:00:00 AM,-9.000,82.000,0.300,30.000,95.370,0.000,-12.600,1.000,0.800
276,01/12/19 11:00:00 AM,-7.440,77.000,0.800,308.000,153.520,0.000,-12.040,0.800,1.457
277,01/12/19 12:00:00 PM,-6.670,71.000,1.118,323.000,211.670,0.000,-12.470,0.800,2.199
278,01/12/19 01:00:00 PM,-6.390,69.000,1.158,308.000,232.600,0.000,-12.590,0.800,2.137
279,01/12/19 02:00:00 PM,-6.220,67.000,1.158,313.000,204.690,0.000,-12.820,1.000,1.878
280,01/12/19 03:00:00 PM,-6.060,63.000,0.939,333.000,145.380,0.000,-13.460,1.000,1.520
281,01/12/19 04:00:00 PM,-6.390,64.000,0.961,326.000,65.130,0.000,-13.590,1.000,1.341
282,01/12/19 05:00:00 PM,-6.780,69.000,0.840,314.000,15.120,0.000,-12.980,1.000,1.301
283,01/12/19 06:00:00 PM,-7.060,70.000,0.680,335.000,0.000,0.000,-13.060,1.000,1.140
284,01/12/19 07:00:00 PM,-7.280,72.000,0.778,6.000,0.000,0.000,-12.880,1.000,1.140
285,01/12/19 08:00:00 PM,-7.440,75.000,0.720,360.000,0.000,0.000,-12.440,1.000,1.198
286,01/12/19 09:00:00 PM,-7.720,77.000,0.899,22.000,0.000,0.000,-12.320,1.000,1.520
287,01/12/19 10:00:00 PM,-8.330,76.000,0.961,56.000,0.000,0.000,-13.130,1.000,1.341
288,01/12/19 11:00:00 PM,-8.780,77.000,1.037,44.000,0.000,0.000,-13.380,0.000,1.457
289,01/13/19 12:00:00 AM,-9.390,80.000,1.261,36.000,0.000,0.000,-13.390,0.200,1.819
290,01/13/19 01:00:00 AM,-10.220,82.000,1.238,36.000,0.000,0.000,-13.820,0.000,1.980
291,01/13/19 02:00:00 AM,-10.780,84.000,1.261,34.000,0.000,0.000,-13.980,0.000,1.699
292,01/13/19 03:00:00 AM,-11.060,85.000,1.140,43.000,0.000,0.000,-14.060,1.000,1.659
293,01/13/19 04:00:00 AM,-11.060,85.000,0.979,42.000,0.000,0.000,-14.060,0.200,1.301
294,01/13/19 05:00:00 AM,-11.830,86.000,1.480,35.000,0.000,0.000,-14.630,0.000,2.137
295,01/13/19 06:00:00 AM,-12.670,87.000,1.417,40.000,0.000,0.000,-15.270,0.000,1.878
296,01/13/19 07:00:00 AM,-13.500,89.000,1.261,43.000,0.000,0.000,-15.700,0.000,1.739
297,01/13/19 08:00:00 AM,-14.610,90.000,0.840,50.000,2.330,0.000,-16.610,0.000,1.279
298,01/13/19 09:00:00 AM,-14.830,89.000,0.800,50.000,80.250,0.000,-17.030,0.000,1.198
299,01/13/19 10:00:00 AM,-12.670,80.000,0.881,46.000,276.790,0.000,-16.670,0.000,1.301
300,01/13/19 11:00:00 AM,-9.610,58.000,0.720,36.000,340.760,0.000,-18.010,0.000,1.238
301,01/13/19 12:00:00 PM,-7.720,67.000,1.001,300.000,389.610,0.000,-14.320,0.000,1.699
302,01/13/19 01:00:00 PM,-7.060,69.000,1.279,292.000,403.560,0.000,-13.260,0.000,2.159
303,01/13/19 02:00:00 PM,-6.170,65.000,1.158,310.000,347.740,0.000,-13.170,0.000,1.918
304,01/13/19 03:00:00 PM,-6.170,68.000,1.238,318.000,218.640,0.000,-12.570,0.000,1.819
305,01/13/19 04:00:00 PM,-6.890,70.000,1.417,311.000,107.000,0.000,-12.890,0.000,2.320
306,01/13/19 05:00:00 PM,-7.830,64.000,0.979,307.000,18.610,0.000,-15.030,0.000,1.739
307,01/13/19 06:00:00 PM,-8.940,66.000,0.760,328.000,0.000,0.000,-15.740,0.000,1.520
308,01/13/19 07:00:00 PM,-10.000,73.000,0.621,269.000,0.000,0.000,-15.400,0.000,0.961
309,01/13/19 08:00:00 PM,-11.830,80.000,0.438,112.000,0.000,0.000,-15.830,0.000,0.778
310,01/13/19 09:00:00 PM,-13.890,85.000,0.501,90.000,0.000,0.000,-16.890,0.000,0.778
311,01/13/19 10:00:00 PM,-15.000,88.000,0.599,73.000,0.000,0.000,-17.400,0.000,0.800
312,01/13/19 11:00:00 PM,-15.940,90.000,0.599,82.000,0.000,0.000,-17.940,0.000,0.881
313,01/14/19 12:00:00 AM,-16.440,88.000,0.621,76.000,0.000,0.000,-18.840,0.000,0.921
314,01/14/19 01:00:00 AM,-16.830,90.000,0.697,76.000,0.000,0.000,-18.830,0.200,0.881
315,01/14/19 02:00:00 AM,-16.720,90.000,0.840,57.000,0.000,0.000,-18.720,1.000,1.158
316,01/14/19 03:00:00 AM,-15.610,91.000,0.858,49.000,0.000,0.000,-17.410,1.000,1.198
317,01/14/19 04:00:00 AM,-14.720,91.000,0.621,60.000,0.000,0.000,-16.520,1.000,1.019
318,01/14/19 05:00:00 AM,-13.940,92.000,0.621,47.000,0.000,0.000,-15.540,1.000,0.921
319,01/14/19 06:00:00 AM,-13.560,94.000,0.800,47.000,0.000,0.000,-14.760,1.000,1.100
320,01/14/19 07:00:00 AM,-13.280,93.000,0.639,81.000,0.000,0.000,-14.680,1.000,0.979
321,01/14/19 08:00:00 AM,-13.170,93.000,0.680,118.000,3.490,0.000,-14.570,1.000,1.059
322,01/14/19 09:00:00 AM,-13.330,92.000,0.559,102.000,39.540,0.000,-14.930,1.000,1.019
323,01/14/19 10:00:00 AM,-13.000,93.000,0.858,49.000,244.230,0.000,-14.400,1.000,1.198
324,01/14/19 11:00:00 AM,-10.890,81.000,0.501,61.000,320.990,0.000,-14.690,0.500,1.100
325,01/14/19 12:00:00 PM,-8.000,74.000,0.358,107.000,434.960,0.000,-13.200,0.000,0.697
326,01/14/19 01:00:00 PM,-6.110,72.000,0.599,222.000,425.660,0.000,-11.710,0.000,1.158
327,01/14/19 02:00:00 PM,-5.170,74.000,0.800,246.000,344.250,0.000,-10.370,0.000,1.279
328,01/14/19 03:00:00 PM,-4.440,69.000,0.939,256.000,251.210,0.000,-10.640,0.000,1.417
329,01/14/19 04:00:00 PM,-3.830,71.000,0.858,269.000,143.050,0.000,-9.630,0.000,1.279
330,01/14/19 05:00:00 PM,-4.500,69.000,0.818,273.000,26.750,0.000,-10.700,0.000,1.140
331,01/14/19 06:00:00 PM,-5.830,80.000,0.478,282.000,0.000,0.000,-9.830,0.000,0.921
332,01/14/19 07:00:00 PM,-8.060,86.000,0.420,129.000,0.000,0.000,-10.860,0.000,0.800
333,01/14/19 08:00:00 PM,-9.890,88.000,0.541,100.000,0.000,0.000,-12.290,0.000,0.738
334,01/14/19 09:00:00 PM,-11.330,90.000,0.680,107.000,0.000,0.000,-13.330,0.000,0.881
335,01/14/19 10:00:00 PM,-11.940,90.000,0.621,94.000,0.000,0.000,-13.940,0.000,1.140
336,01/14/19 11:00:00 PM,-12.560,90.000,0.662,75.000,0.000,0.000,-14.560,0.200,0.800
337,01/15/19 12:00:00 AM,-13.280,90.000,0.760,64.000,0.000,0.000,-15.280,0.500,0.961
338,01/15/19 01:00:00 AM,-13.610,91.000,0.840,59.000,0.000,0.000,-15.410,0.000,1.100
339,01/15/19 02:00:00 AM,-13.220,90.000,0.858,50.000,0.000,0.000,-15.220,0.000,1.198
340,01/15/19 03:00:00 AM,-13.440,91.000,0.760,52.000,0.000,0.000,-15.240,0.800,1.059
341,01/15/19 04:00:00 AM,-12.500,91.000,0.599,66.000,0.000,0.000,-14.300,1.000,0.800
342,01/15/19 05:00:00 AM,-11.060,92.000,0.478,76.000,0.000,0.000,-12.660,1.000,0.738
343,01/15/19 06:00:00 AM,-9.830,94.000,0.460,101.000,0.000,0.000,-11.030,1.000,0.662
344,01/15/19 07:00:00 AM,-8.330,94.000,0.621,137.000,0.000,0.000,-9.530,1.000,0.881
345,01/15/19 08:00:00 AM,-7.610,93.000,0.599,132.000,2.330,0.000,-9.010,1.000,1.019
346,01/15/19 09:00:00 AM,-6.670,93.000,0.662,143.000,24.420,0.000,-8.070,1.000,0.881
347,01/15/19 10:00:00 AM,-5.220,89.000,0.680,155.000,56.990,0.000,-7.420,1.000,1.019
348,01/15/19 11:00:00 AM,-3.670,82.000,0.840,236.000,76.760,0.000,-7.270,1.000,1.480
349,01/15/19 12:00:00 PM,-2.940,81.000,0.979,236.000,109.320,0.000,-6.740,1.000,1.600
350,01/15/19 01:00:00 PM,-2.390,81.000,1.019,246.000,75.600,0.000,-6.190,1.000,1.739
351,01/15/19 02:00:00 PM,-2.280,80.000,0.697,228.000,47.680,0.000,-6.280,1.000,1.198
352,01/15/19 03:00:00 PM,-2.220,77.000,1.037,236.000,36.050,0.000,-6.820,1.000,2.159
353,01/15/19 04:00:00 PM,-2.060,75.000,0.939,238.000,34.890,0.000,-7.060,1.000,1.480
354,01/15/19 05:00:00 PM,-2.060,75.000,0.800,228.000,5.820,0.000,-7.060,1.000,1.560
355,01/15/19 06:00:00 PM,-2.220,75.000,0.639,217.000,0.000,0.000,-7.220,1.000,1.377
356,01/15/19 07:00:00 PM,-2.500,77.000,0.599,173.000,0.000,0.000,-7.100,1.000,1.059
357,01/15/19 08:00:00 PM,-2.610,79.000,0.697,146.000,0.000,0.000,-6.810,1.000,1.198
358,01/15/19 09:00:00 PM,-2.940,80.000,0.778,132.000,0.000,0.000,-6.940,1.000,1.279
359,01/15/19 10:00:00 PM,-3.110,78.000,0.697,149.000,0.000,0.000,-7.510,1.000,1.059
360,01/15/19 11:00:00 PM,-3.390,74.000,0.800,184.000,0.000,0.000,-8.590,0.500,1.819
361,01/16/19 12:00:00 AM,-3.280,77.000,1.001,173.000,0.000,0.000,-7.880,1.000,1.837
362,01/16/19 01:00:00 AM,-3.110,77.000,1.319,164.000,0.000,0.000,-7.710,1.000,2.378
363,01/16/19 02:00:00 AM,-3.000,79.000,0.939,170.000,0.000,0.000,-7.200,1.000,1.958
364,01/16/19 03:00:00 AM,-2.720,80.000,0.939,174.000,0.000,0.000,-6.720,1.000,1.739
365,01/16/19 04:00:00 AM,-2.500,82.000,0.680,209.000,0.000,0.000,-6.100,1.000,1.457
366,01/16/19 05:00:00 AM,-2.670,82.000,2.557,255.000,0.000,0.000,-6.270,1.000,4.855
367,01/16/19 06:00:00 AM,-3.390,81.000,2.079,253.000,0.000,0.000,-7.190,1.000,4.359
368,01/16/19 07:00:00 AM,-3.390,80.000,1.140,218.000,0.000,0.000,-7.390,1.000,2.240
369,01/16/19 08:00:00 AM,-2.940,80.000,0.961,226.000,1.160,0.000,-6.940,1.000,2.021
370,01/16/19 09:00:00 AM,-2.390,82.000,1.100,228.000,20.930,0.000,-5.990,1.000,2.477
371,01/16/19 10:00:00 AM,-1.830,85.000,1.739,240.000,79.080,0.000,-4.830,1.000,2.919
372,01/16/19 11:00:00 AM,-1.280,82.000,1.560,243.000,97.690,0.000,-4.880,1.000,2.816
373,01/16/19 12:00:00 PM,-0.330,79.000,3.018,255.000,220.970,0.000,-4.530,1.000,4.958
374,01/16/19 01:00:00 PM,0.110,76.000,3.000,257.000,152.350,0.000,-4.690,1.000,4.636
375,01/16/19 02:00:00 PM,-0.060,77.000,2.579,260.000,60.480,0.000,-4.660,1.000,4.095
376,01/16/19 03:00:00 PM,-0.670,94.000,2.758,288.000,38.380,0.000,-1.870,1.000,4.998
377,01/16/19 04:00:00 PM,-2.110,75.000,2.378,303.000,62.800,0.000,-7.110,0.800,3.997
378,01/16/19 05:00:00 PM,-2.000,66.000,2.638,300.000,19.770,0.000,-8.800,0.800,4.815
379,01/16/19 06:00:00 PM,-3.110,64.000,2.418,299.000,0.000,0.000,-10.310,0.800,4.175
380,01/16/19 07:00:00 PM,-4.280,72.000,1.998,326.000,0.000,0.000,-9.880,0.800,3.697
381,01/16/19 08:00:00 PM,-5.720,64.000,2.378,316.000,0.000,0.000,-12.920,0.800,4.055
382,01/16/19 09:00:00 PM,-7.000,71.000,1.797,321.000,0.000,0.000,-12.800,0.200,3.098
383,01/16/19 10:00:00 PM,-7.890,74.000,1.757,301.000,0.000,0.000,-13.090,0.000,3.339
384,01/16/19 11:00:00 PM,-8.500,75.000,1.641,292.000,0.000,0.000,-13.500,0.000,2.879
385,01/17/19 12:00:00 AM,-9.110,77.000,1.399,292.000,0.000,0.000,-13.710,0.000,2.280
386,01/17/19 01:00:00 AM,-9.560,78.000,1.198,293.000,0.000,0.000,-13.960,0.000,2.159
387,01/17/19 02:00:00 AM,-10.060,79.000,0.979,286.000,0.000,0.000,-14.260,0.200,1.739
388,01/17/19 03:00:00 AM,-10.500,80.000,0.720,289.000,0.000,0.000,-14.500,0.000,1.480
389,01/17/19 04:00:00 AM,-12.440,86.000,0.559,143.000,0.000,0.000,-15.240,0.000,0.921
390,01/17/19 05:00:00 AM,-14.220,89.000,0.662,137.000,0.000,0.000,-16.420,0.000,0.979
391,01/17/19 06:00:00 AM,-15.000,89.000,0.621,119.000,0.000,0.000,-17.200,0.200,0.778
392,01/17/19 07:00:00 AM,-15.560,89.000,0.599,120.000,0.000,0.000,-17.760,0.500,0.921
393,01/17/19 08:00:00 AM,-15.890,89.000,0.639,93.000,4.650,0.000,-18.090,0.000,0.881
394,01/17/19 09:00:00 AM,-15.610,90.000,0.720,55.000,56.990,0.000,-17.610,0.000,0.921
395,01/17/19 10:00:00 AM,-13.610,91.000,0.760,47.000,101.180,0.000,-15.410,0.000,1.059
396,01/17/19 11:00:00 AM,-10.440,82.000,0.840,94.000,187.240,0.000,-14.040,0.000,1.377
397,01/17/19 12:00:00 PM,-8.390,72.000,1.059,140.000,270.980,0.000,-13.990,0.000,1.779
398,01/17/19 01:00:00 PM,-7.500,70.000,1.301,139.000,196.550,0.000,-13.500,1.000,2.378
399,01/17/19 02:00:00 PM,-6.440,65.000,1.359,139.000,247.720,0.000,-13.440,1.000,2.159
400,01/17/19 03:00:00 PM,-5.670,59.000,1.319,110.000,204.690,0.000,-13.870,0.800,2.378
401,01/17/19 04:00:00 PM,-4.560,58.000,1.940,158.000,157.010,0.000,-12.960,0.000,3.156
402,01/17/19 05:00:00 PM,-4.670,58.000,1.198,154.000,37.220,0.000,-13.070,0.000,2.056
403,01/17/19 06:00:00 PM,-5.220,61.000,1.100,143.000,0.000,0.000,-13.020,0.000,1.878
404,01/17/19 07:00:00 PM,-5.110,54.000,1.077,137.000,0.000,0.000,-14.310,1.000,1.819
405,01/17/19 08:00:00 PM,-4.390,52.000,1.341,147.000,0.000,0.000,-13.990,1.000,2.137
406,01/17/19 09:00:00 PM,-4.000,62.000,1.538,150.000,0.000,0.000,-11.600,1.000,3.339
407,01/17/19 10:00:00 PM,-4.170,71.000,1.900,163.000,0.000,0.000,-9.970,1.000,3.237
408,01/17/19 11:00:00 PM,-4.780,82.000,2.119,158.000,0.000,0.000,-8.380,1.000,3.156
409,01/18/19 12:00:00 AM,-5.060,84.000,2.517,155.000,0.000,0.000,-8.260,1.000,3.818
410,01/18/19 01:00:00 AM,-5.170,85.000,2.700,151.000,0.000,0.000,-8.170,1.000,3.997
411,01/18/19 02:00:00 AM,-5.110,85.000,2.499,151.000,0.000,0.000,-8.110,1.000,3.956
412,01/18/19 03:00:00 AM,-4.940,86.000,2.240,146.000,0.000,0.000,-7.740,0.800,3.558
413,01/18/19 04:00:00 AM,-4.830,87.000,2.477,144.000,0.000,0.000,-7.430,0.800,3.818
414,01/18/19 05:00:00 AM,-4.670,89.000,1.980,146.000,0.000,0.000,-6.870,1.000,3.375
415,01/18/19 06:00:00 AM,-4.780,92.000,1.860,146.000,0.000,0.000,-6.380,1.000,3.018
416,01/18/19 07:00:00 AM,-4.670,94.000,1.837,150.000,0.000,0.000,-5.870,1.000,3.058
417,01/18/19 08:00:00 AM,-4.610,96.000,1.498,148.000,2.330,0.010,-5.410,1.000,2.159
418,01/18/19 09:00:00 AM,-4.390,96.000,1.498,145.000,13.960,0.000,-5.190,1.000,1.980
419,01/18/19 10:00:00 AM,-3.780,93.000,1.681,148.000,62.800,0.000,-5.180,1.000,2.459
420,01/18/19 11:00:00 AM,-2.500,86.000,1.600,152.000,148.860,0.000,-5.300,0.800,2.320
421,01/18/19 12:00:00 PM,-1.170,85.000,1.399,148.000,141.890,0.000,-4.170,1.000,2.021
422,01/18/19 01:00:00 PM,-0.610,84.000,1.261,140.000,103.510,0.000,-3.810,1.000,1.958
423,01/18/19 02:00:00 PM,0.280,87.000,1.158,238.000,36.050,0.000,-2.320,1.000,3.836
424,01/18/19 03:00:00 PM,-0.560,87.000,1.998,308.000,24.420,0.000,-3.160,1.000,3.456
425,01/18/19 04:00:00 PM,-1.170,84.000,1.739,314.000,32.560,0.000,-4.370,1.000,3.138
426,01/18/19 05:00:00 PM,-1.220,84.000,1.037,313.000,4.650,0.000,-4.420,1.000,1.837
427,01/18/19 06:00:00 PM,-1.390,74.000,1.019,301.000,0.000,0.000,-6.590,1.000,2.660
428,01/18/19 07:00:00 PM,-1.330,66.000,1.319,276.000,0.000,0.000,-8.130,1.000,2.959
429,01/18/19 08:00:00 PM,-1.390,70.000,0.921,287.000,0.000,0.000,-7.390,1.000,1.819
430,01/18/19 09:00:00 PM,-1.500,73.000,1.140,281.000,0.000,0.000,-6.900,1.000,1.878
431,01/18/19 10:00:00 PM,-1.780,80.000,1.319,299.000,0.000,0.000,-5.780,1.000,2.517
432,01/18/19 11:00:00 PM,-2.280,80.000,1.238,322.000,0.000,0.000,-6.280,1.000,2.378
433,01/19/19 12:00:00 AM,-2.560,77.000,1.301,314.000,0.000,0.000,-7.160,1.000,2.638
434,01/19/19 01:00:00 AM,-2.940,80.000,1.377,316.000,0.000,0.000,-6.940,1.000,2.320
435,01/19/19 02:00:00 AM,-3.390,82.000,1.140,329.000,0.000,0.000,-6.990,1.000,1.878
436,01/19/19 03:00:00 AM,-3.610,84.000,0.979,328.000,0.000,0.000,-6.810,1.000,1.739
437,01/19/19 04:00:00 AM,-3.890,86.000,1.019,315.000,0.000,0.000,-6.690,1.000,1.819
438,01/19/19 05:00:00 AM,-4.220,88.000,0.760,336.000,0.000,0.000,-6.620,1.000,1.417
439,01/19/19 06:00:00 AM,-4.610,93.000,0.881,324.000,0.000,0.000,-6.010,1.000,1.958
440,01/19/19 07:00:00 AM,-6.110,95.000,1.480,311.000,0.000,0.000,-7.110,1.000,2.459
441,01/19/19 08:00:00 AM,-7.610,93.000,1.158,292.000,2.330,0.000,-9.010,1.000,2.597
442,01/19/19 09:00:00 AM,-8.390,91.000,1.140,301.000,26.750,0.000,-10.190,1.000,2.056
443,01/19/19 10:00:00 AM,-8.670,92.000,1.059,296.000,74.430,0.000,-10.270,1.000,1.819
444,01/19/19 11:00:00 AM,-8.780,93.000,1.037,288.000,100.020,0.010,-10.180,1.000,1.699
445,01/19/19 12:00:00 PM,-8.720,93.000,0.858,290.000,120.950,0.000,-10.120,1.000,1.600
446,01/19/19 01:00:00 PM,-8.330,91.000,0.778,287.000,122.120,0.000,-10.130,1.000,1.158
447,01/19/19 02:00:00 PM,-8.390,93.000,0.899,310.000,61.640,0.000,-9.790,1.000,1.480
448,01/19/19 03:00:00 PM,-8.280,93.000,0.621,284.000,58.150,0.010,-9.680,1.000,1.140
449,01/19/19 04:00:00 PM,-7.780,92.000,0.398,294.000,38.380,0.030,-9.380,1.000,0.921
450,01/19/19 05:00:00 PM,-8.000,94.000,0.800,278.000,6.980,0.010,-9.200,1.000,1.158
451,01/19/19 06:00:00 PM,-8.110,94.000,0.519,318.000,0.000,0.010,-9.310,1.000,0.800
452,01/19/19 07:00:00 PM,-8.220,94.000,0.581,280.000,0.000,0.040,-9.420,1.000,0.840
453,01/19/19 08:00:00 PM,-8.390,93.000,0.460,300.000,0.000,0.040,-9.790,1.000,0.738
454,01/19/19 09:00:00 PM,-8.110,93.000,0.282,299.000,0.000,0.040,-9.510,1.000,0.599
455,01/19/19 10:00:00 PM,-7.940,95.000,0.621,278.000,0.000,0.030,-8.940,1.000,1.158
456,01/19/19 11:00:00 PM,-7.440,96.000,0.881,259.000,0.000,0.050,-8.240,1.000,1.739
457,01/20/19 12:00:00 AM,-7.440,96.000,1.001,258.000,0.000,0.080,-8.240,1.000,1.377
458,01/20/19 01:00:00 AM,-7.560,97.000,0.662,255.000,0.000,0.060,-8.160,1.000,1.341
459,01/20/19 02:00:00 AM,-7.330,97.000,0.680,271.000,0.000,0.030,-7.930,1.000,1.140
460,01/20/19 03:00:00 AM,-7.000,97.000,0.639,319.000,0.000,0.060,-7.600,1.000,1.198
461,01/20/19 04:00:00 AM,-6.500,97.000,0.621,314.000,0.000,0.060,-7.100,1.000,1.417
462,01/20/19 05:00:00 AM,-6.440,97.000,1.180,305.000,0.000,0.080,-7.040,1.000,2.097
463,01/20/19 06:00:00 AM,-7.390,96.000,1.878,310.000,0.000,0.060,-8.190,1.000,2.776
464,01/20/19 07:00:00 AM,-8.170,96.000,1.779,313.000,0.000,0.050,-8.970,1.000,2.776
465,01/20/19 08:00:00 AM,-9.940,95.000,2.436,299.000,1.160,0.020,-10.940,1.000,3.997
466,01/20/19 09:00:00 AM,-11.220,94.000,2.320,321.000,17.450,0.030,-12.420,1.000,4.175
467,01/20/19 10:00:00 AM,-12.500,93.000,2.977,322.000,66.290,0.000,-13.900,1.000,5.995
468,01/20/19 11:00:00 AM,-13.220,93.000,2.897,314.000,124.440,0.000,-14.620,1.000,4.958
469,01/20/19 12:00:00 PM,-13.390,93.000,2.436,307.000,148.860,0.000,-14.790,1.000,4.774
470,01/20/19 01:00:00 PM,-13.610,93.000,2.798,313.000,139.560,0.000,-15.010,1.000,5.534
471,01/20/19 02:00:00 PM,-13.830,93.000,2.758,314.000,130.260,0.000,-15.230,1.000,4.877
472,01/20/19 03:00:00 PM,-14.000,92.000,2.897,303.000,95.370,0.000,-15.600,1.000,5.718
473,01/20/19 04:00:00 PM,-14.000,93.000,2.857,295.000,47.680,0.000,-15.400,1.000,5.177
474,01/20/19 05:00:00 PM,-13.610,93.000,2.919,297.000,10.470,0.000,-15.010,1.000,5.136
475,01/20/19 06:00:00 PM,-14.110,92.000,3.000,295.000,0.000,0.000,-15.710,1.000,5.217
476,01/20/19 07:00:00 PM,-14.500,92.000,2.736,298.000,0.000,0.000,-16.100,1.000,4.596
477,01/20/19 08:00:00 PM,-14.830,92.000,2.736,298.000,0.000,0.000,-16.430,1.000,4.877
478,01/20/19 09:00:00 PM,-15.390,91.000,2.897,311.000,0.000,0.000,-17.190,1.000,5.454
479,01/20/19 10:00:00 PM,-17.000,91.000,2.736,327.000,0.000,0.000,-18.800,1.000,4.774
480,01/20/19 11:00:00 PM,-17.220,91.000,2.159,307.000,0.000,0.000,-19.020,1.000,4.698
481,01/21/19 12:00:00 AM,-17.390,90.000,3.000,291.000,0.000,0.000,-19.390,1.000,4.676
482,01/21/19 01:00:00 AM,-18.220,89.000,3.116,288.000,0.000,0.000,-20.420,1.000,5.378
483,01/21/19 02:00:00 AM,-19.060,89.000,3.040,289.000,0.000,0.000,-21.260,1.000,5.096
484,01/21/19 03:00:00 AM,-20.000,88.000,2.798,291.000,0.000,0.000,-22.400,1.000,5.016
485,01/21/19 04:00:00 AM,-20.670,88.000,2.897,289.000,0.000,0.000,-23.070,1.000,4.917
486,01/21/19 05:00:00 AM,-20.940,88.000,2.857,288.000,0.000,0.000,-23.340,1.000,4.555
487,01/21/19 06:00:00 AM,-20.940,88.000,2.758,291.000,0.000,0.000,-23.340,1.000,5.056
488,01/21/19 07:00:00 AM,-20.780,88.000,2.879,289.000,0.000,0.000,-23.180,1.000,4.855
489,01/21/19 08:00:00 AM,-20.560,88.000,2.660,288.000,4.650,0.000,-22.960,1.000,4.774
490,01/21/19 09:00:00 AM,-20.110,89.000,2.557,293.000,51.170,0.000,-22.310,1.000,4.135
491,01/21/19 10:00:00 AM,-19.500,89.000,2.857,293.000,139.560,0.000,-21.700,1.000,4.815
492,01/21/19 11:00:00 AM,-18.830,90.000,3.156,293.000,193.060,0.000,-20.830,1.000,5.096
493,01/21/19 12:00:00 PM,-18.330,90.000,3.375,296.000,251.210,0.000,-20.330,1.000,5.557
494,01/21/19 01:00:00 PM,-17.780,90.000,3.398,293.000,251.210,0.000,-19.780,1.000,5.776
495,01/21/19 02:00:00 PM,-17.170,90.000,3.496,293.000,236.090,0.000,-19.170,1.000,5.816
496,01/21/19 03:00:00 PM,-17.060,91.000,3.558,296.000,183.750,0.000,-18.860,1.000,5.534
497,01/21/19 04:00:00 PM,-16.440,91.000,3.277,294.000,110.490,0.000,-18.240,1.000,6.133
