Plot Title: 20094090,,,,,,,,,,
#,"Date Time, GMT-05:00","Solar Radiation, W/m² (LGR S/N: 20094090, SEN S/N: 20073988)","Temp, °C (LGR S/N: 20094090, SEN S/N: 20496044)","RH, % (LGR S/N: 20094090, SEN S/N: 20496044)","Wind Speed, m/s (LGR S/N: 20094090, SEN S/N: 20496535)","Gust Speed, m/s (LGR S/N: 20094090, SEN S/N: 20496535)","Wind Direction, ø (LGR S/N: 20094090, SEN S/N: 20496535)","Water Content, m³/m³ (LGR S/N: 20094090, SEN S/N: 20499689)","MRT, °C (LGR S/N: 20094090, SEN S/N: 20693833)","DewPt, °C (LGR S/N: 20094090, SEN S/N: 20496044)"
29862,5/21/2020 2:45,0.6,8.965,56.2,1.6719296,2.3380192,56.3,0.1122,7.543888889,0.722222222
29863,5/21/2020 2:55,0.6,8.045,59.1,1.6719296,2.3380192,53.5,0.1122,7.342777778,0.611111111
29864,5/21/2020 3:05,0.6,8.418888889,59.5,1.6719296,2.6688288,53.5,0.1128,7.142222222,1
29865,5/21/2020 3:15,0.6,8.245,58.9,1.6719296,2.3380192,54.9,0.1128,7.167222222,0.722222222
29866,5/21/2020 3:25,0.6,8.692777778,57.6,1.9982688,2.6688288,53.5,0.1133,7.242222222,0.777777778
29867,5/21/2020 3:35,0.6,8.295,59,1.6719296,2.6688288,56.3,0.1122,7.116111111,0.777777778
29868,5/21/2020 3:45,0.6,9.386111111,55.9,1.34112,2.6688288,70.4,0.1128,7.317777778,1
29869,5/21/2020 3:55,0.6,8.965,52.3,1.6719296,2.6688288,78.8,0.1122,8.095,-0.277777778
29870,5/21/2020 4:05,0.6,8.343888889,55.9,1.6719296,3.0085792,69,0.1112,7.543888889,0.055555556
29871,5/21/2020 4:15,0.6,8.692777778,53.9,1.6719296,3.0085792,80.2,0.1122,7.618888889,-0.111111111
29872,5/21/2020 4:25,0.6,8.592777778,52.7,1.6719296,3.0085792,76,0.1128,7.695,-0.5
29873,5/21/2020 4:35,3.1,8.245,56.2,1.6719296,2.6688288,63.4,0.1128,7.041111111,0.055555556
29874,5/21/2020 4:45,6.9,8.418888889,54.7,1.6719296,3.0085792,74.6,0.1122,7.167222222,-0.222222222
29875,5/21/2020 4:55,13.1,8.27,53,1.0013696,1.9982688,81.7,0.1122,7.367777778,-0.722222222
29876,5/21/2020 5:05,15.6,8.493888889,50.9,1.34112,2.6688288,92.9,0.1107,7.418888889,-1.111111111
29877,5/21/2020 5:15,51.9,8.916111111,49.9,1.34112,2.6688288,87.3,0.1112,7.82,-1
29878,5/21/2020 5:25,93.1,9.557777778,46.3,1.34112,2.3380192,97.1,0.1117,10.1,-1.388888889
29879,5/21/2020 5:35,123.1,9.853888889,44.5,1.34112,3.6701984,108.4,0.1107,11.32111111,-1.722222222
29880,5/21/2020 5:45,145.6,9.78,44,1.0013696,3.0085792,126.7,0.1096,12.36388889,-1.888888889
29881,5/21/2020 5:55,171.9,9.657222222,45.2,1.34112,4.0099488,133.7,0.1096,12.41277778,-1.611111111
29882,5/21/2020 6:05,199.4,10.14888889,44.2,1.6719296,3.3393888,123.9,0.1091,12.55777778,-1.5
29883,5/21/2020 6:15,226.9,10.565,40,1.9982688,4.0099488,123.9,0.1091,12.79888889,-2.5
29884,5/21/2020 6:25,250.6,10.90722222,37.4,1.6719296,4.0099488,119.7,0.1091,13.52222222,-3.111111111
29885,5/21/2020 6:35,283.1,11.2,36.6,1.6719296,3.6701984,122.5,0.1101,14.07388889,-3.111111111
29886,5/21/2020 6:45,310.6,11.15111111,35.2,1.9982688,4.3407584,112.6,0.108,14.505,-3.722222222
29887,5/21/2020 6:55,339.4,11.565,34,2.3380192,4.0099488,115.4,0.1075,14.43277778,-3.722222222
29888,5/21/2020 7:05,370.6,11.80722222,32.5,2.6688288,5.0113184,108.4,0.1069,14.31388889,-4.111111111
29889,5/21/2020 7:15,400.6,11.71,31.8,3.3393888,5.342128,107,0.1058,14.33722222,-4.5
29890,5/21/2020 7:25,433.1,12.43722222,31.4,2.3380192,4.3407584,105.6,0.1058,15.055,-4
29891,5/21/2020 7:35,455.6,12.34,30.2,3.0085792,5.342128,107,0.1053,15.15111111,-4.611111111
29892,5/21/2020 7:45,490.6,12.60611111,29.2,3.6701984,5.6818784,101.4,0.1047,15.03111111,-4.888888889
29893,5/21/2020 7:55,518.1,13.37722222,28.6,3.3393888,6.347968,101.4,0.1047,15.41388889,-4.5
29894,5/21/2020 8:05,548.1,13.35277778,27.4,3.0085792,5.342128,104.2,0.1047,16.39222222,-5.111111111
29895,5/21/2020 8:15,566.9,13.78611111,26.3,2.6688288,5.0113184,100,0.1042,17.05777778,-5.222222222
29896,5/21/2020 8:25,596.9,14.45722222,25.6,3.0085792,5.342128,108.4,0.1042,17.225,-5
29897,5/21/2020 8:35,623.1,14.81611111,24.3,3.3393888,5.6818784,107,0.1036,17.62888889,-5.388888889
29898,5/21/2020 8:45,653.1,15.07888889,23.6,3.0085792,6.0082176,118.3,0.1025,18.2,-5.5
29899,5/21/2020 8:55,678.1,15.55722222,23.2,3.0085792,5.342128,111.2,0.1014,18.69888889,-5.388888889
29900,5/21/2020 9:05,699.4,15.67611111,22.7,3.0085792,6.347968,101.4,0.1009,19.19888889,-5.611111111
29901,5/21/2020 9:15,724.4,16.93888889,22.9,1.9982688,3.6701984,114,0.0998,21.10277778,-4.388888889
29902,5/21/2020 9:25,746.9,17.67722222,22.1,1.9982688,4.6805088,107,0.0992,21.53277778,-4.222222222
29903,5/21/2020 9:35,770.6,17.74777778,21,1.9982688,5.6818784,132.3,0.0992,22.17777778,-4.777777778
29904,5/21/2020 9:45,791.9,18.46111111,21.2,1.9982688,4.3407584,128.1,0.0975,22.63277778,-4.111111111
29905,5/21/2020 9:55,809.4,18.675,21.2,2.3380192,5.6818784,123.9,0.0969,22.8,-3.888888889
29906,5/21/2020 10:05,833.1,18.79388889,20.8,1.9982688,5.342128,119.7,0.0963,23.68888889,-4.111111111
29907,5/21/2020 10:15,855.6,19.03222222,20.7,2.3380192,4.3407584,109.8,0.0955,23.4,-4
29908,5/21/2020 10:25,876.9,19.24611111,21.7,2.3380192,5.342128,104.2,0.0932,23.30388889,-3.222222222
29909,5/21/2020 10:35,900.6,19.79277778,21.6,2.3380192,5.342128,116.9,0.0926,23.68888889,-2.777777778
29910,5/21/2020 10:45,921.9,19.865,21.7,2.3380192,5.342128,114,0.092,24.21888889,-2.611111111
29911,5/21/2020 10:55,948.1,20.48388889,21.7,1.34112,4.6805088,95.7,0.0914,26.18222222,-2.111111111
29912,5/21/2020 11:05,958.1,20.57888889,20.7,2.3380192,5.342128,107,0.0902,24.895,-2.722222222
29913,5/21/2020 11:15,970.6,20.865,20.4,2.6688288,5.6818784,111.2,0.0896,25.23388889,-2.611111111
29914,5/21/2020 11:25,979.4,21.86722222,18.9,2.3380192,5.342128,123.9,0.0896,25.065,-2.777777778
29915,5/21/2020 11:35,988.1,21.7,18.6,1.9982688,4.6805088,129.5,0.0887,26.06111111,-3.222222222
29916,5/21/2020 11:45,989.4,21.795,18.6,3.0085792,6.6787776,119.7,0.0875,25.355,-3.111111111
29917,5/21/2020 11:55,995.6,22.01111111,18.8,1.6719296,5.0113184,119.7,0.0887,26.86722222,-2.777777778
29918,5/21/2020 12:05,999.4,22.15388889,18.1,2.6688288,5.6818784,121.1,0.0881,26.59777778,-3.222222222
29919,5/21/2020 12:15,998.1,22.87222222,18.2,1.6719296,4.0099488,147.8,0.0875,26.695,-2.5
29920,5/21/2020 12:25,998.1,22.25,18.1,2.3380192,7.3493376,129.5,0.0869,27.57888889,-3.111111111
29921,5/21/2020 12:35,993.1,22.8,18.2,1.9982688,6.347968,130.9,0.0863,27.97388889,-2.611111111
29922,5/21/2020 12:45,989.4,23.08777778,17.9,2.3380192,5.6818784,118.3,0.085,27.03777778,-2.611111111
29923,5/21/2020 12:55,976.9,23.35222222,18.1,1.9982688,6.347968,135.2,0.0844,28.49277778,-2.222222222
29924,5/21/2020 13:05,969.4,23.28,17.8,2.6688288,6.347968,125.3,0.085,28.32,-2.5
29925,5/21/2020 13:15,956.9,23.785,18.3,1.9982688,5.342128,133.7,0.0816,28.09722222,-1.722222222
29926,5/21/2020 13:25,939.4,24.17111111,18.2,2.3380192,6.0082176,139.4,0.0835,28.17111111,-1.5
29927,5/21/2020 13:35,914.4,24.46,18.4,1.9982688,7.6801472,139.4,0.0829,28.74222222,-1.111111111
29928,5/21/2020 13:45,893.1,23.42388889,18.7,2.3380192,5.6818784,156.3,0.0816,29.265,-1.722222222
29929,5/21/2020 13:55,866.9,23.83277778,19.1,3.0085792,6.0082176,116.9,0.0803,28.07222222,-1.111111111
29930,5/21/2020 14:05,841.9,24.75,20.2,3.0085792,7.6801472,112.6,0.0775,28.44388889,0.388888889
29931,5/21/2020 14:15,819.4,24.14611111,20.3,1.6719296,5.0113184,139.4,0.081,30.04111111,0
29932,5/21/2020 14:25,796.9,24.65277778,21.1,3.0085792,7.6801472,95.7,0.0803,29.59,1
29933,5/21/2020 14:35,773.1,24.53222222,21.9,3.3393888,7.6801472,104.2,0.0768,28.99,1.388888889
29934,5/21/2020 14:45,753.1,24.96777778,22.1,3.3393888,6.6787776,111.2,0.0775,28.76611111,1.888888889
29935,5/21/2020 14:55,728.1,25.55,22.8,1.9982688,6.0082176,136.6,0.0762,29.715,2.777777778
29936,5/21/2020 15:05,705.6,25.96277778,23.6,1.6719296,6.0082176,136.6,0.0781,30.79777778,3.611111111
29937,5/21/2020 15:15,679.4,26.03611111,24.2,1.6719296,5.342128,166.1,0.0768,31.15277778,4
29938,5/21/2020 15:25,650.6,25.40388889,24.1,1.6719296,5.342128,140.8,0.0768,31.89277778,3.388888889
29939,5/21/2020 15:35,624.4,26.18222222,24.8,1.34112,3.3393888,123.9,0.0758,31.23,4.5
29940,5/21/2020 15:45,599.4,25.23388889,25,3.3393888,6.0082176,111.2,0.0732,30.21722222,3.777777778
29941,5/21/2020 15:55,573.1,26.03611111,25.9,1.6719296,5.342128,152,0.0725,30.39388889,5
29942,5/21/2020 16:05,543.1,25.64722222,26.3,2.6688288,5.342128,115.4,0.0738,30.72222222,4.888888889
29943,5/21/2020 16:15,513.1,25.74388889,26.6,2.6688288,6.6787776,111.2,0.0738,30.16722222,5.111111111
29944,5/21/2020 16:25,486.9,25.76777778,26.9,2.3380192,5.0113184,119.7,0.0732,30.04111111,5.277777778
29945,5/21/2020 16:35,459.4,25.28277778,27.1,2.6688288,5.6818784,138,0.0732,30.06611111,5
29946,5/21/2020 16:45,428.1,25.50111111,27.2,2.3380192,6.0082176,135.2,0.0722,29.24,5.277777778
29947,5/21/2020 16:55,399.4,25.45277778,27.7,2.3380192,5.0113184,142.2,0.0715,29.38888889,5.5
29948,5/21/2020 17:05,365.6,25.57388889,28.7,1.6719296,5.0113184,157.7,0.0708,29.99111111,6.111111111
29949,5/21/2020 17:15,335.6,25.08888889,29.4,1.9982688,5.0113184,142.2,0.0695,29.46388889,6
29950,5/21/2020 17:25,306.9,25.065,29.7,1.9982688,4.3407584,145,0.0684,28.89111111,6.111111111
29951,5/21/2020 17:35,278.1,24.94388889,30.3,1.6719296,4.0099488,140.8,0.0695,29.065,6.277777778
29952,5/21/2020 17:45,246.9,24.75,30.5,1.6719296,4.3407584,156.3,0.0691,28.94111111,6.277777778
29953,5/21/2020 17:55,218.1,24.50777778,30.6,1.6719296,5.0113184,140.8,0.0691,28.17111111,6.111111111
29954,5/21/2020 18:05,190.6,24.00222222,31.4,1.9982688,4.0099488,152,0.0691,27.45611111,6
29955,5/21/2020 18:15,160.6,24.07388889,33.2,1.34112,4.3407584,174.6,0.0702,27.01388889,6.888888889
29956,5/21/2020 18:25,133.1,23.64111111,34.2,1.9982688,5.0113184,153.5,0.0708,26.18222222,7
29957,5/21/2020 18:35,106.9,23.44777778,35.2,1.34112,5.0113184,188.7,0.0708,25.72,7.222222222
29958,5/21/2020 18:45,81.9,23.01611111,36.2,1.34112,3.3393888,154.9,0.0722,25.21,7.222222222
29959,5/21/2020 18:55,43.1,22.465,37.1,1.6719296,5.342128,152,0.0725,23.76111111,7.111111111
29960,5/21/2020 19:05,26.9,22.08222222,38,1.6719296,4.0099488,159.1,0.0725,22.56111111,7.111111111
29961,5/21/2020 19:15,11.9,21.60388889,39.2,1.34112,5.0113184,166.1,0.0725,21.53277778,7.111111111
29962,5/21/2020 19:25,5.6,21.41277778,39.6,1.9982688,5.342128,147.8,0.0725,20.88888889,7.111111111
29963,5/21/2020 19:35,1.9,21.05611111,40.4,1.34112,3.0085792,146.4,0.0732,20.46,7.111111111
29964,5/21/2020 19:45,0.6,20.84111111,41.3,1.34112,4.3407584,132.3,0.0745,20.03111111,7.222222222
29965,5/21/2020 19:55,0.6,20.53111111,41.9,1.34112,3.3393888,129.5,0.0752,19.79277778,7.222222222
29966,5/21/2020 20:05,0.6,20.31722222,42.9,1.34112,3.0085792,129.5,0.0758,19.50777778,7.277777778
29967,5/21/2020 20:15,0.6,20.12611111,44,1.6719296,3.6701984,126.7,0.0762,19.34111111,7.5
29968,5/21/2020 20:25,0.6,19.91222222,45,1.6719296,3.0085792,128.1,0.0768,19.10277778,7.611111111
29969,5/21/2020 20:35,0.6,19.60277778,46,1.6719296,4.0099488,129.5,0.0768,18.91277778,7.722222222
29970,5/21/2020 20:45,0.6,19.29388889,46.9,1.34112,2.6688288,125.3,0.0775,18.60388889,7.722222222
29971,5/21/2020 20:55,0.6,18.96111111,48.1,1.34112,2.6688288,111.2,0.0781,18.17611111,7.777777778
29972,5/21/2020 21:05,0.6,18.93722222,48.9,1.6719296,3.6701984,114,0.0787,18.03277778,8
29973,5/21/2020 21:15,0.6,18.74722222,49.4,1.6719296,3.0085792,114,0.0787,17.915,7.888888889
29974,5/21/2020 21:25,0.6,18.39,50.2,1.0013696,2.3380192,121.1,0.0794,17.58222222,7.888888889
29975,5/21/2020 21:35,0.6,17.81888889,51.4,0.67056,1.9982688,111.2,0.0803,17.01111111,7.722222222
29976,5/21/2020 21:45,0.6,18.24722222,52.2,1.34112,2.3380192,112.6,0.081,16.70111111,8.277777778
29977,5/21/2020 21:55,0.6,18.22388889,51.7,1.34112,3.0085792,109.8,0.081,17.24888889,8.111111111
29978,5/21/2020 22:05,0.6,18.27111111,51.8,1.6719296,3.6701984,115.4,0.0803,17.32,8.222222222
29979,5/21/2020 22:15,0.6,18.105,52,1.34112,2.6688288,121.1,0.0816,17.225,8.111111111
29980,5/21/2020 22:25,0.6,17.70111111,54,1.0013696,3.0085792,87.3,0.0829,16.725,8.277777778
29981,5/21/2020 22:35,0.6,17.62888889,54.7,0.67056,1.6719296,114,0.0816,16.39222222,8.388888889
29982,5/21/2020 22:45,0.6,17.43888889,55.9,1.0013696,3.0085792,76,0.0822,15.96277778,8.611111111
29983,5/21/2020 22:55,0.6,16.84388889,56.6,1.0013696,1.9982688,80.2,0.0822,16.05777778,8.222222222
29984,5/21/2020 23:05,0.6,16.725,58.4,1.34112,2.3380192,59.1,0.0797,15.7,8.5
29985,5/21/2020 23:15,0.6,16.63,58.5,1.6719296,1.9982688,64.8,0.0797,15.50888889,8.5
29986,5/21/2020 23:25,0.6,16.51111111,58.4,1.34112,3.0085792,73.2,0.0797,15.58111111,8.277777778
29987,5/21/2020 23:35,0.6,16.725,58.8,1.6719296,2.6688288,78.8,0.0797,15.50888889,8.611111111
29988,5/21/2020 23:45,0.6,16.55777778,58.4,1.9982688,3.6701984,81.7,0.0803,15.7,8.388888889
29989,5/21/2020 23:55,0.6,16.32,58.9,1.34112,2.6688288,94.3,0.0794,15.50888889,8.277777778
29990,5/22/2020 0:05,0.6,16.225,59.7,1.34112,2.3380192,70.4,0.0787,15.24722222,8.388888889
29991,5/22/2020 0:15,0.6,16.08222222,60.4,1.6719296,3.0085792,73.2,0.0794,15.175,8.388888889
29992,5/22/2020 0:25,0.6,15.96277778,61,1.34112,2.6688288,76,0.0781,15.00777778,8.5
29993,5/22/2020 0:35,0.6,15.98611111,61,1.6719296,3.3393888,85.9,0.0787,15.10277778,8.5
29994,5/22/2020 0:45,0.6,15.915,61.5,1.9982688,3.3393888,78.8,0.0775,15.10277778,8.5
29995,5/22/2020 0:55,0.6,15.81888889,62.1,1.6719296,3.3393888,69,0.0781,14.91222222,8.611111111
29996,5/22/2020 1:05,0.6,16.05777778,61.9,1.6719296,3.3393888,74.6,0.0768,14.86388889,8.777777778
29997,5/22/2020 1:15,0.6,15.93888889,61.4,1.0013696,2.3380192,98.5,0.0781,14.98388889,8.5
29998,5/22/2020 1:25,0.6,16.01,61.8,1.0013696,3.3393888,107,0.0794,14.96,8.722222222
29999,5/22/2020 1:35,0.6,16.01,62.5,1.0013696,3.0085792,104.2,0.0794,14.98388889,8.888888889
30000,5/22/2020 1:45,0.6,15.89111111,62.8,1.0013696,2.3380192,97.1,0.0762,14.93611111,8.777777778
30001,5/22/2020 1:55,0.6,16.10611111,63.2,1.34112,3.3393888,100,0.0758,14.93611111,9.111111111
30002,5/22/2020 2:05,0.6,16.05777778,63.2,1.34112,2.6688288,88.7,0.0758,15.07888889,9.111111111
30003,5/22/2020 2:15,0.6,15.98611111,63.7,1.34112,3.3393888,108.4,0.0752,15.12722222,9.111111111
30004,5/22/2020 2:25,0.6,15.89111111,64.3,1.34112,2.3380192,118.3,0.0745,15.055,9.222222222
30005,5/22/2020 2:35,0.6,15.7,65.1,1.34112,2.6688288,122.5,0.0732,14.96,9.222222222
30006,5/22/2020 2:45,0.6,15.65222222,65.8,1.6719296,3.3393888,115.4,0.0725,14.88777778,9.277777778
30007,5/22/2020 2:55,0.6,15.485,66.3,1.6719296,3.0085792,121.1,0.0732,14.745,9.222222222
30008,5/22/2020 3:05,0.6,15.41388889,66.7,1.6719296,3.0085792,107,0.0752,14.72111111,9.277777778
30009,5/22/2020 3:15,0.6,15.41388889,67,1.6719296,3.0085792,112.6,0.0738,14.57722222,9.277777778
30010,5/22/2020 3:25,0.6,15.00777778,67.6,1.34112,3.0085792,102.8,0.0752,14.48111111,9.111111111
30011,5/22/2020 3:35,0.6,15.07888889,69,1.6719296,3.0085792,94.3,0.0745,14.19388889,9.5
30012,5/22/2020 3:45,0.6,14.84,69.9,1.34112,2.6688288,88.7,0.0745,14.09777778,9.388888889
30013,5/22/2020 3:55,0.6,14.79222222,70.5,1.6719296,3.0085792,80.2,0.0752,14.07388889,9.5
30014,5/22/2020 4:05,0.6,14.43277778,72,1.34112,2.6688288,70.4,0.0752,13.71388889,9.5
30015,5/22/2020 4:15,0.6,14.55277778,72.8,1.6719296,2.6688288,69,0.0758,13.57,9.722222222
30016,5/22/2020 4:25,0.6,14.29,73.2,1.34112,2.3380192,83.1,0.0758,13.52222222,9.611111111
30017,5/22/2020 4:35,3.1,14.09777778,73.9,1.34112,2.6688288,69,0.0732,13.20888889,9.5
30018,5/22/2020 4:45,8.1,14.12222222,74.3,1.34112,3.0085792,78.8,0.0738,13.44888889,9.611111111
30019,5/22/2020 4:55,14.4,13.81,74.8,1.0013696,1.9982688,76,0.0768,13.25722222,9.388888889
30020,5/22/2020 5:05,19.4,14.12222222,75.3,1.0013696,2.6688288,102.8,0.0768,13.23277778,9.777777778
30021,5/22/2020 5:15,43.1,13.88222222,75.3,1.0013696,1.6719296,71.8,0.0758,13.59388889,9.611111111
30022,5/22/2020 5:25,75.6,14.505,75.2,0.67056,1.6719296,76,0.0758,15.22277778,10.22222222
30023,5/22/2020 5:35,99.4,14.67277778,73.9,0.3308096,1.34112,101.4,0.0725,17.17722222,10.11111111
30024,5/22/2020 5:45,121.9,14.57722222,73.8,0.67056,1.9982688,123.9,0.0722,17.415,10
30025,5/22/2020 5:55,146.9,15.605,73.4,1.0013696,1.6719296,88.7,0.0722,18.27111111,10.88888889
30026,5/22/2020 6:05,171.9,15.79611111,71.4,0.67056,1.34112,114,0.0745,19.72222222,10.61111111
30027,5/22/2020 6:15,196.9,15.93888889,70.8,1.0013696,2.3380192,132.3,0.0745,19.69777778,10.72222222
30028,5/22/2020 6:25,224.4,16.58222222,70.1,1.34112,2.6688288,118.3,0.0745,19.96,11.11111111
30029,5/22/2020 6:35,251.9,16.79611111,68.9,1.6719296,3.6701984,116.9,0.0758,20.41222222,11.11111111
30030,5/22/2020 6:45,279.4,17.27222222,68.2,1.6719296,4.0099488,112.6,0.0732,20.93611111,11.38888889
30031,5/22/2020 6:55,306.9,17.67722222,67.5,1.9982688,3.6701984,104.2,0.0725,21.07888889,11.61111111
30032,5/22/2020 7:05,334.4,17.81888889,66.6,1.9982688,3.3393888,100,0.0715,21.485,11.5
30033,5/22/2020 7:15,361.9,18.22388889,66.1,1.9982688,3.6701984,100,0.0715,21.74777778,11.77777778
30034,5/22/2020 7:25,389.4,18.31888889,65.3,2.3380192,4.3407584,108.4,0.0708,22.08222222,11.72222222
30035,5/22/2020 7:35,415.6,19.15111111,64,1.34112,3.0085792,111.2,0.0695,23.52111111,12.22222222
30036,5/22/2020 7:45,441.9,19.46,63.1,1.9982688,3.3393888,111.2,0.0695,23.85722222,12.27777778
30037,5/22/2020 7:55,468.1,19.365,62.6,1.9982688,3.3393888,119.7,0.0695,24.09777778,12.11111111
30038,5/22/2020 8:05,495.6,19.98388889,61.9,1.6719296,3.3393888,115.4,0.0691,24.75,12.5
30039,5/22/2020 8:15,523.1,20.53111111,60.7,1.6719296,4.0099488,109.8,0.0684,25.065,12.72222222
30040,5/22/2020 8:25,546.9,21.05611111,59.1,1.34112,4.0099488,123.9,0.0684,26.475,12.77777778
30041,5/22/2020 8:35,573.1,21.74777778,58,1.0013696,2.3380192,159.1,0.0684,27.45611111,13.11111111
30042,5/22/2020 8:45,598.1,21.24611111,56.6,1.0013696,3.0085792,163.3,0.0678,27.825,12.27777778
30043,5/22/2020 8:55,624.4,21.795,56.5,1.34112,3.0085792,139.4,0.0664,27.08722222,12.77777778
30044,5/22/2020 9:05,648.1,21.98722222,54.9,1.34112,2.6688288,129.5,0.066,27.99777778,12.5
30045,5/22/2020 9:15,674.4,21.81888889,53.4,1.6719296,3.6701984,118.3,0.0664,28.245,11.88888889
30046,5/22/2020 9:25,726.9,21.81888889,53.4,1.34112,3.3393888,138,0.066,28.22111111,11.88888889
30047,5/22/2020 9:35,713.1,22.68111111,53.4,1.0013696,2.6688288,201.3,0.066,29.19,12.72222222
30048,5/22/2020 9:45,751.9,22.05777778,53.1,1.34112,4.3407584,219.6,0.0664,29.615,12.11111111
30049,5/22/2020 9:55,810.6,24.05,52.3,1.0013696,2.3380192,154.9,0.0671,30.95,13.72222222
30050,5/22/2020 10:05,906.9,22.96777778,49.2,1.34112,2.6688288,122.5,0.0646,32.175,11.77777778
30051,5/22/2020 10:15,894.4,22.92,50.2,1.0013696,2.6688288,119.7,0.0653,29.665,12
30052,5/22/2020 10:25,481.9,23.23222222,50.2,1.0013696,2.6688288,57.7,0.0639,30.62111111,12.27777778
30053,5/22/2020 10:35,355.6,22.84777778,50.8,1.34112,3.6701984,147.8,0.0639,28.17111111,12.11111111
30054,5/22/2020 10:45,606.9,23.04,51,1.34112,3.6701984,154.9,0.0632,27.45611111,12.38888889
30055,5/22/2020 10:55,558.1,22.96777778,50.1,1.34112,3.3393888,129.5,0.0632,28.19611111,12
30056,5/22/2020 11:05,653.1,24.09777778,50.6,1.6719296,3.3393888,132.3,0.0628,28.71722222,13.22222222
30057,5/22/2020 11:15,801.9,23.13611111,50,1.9982688,4.6805088,111.2,0.0621,29.89,12.22222222
30058,5/22/2020 11:25,470.6,23.665,50,1.6719296,3.6701984,108.4,0.0607,29.96611111,12.61111111
30059,5/22/2020 11:35,374.4,23.37611111,51.4,1.6719296,3.6701984,77.4,0.0621,27.97388889,12.77777778
30060,5/22/2020 11:45,295.6,23.16,51.6,1.9982688,4.6805088,108.4,0.0614,26.35277778,12.72222222
30061,5/22/2020 11:55,285.6,22.96777778,52.1,1.6719296,4.0099488,98.5,0.0607,26.35277778,12.61111111
30062,5/22/2020 12:05,463.1,23.905,52.6,1.0013696,2.3380192,56.3,0.0599,27.40722222,13.61111111
30063,5/22/2020 12:15,355.6,24.195,50.9,0.67056,1.9982688,184.4,0.0596,29.46388889,13.38888889
30064,5/22/2020 12:25,355.6,24.50777778,51.3,0.67056,1.9982688,340.7,0.0596,29.29,13.77777778
30065,5/22/2020 12:35,1136.9,25.30722222,50.8,0.67056,1.9982688,222.4,0.0599,31.07722222,14.38888889
30066,5/22/2020 12:45,1088.1,25.695,49.1,1.34112,3.0085792,181.6,0.0621,33.96611111,14.22222222
30067,5/22/2020 12:55,341.9,25.81722222,47.9,1.0013696,3.3393888,173.2,0.0632,34.81,14
30068,5/22/2020 13:05,370.6,26.62222222,48.1,1.0013696,2.6688288,104.2,0.0621,33.80888889,14.77777778
30069,5/22/2020 13:15,440.6,25.81722222,46.7,1.0013696,3.0085792,116.9,0.0588,33.835,13.61111111
30070,5/22/2020 13:25,653.1,25.55,48.1,1.34112,3.0085792,40.8,0.0596,32.63888889,13.77777778
30071,5/22/2020 13:35,971.9,26.15777778,47.6,1.6719296,4.0099488,101.4,0.0581,32.87222222,14.22222222
30072,5/22/2020 13:45,400.6,25.33111111,47.3,2.6688288,6.0082176,101.4,0.0588,31.91888889,13.27777778
30073,5/22/2020 13:55,581.9,26.5,47.2,1.0013696,4.0099488,98.5,0.0581,34.12388889,14.38888889
30074,5/22/2020 14:05,1025.6,25.93888889,47.6,2.6688288,5.342128,107,0.057,31.51,14
30075,5/22/2020 14:15,541.9,25.93888889,47.5,1.9982688,4.3407584,92.9,0.0555,32.82,13.88888889
30076,5/22/2020 14:25,366.9,25.42777778,47.8,1.9982688,5.0113184,83.1,0.0547,31.71388889,13.61111111
30077,5/22/2020 14:35,331.9,25.86611111,48.5,1.6719296,4.6805088,105.6,0.0528,29.615,14.22222222
30078,5/22/2020 14:45,303.1,25.695,48.4,2.3380192,6.0082176,104.2,0.0528,29.14,14
30079,5/22/2020 14:55,366.9,25.86611111,48.2,1.6719296,6.0082176,88.7,0.0517,29.84,14.11111111
30080,5/22/2020 15:05,278.1,25.76777778,47.1,1.9982688,5.0113184,130.9,0.0509,28.84111111,13.72222222
30081,5/22/2020 15:15,304.4,25.42777778,47.3,1.9982688,6.0082176,133.7,0.0501,28.17111111,13.38888889
30082,5/22/2020 15:25,311.9,25.59777778,48.1,2.3380192,4.3407584,125.3,0.0494,27.94888889,13.77777778
30083,5/22/2020 15:35,295.6,25.62277778,49,1.6719296,4.0099488,140.8,0.049,28.245,14.11111111
30084,5/22/2020 15:45,239.4,25.47722222,49.2,1.9982688,4.3407584,119.7,0.049,27.94888889,14.11111111
30085,5/22/2020 15:55,160.6,25.355,49.8,1.6719296,3.6701984,135.2,0.0482,27.28388889,14.11111111
30086,5/22/2020 16:05,164.4,24.96777778,50.7,1.9982688,5.0113184,130.9,0.047,26.42611111,14.11111111
30087,5/22/2020 16:15,165.6,24.605,51.1,2.3380192,5.342128,130.9,0.047,26.01222222,13.77777778
30088,5/22/2020 16:25,123.1,24.46,52.1,2.3380192,4.6805088,125.3,0.0462,25.55,14
30089,5/22/2020 16:35,114.4,24.41222222,52.9,2.3380192,4.0099488,125.3,0.0462,25.16222222,14.22222222
30090,5/22/2020 16:45,144.4,24.38777778,53.6,1.6719296,4.6805088,135.2,0.0462,25.18611111,14.38888889
30091,5/22/2020 16:55,106.9,24.33888889,54,1.6719296,4.0099488,140.8,0.0462,25.23388889,14.5
30092,5/22/2020 17:05,79.4,24.09777778,54.8,1.6719296,4.0099488,129.5,0.0462,24.91888889,14.5
30093,5/22/2020 17:15,114.4,23.04,58,2.3380192,5.6818784,130.9,0.0462,24.315,14.38888889
