Plot Title: DL5,,,,,,
#,"Date Time, GMT-05:00","Temp, °F (LGR S/N: 20098520, SEN S/N: 10762331, LBL: Tamb)","RH, % (LGR S/N: 21098500, SEN S/N: 10263331)","Wind Speed, mph (LGR S/N: 20198500, SEN S/N: 21706789)","Wind Direction, ø (LGR S/N: 20198500, SEN S/N: 21706789)","Solar Radiation, W/m² (LGR S/N: 20034090, SEN S/N: 23073988)"
467,1/20/2019 10:00,9.5,93.9,14.9,323,64.52
468,1/20/2019 11:00,8.17,93.5,14.5,315,120.5
469,1/20/2019 12:00,7.92,93.5,12.2,308,144.06
470,1/20/2019 13:00,7.47,93.3,14,313,134.42
471,1/20/2019 14:00,7.07,93.1,13.8,315,126
472,1/20/2019 15:00,6.78,92.8,14.5,304,91.44
473,1/20/2019 16:00,6.76,93.3,14.3,295,46.23
474,1/20/2019 17:00,7.52,93.3,14.6,298,10.43
475,1/20/2019 18:00,6.62,92.9,15,296,0.22
476,1/20/2019 19:00,5.86,92.7,13.7,299,0
477,1/20/2019 20:00,5.29,92.4,13.7,298,0
478,1/20/2019 21:00,4.3,91.7,14.5,312,0
479,1/20/2019 22:00,1.4,91.1,13.7,327,0
480,1/20/2019 23:00,1.04,91,10.8,307,0
481,1/21/2019 0:00,0.7,90.3,15,292,0
482,1/21/2019 1:00,-0.83,89.9,15.6,288,0
483,1/21/2019 2:00,-2.33,89.4,15.2,289,0
484,1/21/2019 3:00,-4,88.8,14,291,0
485,1/21/2019 4:00,-5.17,88.3,14.5,290,0
486,1/21/2019 5:00,-5.75,88.3,14.3,288,0
487,1/21/2019 6:00,-5.75,88.5,13.8,291,0
488,1/21/2019 7:00,-5.42,88.6,14.4,289,0
489,1/21/2019 8:00,-4.95,88.9,13.3,289,4.6
490,1/21/2019 9:00,-4.2,89.2,12.8,293,49.93
491,1/21/2019 10:00,-3.14,89.6,14.3,293,134.19
492,1/21/2019 11:00,-1.95,90.1,15.8,293,186.03
493,1/21/2019 12:00,-1.01,90.1,16.9,296,241.79
494,1/21/2019 13:00,-0.02,90.6,17,294,242.35
495,1/21/2019 14:00,1.13,90.7,17.5,294,227.77
496,1/21/2019 15:00,1.27,91.1,17.8,296,177.28
497,1/21/2019 16:00,2.44,91.5,16.4,295,106.93
498,1/21/2019 17:00,3.24,91.7,14.1,291,33.44
499,1/21/2019 18:00,3.83,92.1,12.4,293,0.79
500,1/21/2019 19:00,5.22,92.8,11.6,295,0
501,1/21/2019 20:00,6.46,93,11.8,300,0
502,1/21/2019 21:00,6.75,93.1,11.7,301,0
503,1/21/2019 22:00,7.29,93.4,10,306,0
504,1/21/2019 23:00,8.15,93.7,8.8,311,0
505,1/22/2019 0:00,8.6,93.8,10.4,318,0
506,1/22/2019 1:00,8.38,93.7,10.1,323,0
507,1/22/2019 2:00,8.17,93.7,8.6,325,0
508,1/22/2019 3:00,8.4,93.8,8.9,329,0
509,1/22/2019 4:00,8.64,93.8,7.9,323,0
510,1/22/2019 5:00,8.69,93.9,6.3,322,0
511,1/22/2019 6:00,8.83,93.8,4.7,345,0
512,1/22/2019 7:00,8.4,93.7,3.2,343,0
513,1/22/2019 8:00,7.81,93.4,3.3,29,5.05
514,1/22/2019 9:00,8.11,93.7,1.7,30,48.92
515,1/22/2019 10:00,8.94,93.9,3.1,132,157.87
516,1/22/2019 11:00,11.75,95,2.5,120,328.07
517,1/22/2019 12:00,13.87,95.8,4.1,182,368.02
518,1/22/2019 13:00,15.64,96,7,158,415.14
519,1/22/2019 14:00,16.32,95.2,8.9,142,273.77
520,1/22/2019 15:00,16.79,93.4,8.1,152,142.16
521,1/22/2019 16:00,16.97,84.1,9.3,151,72.26
522,1/22/2019 17:00,17.26,82.5,6.7,142,26.03
523,1/22/2019 18:00,16.36,81.7,7.1,129,0.45
524,1/22/2019 19:00,16.68,81.8,12.4,145,0
525,1/22/2019 20:00,17.19,70.58,13,159,0
526,1/22/2019 21:00,18.15,68.86,16.8,160,0
527,1/22/2019 22:00,18.3,65.33,16.8,159,0
528,1/22/2019 23:00,19.09,64.72,18.3,157,0
529,1/23/2019 0:00,19.68,63.28,17.1,154,0
530,1/23/2019 1:00,20.62,62.31,11.5,149,0
531,1/23/2019 2:00,21.77,62.41,10.2,148,0
532,1/23/2019 3:00,22.72,57.97,13.2,155,0.11
533,1/23/2019 4:00,23.26,56.91,13.3,159,0.11
534,1/23/2019 5:00,23.67,63.9,14.2,158,0
535,1/23/2019 6:00,23.52,72.15,13.9,158,0
536,1/23/2019 7:00,23.67,71.13,13.3,156,0
537,1/23/2019 8:00,24.47,63.28,14.1,158,0.34
538,1/23/2019 9:00,25.35,62.59,13.5,159,9.65
539,1/23/2019 10:00,26.45,63.11,10.9,158,41.18
540,1/23/2019 11:00,27.9,63.49,11.3,157,69.45
541,1/23/2019 12:00,30.16,64.81,10.9,156,84.94
542,1/23/2019 13:00,31.7,74.13,11.5,158,63.39
543,1/23/2019 14:00,32.75,90.2,10.5,150,75.17
544,1/23/2019 15:00,32.96,94.4,12.9,150,56.44
545,1/23/2019 16:00,33.78,94.7,11.1,149,31.53
546,1/23/2019 17:00,35.39,92.5,11,158,13.46
547,1/23/2019 18:00,36.67,92.1,12.6,164,1.01
548,1/23/2019 19:00,37.91,90.7,13.6,164,0.34
549,1/23/2019 20:00,39.16,90.6,12.8,164,0.45
550,1/23/2019 21:00,40.29,90.1,11.6,173,0.22
551,1/23/2019 22:00,41.08,91.2,10.2,174,0
552,1/23/2019 23:00,41.9,90.9,8,181,0
553,1/24/2019 0:00,42.18,93.4,10,171,0
554,1/24/2019 1:00,42.62,91.9,12.3,170,0
555,1/24/2019 2:00,42.99,93.6,9.7,169,0
556,1/24/2019 3:00,42.73,95.3,12.8,159,0
557,1/24/2019 4:00,42.45,97,13.9,154,0
558,1/24/2019 5:00,42.99,96.5,11.8,159,0
559,1/24/2019 6:00,43.17,97.4,5.3,193,0.11
560,1/24/2019 7:00,42.62,98,2.3,206,0.45
561,1/24/2019 8:00,42.5,98.8,4.4,178,1.23
562,1/24/2019 9:00,39.11,99.3,8.1,317,9.76
563,1/24/2019 10:00,37.52,99.1,6.7,328,29.28
564,1/24/2019 11:00,35.55,98.5,8.8,318,51.5
565,1/24/2019 12:00,31.76,100,9.4,307,39.72
566,1/24/2019 13:00,30.96,100,7.6,311,57.78
567,1/24/2019 14:00,30.38,100,8,323,43.08
568,1/24/2019 15:00,29.45,100,9.2,322,38.26
569,1/24/2019 16:00,28.24,99.8,12.5,310,24.46
570,1/24/2019 17:00,27.31,96.8,11.2,300,12.23
571,1/24/2019 18:00,26.58,87.3,10.6,282,0.11
572,1/24/2019 19:00,26.25,86.8,8.9,283,0
573,1/24/2019 20:00,26.43,83.6,11,275,0
574,1/24/2019 21:00,26.32,76.63,13.6,271,0
575,1/24/2019 22:00,26.07,80.4,13.7,275,0
576,1/24/2019 23:00,25.71,79.21,10.5,280,0
577,1/25/2019 0:00,25.64,81.2,7.8,277,0
578,1/25/2019 1:00,26.03,82.2,6.3,246,0
579,1/25/2019 2:00,26.26,83,3.9,219,0
580,1/25/2019 3:00,26.31,84,3.2,215,0
581,1/25/2019 4:00,26.34,86,3.7,224,0
582,1/25/2019 5:00,25.35,76.3,8,241,0
583,1/25/2019 6:00,23.96,70.77,5.2,229,0
584,1/25/2019 7:00,24.65,67.13,8.6,235,0
585,1/25/2019 8:00,24.38,71.86,6,235,3.59
586,1/25/2019 9:00,24.59,65.06,6.8,235,105.8
587,1/25/2019 10:00,24.88,58.65,12.7,243,228.21
588,1/25/2019 11:00,24.52,57.9,13.5,246,265.02
589,1/25/2019 12:00,24.49,59.96,14.1,259,210.04
590,1/25/2019 13:00,24.07,54.75,14.2,272,306.98
591,1/25/2019 14:00,22.98,53.87,17.2,274,287.23
592,1/25/2019 15:00,21.38,52.27,16.7,269,151.25
593,1/25/2019 16:00,21.34,49.61,14.3,271,176.15
594,1/25/2019 17:00,20.11,50.01,12.8,272,58.01
595,1/25/2019 18:00,18.26,53.64,10.8,275,1.01
596,1/25/2019 19:00,16.93,57.54,10.5,272,0
597,1/25/2019 20:00,15.49,60.25,7.5,267,0
598,1/25/2019 21:00,14.76,58.67,8,265,0
599,1/25/2019 22:00,9.57,80.6,4.5,183,0
600,1/25/2019 23:00,10.96,60.77,5.7,235,0
601,1/26/2019 0:00,10.8,58.82,4.3,214,0
602,1/26/2019 1:00,11.28,55.62,4.8,223,0
603,1/26/2019 2:00,11.32,58.92,4.1,228,0
604,1/26/2019 3:00,11.14,55.62,4,208,0
605,1/26/2019 4:00,11.84,55.87,5,223,0
606,1/26/2019 5:00,11.88,58.53,7.3,237,0
607,1/26/2019 6:00,11.95,62.9,4.9,218,0
608,1/26/2019 7:00,11.23,63.71,3.7,184,0
609,1/26/2019 8:00,11.37,65.54,3.9,197,6.17
610,1/26/2019 9:00,12.16,68.49,5.9,221,33.77
611,1/26/2019 10:00,13.01,66.45,5.5,229,123.98
612,1/26/2019 11:00,15.21,65.11,5.5,227,232.82
613,1/26/2019 12:00,17.17,58.89,5.9,240,296.77
614,1/26/2019 13:00,19.23,54.15,7,239,424
615,1/26/2019 14:00,20.47,52.58,7,238,303.16
616,1/26/2019 15:00,21.27,51.14,6.9,236,283.98
617,1/26/2019 16:00,20.92,53.12,6.3,221,110.4
618,1/26/2019 17:00,20.87,54.28,3.4,185,36.02
619,1/26/2019 18:00,19.95,60.99,3.1,169,0.56
620,1/26/2019 19:00,17.55,69.99,3.2,128,0
621,1/26/2019 20:00,15.66,74.14,4.7,129,0
622,1/26/2019 21:00,16.11,73.83,6.8,124,0
623,1/26/2019 22:00,17.64,73.11,8.2,136,0
624,1/26/2019 23:00,16.99,78.28,9.3,138,0
625,1/27/2019 0:00,17.13,82.4,9,138,0
626,1/27/2019 1:00,18.55,85.4,9.8,137,0
627,1/27/2019 2:00,20.11,80.7,11,134,0
628,1/27/2019 3:00,21.14,76.63,12.2,137,0
629,1/27/2019 4:00,22.73,69.95,14.8,147,0
630,1/27/2019 5:00,24.23,67.42,17.3,153,0
631,1/27/2019 6:00,24.68,75.96,17.6,159,0
632,1/27/2019 7:00,25,82.7,16.9,166,0
633,1/27/2019 8:00,24.69,85,15.8,163,4.82
634,1/27/2019 9:00,26.96,82,11.4,173,47.69
635,1/27/2019 10:00,28.82,78.11,10.2,185,106.48
636,1/27/2019 11:00,29.64,88.4,5.9,212,94.47
637,1/27/2019 12:00,28.9,81.4,9.5,245,76.07
638,1/27/2019 13:00,29.76,70.63,8,259,99.18
639,1/27/2019 14:00,30.45,61.47,10.6,260,93.8
640,1/27/2019 15:00,29.94,63.78,6.4,293,80.9
641,1/27/2019 16:00,27.98,77.06,8.8,309,69.12
642,1/27/2019 17:00,22.12,79.96,7.4,344,39.05
643,1/27/2019 18:00,20.12,79.12,4.6,14,1.68
644,1/27/2019 19:00,18.21,79.86,2.4,30,0
645,1/27/2019 20:00,14.74,83.2,3,32,0
646,1/27/2019 21:00,15.22,79.86,4.1,14,0
647,1/27/2019 22:00,15.4,83.1,4.1,351,0
648,1/27/2019 23:00,14.92,80.6,4.7,344,0
649,1/28/2019 0:00,13.64,77.2,4.8,12,0
650,1/28/2019 1:00,12.79,77.77,4,0,0
651,1/28/2019 2:00,11.75,80.1,4.7,18,0
652,1/28/2019 3:00,10.45,79.82,3.8,12,0
653,1/28/2019 4:00,9.32,78.39,2.9,13,0
654,1/28/2019 5:00,6.93,83.1,1.9,40,0
655,1/28/2019 6:00,1.72,87.3,3.5,124,0
656,1/28/2019 7:00,0.19,88,3.6,131,0
657,1/28/2019 8:00,-0.58,88.1,3.5,103,22.66
658,1/28/2019 9:00,1.29,87,3.7,64,131.39
659,1/28/2019 10:00,8.1,76.52,3.8,83,284.76
660,1/28/2019 11:00,12.45,71.06,4.8,47,365.77
661,1/28/2019 12:00,14.34,68.04,4.7,88,411.89
662,1/28/2019 13:00,16.66,61.58,4.1,95,427.37
663,1/28/2019 14:00,18.64,57.17,5.8,111,399.54
664,1/28/2019 15:00,19.75,57.47,9.6,134,273.09
665,1/28/2019 16:00,19.34,58.02,9.2,112,177.95
666,1/28/2019 17:00,18.91,58.61,7.6,128,52.51
667,1/28/2019 18:00,17.88,58.45,5,144,2.47
668,1/28/2019 19:00,16.41,62.56,5.5,127,0
669,1/28/2019 20:00,18.41,53.51,7.6,130,0.11
670,1/28/2019 21:00,22.71,50.27,16.4,152,0
671,1/28/2019 22:00,23.32,52.25,16.5,162,0
672,1/28/2019 23:00,22.97,52.72,15.1,165,0
673,1/29/2019 0:00,23.73,52.72,15.4,165,0
674,1/29/2019 1:00,24.04,51.73,14.5,157,0
675,1/29/2019 2:00,24.19,69.33,15.5,155,0
676,1/29/2019 3:00,22.56,85.2,17.8,151,0
677,1/29/2019 4:00,21.75,87,16.3,150,0
678,1/29/2019 5:00,21.08,89.1,15.6,147,0
679,1/29/2019 6:00,21.45,82.5,14.4,154,0
680,1/29/2019 7:00,21.93,83.2,16.2,153,0
681,1/29/2019 8:00,22.42,81.7,17.2,155,6.62
682,1/29/2019 9:00,23.25,81.1,15.3,153,35.12
683,1/29/2019 10:00,23.93,80.3,13.1,152,47.8
684,1/29/2019 11:00,24.82,80.5,11.3,145,53.97
685,1/29/2019 12:00,25.2,84.6,12,146,54.87
686,1/29/2019 13:00,25.36,93,10.2,152,89.65
687,1/29/2019 14:00,25.48,92.8,9.2,155,107.38
688,1/29/2019 15:00,25.72,93.5,9.5,154,84.82
689,1/29/2019 16:00,25.94,92.4,8.2,148,36.24
690,1/29/2019 17:00,26.3,91.8,8.7,150,11.89
691,1/29/2019 18:00,26.37,91.8,9.7,149,0.56
692,1/29/2019 19:00,26.66,89.1,6.5,168,0
693,1/29/2019 20:00,25.12,93,6.3,289,0
694,1/29/2019 21:00,22.94,94.8,6,291,0
695,1/29/2019 22:00,21.99,66.34,8,289,0
696,1/29/2019 23:00,19.66,59.64,7.1,286,0
697,1/30/2019 0:00,16.48,54.58,11.3,260,0
698,1/30/2019 1:00,14.59,54.71,10.6,251,0
699,1/30/2019 2:00,13.03,46.68,13.4,262,0
700,1/30/2019 3:00,10.6,52.03,7.1,255,0
701,1/30/2019 4:00,6.24,65.72,4.5,180,0
702,1/30/2019 5:00,-0.56,75.56,5.2,142,0
703,1/30/2019 6:00,-1.64,75.38,4.5,145,0
704,1/30/2019 7:00,-2.16,78.9,3.6,132,0
705,1/30/2019 8:00,-1.62,74.68,6.4,128,11.33
706,1/30/2019 9:00,6.39,64.86,8.8,143,91.22
707,1/30/2019 10:00,11.26,61.14,6,146,242.8
708,1/30/2019 11:00,12.34,88.3,6.6,222,185.13
709,1/30/2019 12:00,9.97,90.1,10.5,275,146.08
710,1/30/2019 13:00,10.15,61.89,11.3,253,196.8
711,1/30/2019 14:00,7.66,85.8,14.9,280,193.55
712,1/30/2019 15:00,4.75,63.07,17.1,273,146.31
713,1/30/2019 16:00,1.04,62.22,20.7,271,93.24
714,1/30/2019 17:00,-0.9,49.42,20.1,261,67.21
715,1/30/2019 18:00,-1.93,46.07,15.6,261,3.37
716,1/30/2019 19:00,-2.72,47.3,14.1,262,0
717,1/30/2019 20:00,-3.68,46.66,12.1,254,0
718,1/30/2019 21:00,-4.58,46.32,7.4,237,0
719,1/30/2019 22:00,-5.13,47.62,7.7,240,0
720,1/30/2019 23:00,-5.55,50.15,7.7,231,0
721,1/31/2019 0:00,-5.64,50.98,11.2,242,0
722,1/31/2019 1:00,-6.45,53.71,8.3,239,0
723,1/31/2019 2:00,-6.74,54.6,10.8,242,0
724,1/31/2019 3:00,-6.92,56.68,8.1,233,0
725,1/31/2019 4:00,-6.9,57.62,8.4,239,0
726,1/31/2019 5:00,-6.75,60.31,7.6,252,0
727,1/31/2019 6:00,-6.83,61.16,7.9,242,0
728,1/31/2019 7:00,-6.47,61.49,9.5,246,0
729,1/31/2019 8:00,-6.12,62.84,7.6,237,13.13
730,1/31/2019 9:00,-4.61,60.23,6.8,242,113.1
731,1/31/2019 10:00,-1.5,55.95,7.2,237,251.78
732,1/31/2019 11:00,1.51,56.38,7.3,239,366.45
733,1/31/2019 12:00,4.06,51.86,8.5,246,437.69
734,1/31/2019 13:00,5.86,50.64,10.2,247,453.51
735,1/31/2019 14:00,6.73,47.79,12.3,247,415.03
736,1/31/2019 15:00,8.04,44.43,12,250,319.88
737,1/31/2019 16:00,8.85,39.53,10.4,243,202.63
738,1/31/2019 17:00,8.37,44.53,10.9,245,70.13
739,1/31/2019 18:00,6.75,48.27,7.6,242,2.47
740,1/31/2019 19:00,5.2,44.41,5.5,239,0
741,1/31/2019 20:00,0.64,62.86,5.5,189,0
742,1/31/2019 21:00,-5.53,71.8,5.1,143,0
743,1/31/2019 22:00,-8.46,60.1,4.1,179,0
744,1/31/2019 23:00,-8.73,73.73,4.4,154,0
745,2/1/2019 0:00,-11.2,77.69,4.3,132,0
746,2/1/2019 1:00,-12.64,78.88,3.3,127,0
747,2/1/2019 2:00,-13.32,79.48,4.5,144,0
748,2/1/2019 3:00,-13.97,80.7,4.1,154,0
749,2/1/2019 4:00,-12.89,80.6,4.5,138,0
750,2/1/2019 5:00,-11.2,79.28,4.1,126,0
751,2/1/2019 6:00,-10.66,77.83,4.4,143,0
752,2/1/2019 7:00,-11.4,80.2,4,129,0
753,2/1/2019 8:00,-10.89,81.2,3.2,117,11.22
754,2/1/2019 9:00,-7.69,78.92,2.9,103,83.03
755,2/1/2019 10:00,-0.98,65.93,4,133,163.81
756,2/1/2019 11:00,4.84,59,2.5,158,270.4
757,2/1/2019 12:00,7.56,55.06,3.2,259,384.85
758,2/1/2019 13:00,10.06,48.79,3.7,265,453.29
759,2/1/2019 14:00,13.21,38.15,3.2,261,411.77
760,2/1/2019 15:00,16.45,32.96,2.1,172,316.4
761,2/1/2019 16:00,16.09,37.5,3.6,332,199.72
762,2/1/2019 17:00,14.36,36.35,4,330,71.81
763,2/1/2019 18:00,11.8,48.85,2.7,351,2.24
764,2/1/2019 19:00,3.65,64.34,3.9,117,0
765,2/1/2019 20:00,0.18,63.59,4.2,102,0
766,2/1/2019 21:00,-1.05,71.89,4.6,109,0
767,2/1/2019 22:00,-2.42,73.88,3.9,76,0
768,2/1/2019 23:00,-4.59,78.39,4.3,60,0
769,2/2/2019 0:00,-5.64,79.21,4.7,61,0
770,2/2/2019 1:00,-5.69,79.69,5.5,57,0
771,2/2/2019 2:00,-5.73,80.8,6.4,49,0
772,2/2/2019 3:00,-5.12,81.2,6,49,0
773,2/2/2019 4:00,-4.59,82.5,5.1,60,0
774,2/2/2019 5:00,-4.77,83.3,5.8,59,0
775,2/2/2019 6:00,-4.97,83.9,6,54,0
776,2/2/2019 7:00,-3.87,81,4,99,0
777,2/2/2019 8:00,0.99,75.43,5.2,115,19.07
778,2/2/2019 9:00,8.96,73.63,10,138,67.32
779,2/2/2019 10:00,13.01,70.26,9.4,150,150.35
780,2/2/2019 11:00,16.61,70.41,9,150,210.94
781,2/2/2019 12:00,20.06,67.68,8.5,140,251.33
782,2/2/2019 13:00,23.61,66.95,8.5,143,226.64
783,2/2/2019 14:00,28.43,65.27,8.1,158,204.2
784,2/2/2019 15:00,31.02,68.14,6.6,158,62.83
785,2/2/2019 16:00,33.83,65.5,5.4,170,54.98
786,2/2/2019 17:00,33.9,65.92,5,162,42.64
787,2/2/2019 18:00,33.83,70.91,3.6,174,2.24
788,2/2/2019 19:00,29.03,77.85,5.1,144,0
789,2/2/2019 20:00,30.65,77.28,4.1,178,1.12
790,2/2/2019 21:00,32.66,79.32,3,310,0
791,2/2/2019 22:00,31.02,84,1.9,1,0
792,2/2/2019 23:00,33.46,92.8,4.2,346,0
793,2/3/2019 0:00,33.64,95.4,3.4,302,0
794,2/3/2019 1:00,32.88,95.3,2,271,0
795,2/3/2019 2:00,32.4,95.6,1,216,0
796,2/3/2019 3:00,32.05,96.7,2.8,166,0
797,2/3/2019 4:00,32,97.9,3.7,130,0
798,2/3/2019 5:00,32.3,97,4.9,149,0
799,2/3/2019 6:00,33.32,91.8,4.9,163,0
800,2/3/2019 7:00,35.04,86.1,5.2,157,0
801,2/3/2019 8:00,36.81,83.5,5.8,151,7.85
802,2/3/2019 9:00,38.33,82.6,6.1,161,38.15
803,2/3/2019 10:00,38.51,81.5,5.9,163,60.59
804,2/3/2019 11:00,39.48,76.7,5.7,165,140.25
805,2/3/2019 12:00,41.5,75.54,5.3,193,127.91
806,2/3/2019 13:00,43.88,68.78,8,172,327.62
807,2/3/2019 14:00,47.37,66.25,7.4,170,396.07
808,2/3/2019 15:00,49.26,64.67,7.3,170,300.7
809,2/3/2019 16:00,49.41,65.42,7.8,165,178.4
810,2/3/2019 17:00,48.02,70.15,8.6,153,81.91
811,2/3/2019 18:00,45.14,76.48,7.9,153,3.37
812,2/3/2019 19:00,42.44,77.99,7.1,141,0
813,2/3/2019 20:00,43.42,75.24,6.3,164,0
814,2/3/2019 21:00,45.06,72.18,5.8,186,0
815,2/3/2019 22:00,44.85,72.99,6.2,185,0
816,2/3/2019 23:00,44.1,75.34,6.7,166,0
817,2/4/2019 0:00,42.69,78.34,7.4,150,0
818,2/4/2019 1:00,42.52,78.52,6.7,163,0
819,2/4/2019 2:00,43.67,76.61,7.2,172,0
820,2/4/2019 3:00,44.1,74.39,8.6,165,0
821,2/4/2019 4:00,44.81,76.69,5,150,0
822,2/4/2019 5:00,43.16,79.54,7.7,149,0
823,2/4/2019 6:00,42.32,80.3,7.1,147,0
824,2/4/2019 7:00,42.75,79.34,6,159,0
825,2/4/2019 8:00,41.96,81.8,6.8,158,15.71
826,2/4/2019 9:00,41.91,80.4,8.6,147,47.12
827,2/4/2019 10:00,46.4,69.45,9.4,143,228.89
828,2/4/2019 11:00,51.48,64.45,8.2,141,347.82
829,2/4/2019 12:00,56.16,54.67,6.6,158,411.77
830,2/4/2019 13:00,59.74,53.25,7.3,167,437.58
831,2/4/2019 14:00,-999,-999,-999,-999,394.94
832,2/4/2019 15:00,-999,-999,6.1,212,313.04
833,2/4/2019 16:00,61.45,51.13,7.1,186,195.23
834,2/4/2019 17:00,57.87,56.67,8,167,68.44
835,2/4/2019 18:00,54.75,58.75,7.9,172,3.37
836,2/4/2019 19:00,51.37,63.82,8.8,152,0
837,2/4/2019 20:00,50.95,63.45,11.8,157,0
838,2/4/2019 21:00,48.99,67.76,10.4,150,0
839,2/4/2019 22:00,48.36,67.56,11.9,151,0
840,2/4/2019 23:00,48.4,68.5,11.3,156,0
841,2/5/2019 0:00,47.39,79.87,8.6,150,0
842,2/5/2019 1:00,45.72,81.1,8.8,148,0
843,2/5/2019 2:00,45.75,79.65,9.6,148,0
844,2/5/2019 3:00,45.87,79.74,8.8,145,0
845,2/5/2019 4:00,46.54,78.83,7.6,147,0
846,2/5/2019 5:00,48.04,77.93,9.2,148,0
847,2/5/2019 6:00,48.99,79.84,5.1,169,0
848,2/5/2019 7:00,48.69,82.2,3.9,217,0
849,2/5/2019 8:00,48.06,82,3.2,188,10.1
850,2/5/2019 9:00,47.88,85.8,4.2,232,94.25
851,2/5/2019 10:00,50.52,82.3,5,268,138.01
852,2/5/2019 11:00,51.22,75.15,7.5,301,167.18
853,2/5/2019 12:00,50.36,78.29,11.1,318,393.82
854,2/5/2019 13:00,48.22,78.28,10.9,334,342.21
855,2/5/2019 14:00,45.9,81.6,13.1,333,328.75
856,2/5/2019 15:00,42.11,87.1,12.3,321,196.35
857,2/5/2019 16:00,37.5,90.9,8.5,313,37.03
858,2/5/2019 17:00,33.8,88.3,11,331,13.46
859,2/5/2019 18:00,31.93,85.7,7.9,335,1.12
860,2/5/2019 19:00,31.16,85.6,7,336,0
861,2/5/2019 20:00,30.75,87.9,7.3,329,0
862,2/5/2019 21:00,30.04,86.8,6.6,320,0
863,2/5/2019 22:00,29.45,87.1,5.6,330,0
864,2/5/2019 23:00,29.35,85.4,4.4,330,0
865,2/6/2019 0:00,29.04,86.9,3.9,295,0
866,2/6/2019 1:00,28.68,87.8,3.8,302,0
867,2/6/2019 2:00,28.44,88.3,4.2,303,0
868,2/6/2019 3:00,28.12,88.3,4.2,295,0
869,2/6/2019 4:00,27.81,85.9,2.4,333,0
870,2/6/2019 5:00,27.76,85.1,3.2,47,0
871,2/6/2019 6:00,27.26,87.2,4.1,119,0
872,2/6/2019 7:00,27.33,87.7,5.6,138,0
873,2/6/2019 8:00,27.29,85.6,8.2,140,19.07
874,2/6/2019 9:00,28.67,82.7,8.1,149,117.81
875,2/6/2019 10:00,31.1,76.98,9,145,178.4
876,2/6/2019 11:00,33.25,76.94,8.8,156,136.88
877,2/6/2019 12:00,34.6,77.96,8,157,52.73
878,2/6/2019 13:00,35.09,87.6,11.2,167,77.42
879,2/6/2019 14:00,35.14,93,12.7,160,63.95
880,2/6/2019 15:00,36.3,94.6,13,159,46
881,2/6/2019 16:00,37.28,95.4,14.2,157,26.93
882,2/6/2019 17:00,38.1,95.4,13.2,160,12.34
883,2/6/2019 18:00,38.26,95.4,14.2,166,1.12
884,2/6/2019 19:00,38.36,95.9,13,160,0
885,2/6/2019 20:00,38.51,95.1,11.2,157,0
886,2/6/2019 21:00,38.65,94.7,8.8,146,0
887,2/6/2019 22:00,38.88,96,9.5,151,0
888,2/6/2019 23:00,38.74,96,9.7,155,0
889,2/7/2019 0:00,38.69,96.2,8.4,150,0
890,2/7/2019 1:00,38.47,95.7,6.6,147,0
891,2/7/2019 2:00,38.22,96,7,150,0
892,2/7/2019 3:00,37.93,97.1,5.8,146,0
893,2/7/2019 4:00,37.56,97.1,6,146,0
894,2/7/2019 5:00,37.55,96.5,4.9,154,0
895,2/7/2019 6:00,37.62,96.5,5.3,136,0
896,2/7/2019 7:00,37.48,96.3,3.9,162,0
897,2/7/2019 8:00,36.83,96.9,3.1,260,11.22
898,2/7/2019 9:00,33.61,97.7,3.8,300,37.03
899,2/7/2019 10:00,33.44,97.8,3.1,294,58.34
900,2/7/2019 11:00,33.66,97.9,2.6,280,93.13
901,2/7/2019 12:00,35.92,97.8,2.1,173,125.66
902,2/7/2019 13:00,37.74,97.6,3.6,276,108.83
903,2/7/2019 14:00,42.09,95.7,5.3,136,89.76
904,2/7/2019 15:00,45.2,93.6,5.3,130,116.69
905,2/7/2019 16:00,46.45,92.8,6.3,130,62.83
906,2/7/2019 17:00,47.71,92.6,6.1,173,26.93
907,2/7/2019 18:00,47.66,93,8.6,168,1.12
908,2/7/2019 19:00,47.44,93,8.4,148,0
909,2/7/2019 20:00,46.01,94.6,11,145,0
910,2/7/2019 21:00,45.44,95.4,6.8,146,0
911,2/7/2019 22:00,45.39,94.9,10.6,148,0
912,2/7/2019 23:00,45.05,95,13,156,0
913,2/8/2019 0:00,45.57,94,13.8,160,0
914,2/8/2019 1:00,45.84,93.7,13.3,150,0
915,2/8/2019 2:00,45.86,94.1,10.9,156,0
916,2/8/2019 3:00,46.22,94.3,12.6,163,0
917,2/8/2019 4:00,46.49,94.9,13.2,160,0
918,2/8/2019 5:00,47.89,91.8,15.6,168,0
919,2/8/2019 6:00,49.8,90.7,7.2,200,0
920,2/8/2019 7:00,47.26,80.2,9.7,327,0
921,2/8/2019 8:00,42.29,80.8,7.1,7,3.37
922,2/8/2019 9:00,39.54,81.8,6.7,360,15.71
923,2/8/2019 10:00,37.07,81.2,7.8,351,28.05
924,2/8/2019 11:00,36.25,71.31,4.8,2,42.64
925,2/8/2019 12:00,34.6,73.74,13.2,320,163.81
926,2/8/2019 13:00,31.62,71.64,12,320,127.91
927,2/8/2019 14:00,30.5,58.85,14.7,301,274.89
928,2/8/2019 15:00,28.74,59.03,14,297,111.08
929,2/8/2019 16:00,27.04,59.15,15.9,285,86.39
930,2/8/2019 17:00,25.75,56.11,18.9,282,43.76
