Plot Title: DL5,,,,,,,,,,
#,"Date Time, GMT-05:00","Temp, °C (LGR S/N: 20098520, SEN S/N: 10762331, LBL: Tamb)","RH, % (LGR S/N: 21098500, SEN S/N: 10263331)","Wind Speed, m/s (LGR S/N: 20198500, SEN S/N: 21706789)","Wind Direction, ø (LGR S/N: 20198500, SEN S/N: 21706789)","Solar Radiation, W/m² (LGR S/N: 20034090, SEN S/N: 23073988)","Precipitation, Inches  (LGR S/N: 20034090, SEN S/N: 23073988)","DewPt, °C (LGR S/N: 20495520, SEN S/N: 10232331, LBL: Tamb)","SkyCover, Fraction (LGR S/N: 20075520, SEN S/N: 10734331, LBL: Tamb)","Gust Speed, m/s (LGR S/N: 20054090, SEN S/N: 20896535)"
2985,5/5/2019 9:00,7.89,97,1.019,295,58.15,0,7.29,1,1.659
2986,5/5/2019 10:00,8.22,96,1.019,301,95.37,0,7.42,1,1.659
2987,5/5/2019 11:00,9.06,94,0.778,299,147.7,0,7.86,1,1.279
2988,5/5/2019 12:00,10.11,90,0.961,291,203.53,0,8.11,1,1.457
2989,5/5/2019 13:00,10.56,90,0.778,287,136.07,0,8.56,1,1.301
2990,5/5/2019 14:00,10.83,92,0.599,297,105.83,0.02,9.23,1,0.979
2991,5/5/2019 15:00,10.72,95,0.68,305,98.86,0.03,9.72,1,1.019
2992,5/5/2019 16:00,10.72,96,0.639,281,67.45,0.01,9.92,1,0.961
2993,5/5/2019 17:00,10.83,96,0.519,292,66.29,0.01,10.03,1,0.778
2994,5/5/2019 18:00,11.33,96,0.398,306,61.64,0,10.53,1,0.738
2995,5/5/2019 19:00,11.72,96,0.581,310,25.59,0,10.92,1,1.14
2996,5/5/2019 20:00,11.78,96,0.34,287,6.98,0,10.98,1,0.697
2997,5/5/2019 21:00,11.89,97,0.282,222,0,0,11.29,1,0.46
2998,5/5/2019 22:00,11.94,97,0.282,315,0,0,11.34,1,0.559
2999,5/5/2019 23:00,11.89,97,0.34,276,0,0,11.29,1,0.662
3000,5/6/2019 0:00,11.83,98,0.398,268,0,0,11.43,1,0.8
3001,5/6/2019 1:00,11.83,98,0.358,272,0,0.01,11.43,1,0.662
3002,5/6/2019 2:00,11.67,98,0.599,275,0,0.05,11.27,1,1.019
3003,5/6/2019 3:00,11.61,98,0.46,260,0,0.02,11.21,1,0.961
3004,5/6/2019 4:00,11.78,97,0.098,184,0,0.01,11.18,1,0.42
3005,5/6/2019 5:00,11.72,98,0.34,133,0,0,11.32,1,0.84
3006,5/6/2019 6:00,11.78,98,0.42,288,0,0.02,11.38,1,0.599
3007,5/6/2019 7:00,11.78,98,0.68,297,11.63,0,11.38,1,1.659
3008,5/6/2019 8:00,11.44,95,1.14,301,118.63,0,10.44,0.2,2.056
3009,5/6/2019 9:00,12,85,1.14,290,446.59,0,9,0.2,1.739
3010,5/6/2019 10:00,12.61,65,1.158,292,461.71,0,5.61,0,1.739
3011,5/6/2019 11:00,14.11,55,1.059,297,555.91,0,5.11,0,1.98
3012,5/6/2019 12:00,15.78,57,1.301,298,757.11,0,7.18,0,2.459
3013,5/6/2019 13:00,17.22,52,1.399,288,853.64,0,7.62,0,2.557
3014,5/6/2019 14:00,18.5,49,1.641,300,864.11,0,8.3,0.2,2.736
3015,5/6/2019 15:00,19.44,43,1.417,319,803.63,0,8.04,0.2,2.7
3016,5/6/2019 16:00,20.17,44,1.56,326,690.82,0,8.97,0,2.638
3017,5/6/2019 17:00,20.72,39,1.457,317,541.96,0,8.52,0,2.638
3018,5/6/2019 18:00,21,37,1.158,330,362.86,0,8.4,0,2.338
3019,5/6/2019 19:00,21.17,41,0.881,342,191.9,0,9.37,0,1.739
3020,5/6/2019 20:00,20.17,52,0.68,48,46.52,0,10.57,0,1.457
3021,5/6/2019 21:00,16.11,72,0.84,138,0,0,10.51,0,1.158
3022,5/6/2019 22:00,13.56,77,0.8,129,0,0,8.96,0,1.059
3023,5/6/2019 23:00,12.33,81,0.778,96,0,0,8.53,0.8,1.198
3024,5/7/2019 0:00,12.06,84,0.72,97,0,0,8.86,0.8,1.1
3025,5/7/2019 1:00,11.56,86,0.697,103,0,0,8.76,0.8,1.1
3026,5/7/2019 2:00,11.61,84,0.76,115,0,0,8.41,0.8,1.14
3027,5/7/2019 3:00,11.83,87,0.8,77,0,0,9.23,0.8,1.238
3028,5/7/2019 4:00,11.72,85,0.84,73,0,0,8.72,1,1.158
3029,5/7/2019 5:00,11.67,88,0.76,76,0,0,9.27,0.8,1.14
3030,5/7/2019 6:00,11.56,87,0.818,63,0,0,8.96,0.8,1.198
3031,5/7/2019 7:00,11.67,85,0.881,79,38.38,0,8.67,0.5,1.279
3032,5/7/2019 8:00,12.39,84,0.72,72,63.97,0,9.19,0.8,1.377
3033,5/7/2019 9:00,13.39,77,1.198,282,116.3,0,8.79,0.8,2.959
3034,5/7/2019 10:00,13.06,86,1.52,301,161.66,0,10.26,0.8,3.098
3035,5/7/2019 11:00,12.17,85,1.399,295,111.65,0,9.17,1,2.517
3036,5/7/2019 12:00,12.44,82,1.238,291,270.98,0,8.84,0.8,2.199
3037,5/7/2019 13:00,13,80,1.377,302,304.71,0,9,1,2.338
3038,5/7/2019 14:00,12.39,90,1.498,306,105.83,0.01,10.39,1,2.597
3039,5/7/2019 15:00,11.06,95,1.037,313,69.78,0.05,10.06,1,1.659
3040,5/7/2019 16:00,10.33,97,1.399,301,88.39,0.06,9.73,1,2.28
3041,5/7/2019 17:00,10.28,96,1.22,302,104.67,0.02,9.48,1,2.097
3042,5/7/2019 18:00,10.28,96,0.939,291,54.66,0.02,9.48,1,1.6
3043,5/7/2019 19:00,10.28,95,0.899,302,38.38,0,9.28,0.8,1.56
3044,5/7/2019 20:00,10.11,95,0.697,293,19.77,0,9.11,0.8,1.198
3045,5/7/2019 21:00,9.5,93,0.639,328,1.16,0,8.1,0.2,1.14
3046,5/7/2019 22:00,8.44,95,0.358,20,0,0,7.44,0.2,0.738
3047,5/7/2019 23:00,6.94,96,0.42,105,0,0,6.14,0.8,0.621
3048,5/8/2019 0:00,7,97,0.501,133,0,0,6.4,1,0.778
3049,5/8/2019 1:00,7.28,97,0.38,189,0,0,6.68,1,0.697
3050,5/8/2019 2:00,7.33,97,0.398,282,0,0,6.73,0.5,0.697
3051,5/8/2019 3:00,6.67,98,0.241,120,0,0,6.27,1,0.519
3052,5/8/2019 4:00,6.39,98,0.219,94,0,0,5.99,0.5,0.519
3053,5/8/2019 5:00,6.44,98,0.84,296,0,0,6.04,1,2.159
3054,5/8/2019 6:00,6.11,98,0.979,301,0,0,5.71,1,1.819
3055,5/8/2019 7:00,5.44,97,1.077,296,15.12,0,4.84,1,1.739
3056,5/8/2019 8:00,5.22,98,1.18,302,34.89,0,4.82,1,1.837
3057,5/8/2019 9:00,5.56,97,1.279,300,82.57,0,4.96,1,2.159
3058,5/8/2019 10:00,5.94,95,1.498,301,198.87,0,4.94,1,2.28
3059,5/8/2019 11:00,7.89,85,1.399,293,460.55,0,4.89,0.8,2.459
3060,5/8/2019 12:00,10.06,73,1.538,281,751.3,0,4.66,0.5,2.459
3061,5/8/2019 13:00,11.61,62,1.9,292,865.27,0,4.01,0.2,3.058
3062,5/8/2019 14:00,12.44,56,2.079,291,873.41,0,3.64,0,3.456
3063,5/8/2019 15:00,13.28,51,2.137,296,818.75,0,3.48,0,3.415
3064,5/8/2019 16:00,13.67,47,2.021,288,710.59,0,3.07,0,2.959
3065,5/8/2019 17:00,13.89,46,1.998,296,555.91,0,3.09,0,2.959
3066,5/8/2019 18:00,13.5,47,1.94,298,384.95,0,2.9,0,3.138
3067,5/8/2019 19:00,12.67,49,1.958,306,212.83,0,2.47,0,2.977
3068,5/8/2019 20:00,11.61,52,1.399,290,62.8,0,2.01,0,2.557
3069,5/8/2019 21:00,9.72,58,0.84,289,1.16,0,1.32,0,1.819
3070,5/8/2019 22:00,7.72,78,0.478,170,0,0,3.32,0,0.979
3071,5/8/2019 23:00,4.94,87,0.76,137,0,0,2.34,0,1.019
3072,5/9/2019 0:00,4.06,89,0.778,144,0,0,1.86,0,1.019
3073,5/9/2019 1:00,3.5,91,0.697,113,0,0,1.7,0,1.158
3074,5/9/2019 2:00,3.56,93,0.519,83,0,0,2.16,0.5,0.961
3075,5/9/2019 3:00,4.22,91,0.581,33,0,0,2.42,0.2,1.059
3076,5/9/2019 4:00,5,91,0.519,96,0,0,3.2,0,0.921
3077,5/9/2019 5:00,7.61,59,1.699,116,1.16,0,-0.59,0,4.135
3078,5/9/2019 6:00,9.17,63,2.36,131,1.16,0,1.77,1,3.599
3079,5/9/2019 7:00,9.06,62,2.62,129,44.19,0,1.46,0.5,3.818
3080,5/9/2019 8:00,10.61,61,2.258,129,153.52,0,2.81,0.8,3.697
3081,5/9/2019 9:00,12.17,59,2.776,134,220.97,0,3.97,1,4.698
3082,5/9/2019 10:00,13.94,56,3.398,139,346.57,0,5.14,0.8,5.315
3083,5/9/2019 11:00,15.72,57,3.415,152,653.61,0,7.12,0.8,6.035
3084,5/9/2019 12:00,16.72,59,3.755,151,854.81,0,8.52,0.8,5.718
3085,5/9/2019 13:00,16.78,62,3.916,149,638.49,0,9.18,0.8,5.856
3086,5/9/2019 14:00,17.06,66,4.117,150,584.99,0,10.26,1,6.317
3087,5/9/2019 15:00,17,70,3.715,156,345.41,0,11,0,5.856
3088,5/9/2019 16:00,16.56,68,3.956,148,258.19,0,10.16,0.8,5.995
3089,5/9/2019 17:00,16.5,69,3.818,150,240.74,0,10.3,0.8,6.715
3090,5/9/2019 18:00,16,74,4.117,149,133.75,0,10.8,0.8,6.317
3091,5/9/2019 19:00,15.11,78,3.375,151,27.91,0,10.71,1,5.776
3092,5/9/2019 20:00,14.72,79,3,150,4.65,0,10.52,1,4.998
3093,5/9/2019 21:00,13.78,88,3.237,147,0,0.01,11.38,1,5.177
3094,5/9/2019 22:00,12.89,88,3.156,142,0,0.01,10.49,1,4.698
3095,5/9/2019 23:00,12.89,85,3.219,148,0,0,9.89,1,5.414
3096,5/10/2019 0:00,12.89,85,3.496,154,0,0,9.89,1,5.776
3097,5/10/2019 1:00,12.33,92,3.357,151,0,0,10.73,1,5.534
3098,5/10/2019 2:00,12.06,93,2.959,151,0,0.02,10.66,1,4.497
3099,5/10/2019 3:00,12.22,95,3.076,147,0,0.07,11.22,1,4.855
3100,5/10/2019 4:00,12.61,95,2.919,151,0,0,11.61,1,4.815
3101,5/10/2019 5:00,12.83,96,3.018,150,0,0.1,12.03,1,4.555
3102,5/10/2019 6:00,13.22,96,2.758,148,0,0.05,12.42,1,4.238
3103,5/10/2019 7:00,13.72,96,2.217,145,5.82,0.02,12.92,1,3.496
3104,5/10/2019 8:00,14.5,96,1.878,148,24.42,0.01,13.7,1,2.919
3105,5/10/2019 9:00,15.17,95,2.258,156,66.29,0.02,14.17,1,3.456
3106,5/10/2019 10:00,16.06,93,1.98,168,76.76,0.01,14.66,1,3.836
3107,5/10/2019 11:00,16.61,93,1.198,189,115.14,0.03,15.21,0.8,3.876
3108,5/10/2019 12:00,18.44,85,1.077,180,294.24,0,15.44,0.8,2.597
3109,5/10/2019 13:00,21.17,73,1.377,206,593.13,0,15.77,1,3.156
3110,5/10/2019 14:00,22.83,64,1.878,237,641.98,0,15.63,0.8,3.237
3111,5/10/2019 15:00,23.67,56,2.039,242,431.47,0,14.87,0.8,3.558
3112,5/10/2019 16:00,20.94,81,2.579,305,236.09,0.02,17.14,0.8,4.417
3113,5/10/2019 17:00,17.83,77,2.137,322,234.93,0,13.23,0.2,3.956
3114,5/10/2019 18:00,16.61,73,1.998,329,88.39,0,11.21,1,3.836
3115,5/10/2019 19:00,15.28,74,2.039,319,31.4,0,10.08,1,3.277
3116,5/10/2019 20:00,13.89,73,2.159,314,22.1,0,8.49,1,3.558
3117,5/10/2019 21:00,12.78,72,2.159,297,0,0,7.18,1,3.375
3118,5/10/2019 22:00,12.17,69,1.86,290,0,0,5.97,1,3.277
3119,5/10/2019 23:00,11.39,77,1.457,307,0,0,6.79,1,2.32
3120,5/11/2019 0:00,10.39,80,1.717,314,0,0,6.39,1,2.879
3121,5/11/2019 1:00,9.61,83,1.681,311,0,0,6.21,1,3.098
3122,5/11/2019 2:00,8.67,78,1.681,325,0,0,4.27,1,2.776
3123,5/11/2019 3:00,7.67,76,1.757,321,0,0,2.87,1,3.138
3124,5/11/2019 4:00,7.11,77,1.538,323,0,0,2.51,1,2.517
3125,5/11/2019 5:00,6.67,75,1.578,311,0,0,1.67,1,2.816
3126,5/11/2019 6:00,6.33,75,1.659,325,0,0,1.33,1,2.879
3127,5/11/2019 7:00,5.94,74,1.377,318,17.45,0,0.74,0.8,2.839
3128,5/11/2019 8:00,6.11,73,1.319,303,89.55,0,0.71,1,2.097
3129,5/11/2019 9:00,6.72,73,1.301,293,208.18,0,1.32,0.8,2.28
3130,5/11/2019 10:00,7.78,70,1.22,293,447.76,0,1.78,0.8,2.776
3131,5/11/2019 11:00,8.67,70,1.56,289,436.13,0,2.67,0.8,2.7
3132,5/11/2019 12:00,9.5,64,1.681,293,515.21,0,2.3,0.8,2.736
3133,5/11/2019 13:00,10.44,62,1.757,295,668.73,0,2.84,0.8,2.959
3134,5/11/2019 14:00,11.5,60,1.699,295,836.2,0,3.5,0.8,3.156
3135,5/11/2019 15:00,12.39,54,1.681,293,821.08,0,3.19,0.5,2.977
3136,5/11/2019 16:00,13.06,52,1.779,285,717.57,0,3.46,0,2.879
3137,5/11/2019 17:00,13.28,54,1.878,296,567.54,0,4.08,0,2.959
3138,5/11/2019 18:00,13.06,55,1.918,302,373.32,0,4.06,0,3.018
3139,5/11/2019 19:00,12.72,54,1.457,306,204.69,0,3.52,0,2.66
3140,5/11/2019 20:00,12.22,62,0.979,311,40.71,0,4.62,0,1.819
3141,5/11/2019 21:00,11.06,62,0.581,352,0,0,3.46,0,1.14
3142,5/11/2019 22:00,10.28,76,0.46,74,0,0,5.48,0,0.84
3143,5/11/2019 23:00,9.61,66,0.72,32,0,0,2.81,0,2.28
3144,5/12/2019 0:00,9.06,68,1.001,64,0,0,2.66,0,2.32
3145,5/12/2019 1:00,8.72,69,0.979,55,0,0,2.52,0.8,1.699
3146,5/12/2019 2:00,8.61,69,0.738,15,0,0,2.41,0.5,1.659
3147,5/12/2019 3:00,8.44,71,0.961,44,0,0,2.64,0,1.699
3148,5/12/2019 4:00,8.28,72,1.118,48,0,0,2.68,0,1.641
3149,5/12/2019 5:00,8.67,77,1.498,96,0,0,4.07,1,2.517
3150,5/12/2019 6:00,7.44,79,1.279,87,0,0.01,3.24,1,2.378
3151,5/12/2019 7:00,6.67,84,1.417,86,9.3,0.03,3.47,1,2.736
3152,5/12/2019 8:00,5.72,90,2.597,110,22.1,0.04,3.72,1,4.457
3153,5/12/2019 9:00,5.67,92,1.48,81,30.24,0.07,4.07,1,2.736
3154,5/12/2019 10:00,5.89,92,1.538,97,69.78,0.11,4.29,1,2.517
3155,5/12/2019 11:00,6.39,91,1.279,102,82.57,0.03,4.59,1,2.021
3156,5/12/2019 12:00,6.72,92,1.341,92,115.14,0.09,5.12,1,2.338
3157,5/12/2019 13:00,7.06,91,1.6,91,130.26,0.03,5.26,1,3.317
3158,5/12/2019 14:00,6.94,91,1.94,91,172.12,0.04,5.14,1,3.196
3159,5/12/2019 15:00,6.72,89,1.757,97,107,0,4.52,1,3.098
3160,5/12/2019 16:00,6.83,91,1.94,101,191.9,0.01,5.03,1,3.339
3161,5/12/2019 17:00,6.83,90,1.9,90,109.32,0,4.83,1,3.339
3162,5/12/2019 18:00,6.33,92,1.819,95,94.2,0.01,4.73,1,3.058
3163,5/12/2019 19:00,6.11,89,1.48,101,67.45,0,3.91,1,2.7
3164,5/12/2019 20:00,5.67,89,2.177,95,23.26,0,3.47,1,3.697
3165,5/12/2019 21:00,5.06,90,2.039,96,1.16,0,3.06,1,3.018
3166,5/12/2019 22:00,4.94,89,1.48,98,0,0,2.74,1,2.378
3167,5/12/2019 23:00,4.83,92,1.22,107,0,0,3.23,1,2.021
3168,5/13/2019 0:00,4.61,93,1.301,113,0,0,3.21,1,1.958
3169,5/13/2019 1:00,4.56,92,1.359,118,0,0,2.96,1,2.517
