Plot Title: DL5,,,,,,,,,
#,"Date Time, GMT-05:00","Temp, °C (LGR S/N: 20098520, SEN S/N: 10762331, LBL: Tamb)","RH, % (LGR S/N: 21098500, SEN S/N: 10263331)","Wind Speed, mph (LGR S/N: 20198500, SEN S/N: 21706789)","Wind Direction, ø (LGR S/N: 20198500, SEN S/N: 21706789)","Solar Radiation, W/m² (LGR S/N: 20034090, SEN S/N: 23073988)","Precipitation, Inches  (LGR S/N: 20034090, SEN S/N: 23073988)","DewPoint, °C (LGR S/N: 20095520, SEN S/N: 10732331, LBL: Tamb)","SkyCover, Fraction (LGR S/N: 20095520, SEN S/N: 10732331, LBL: Tamb)"
5175,08/04/19 02:00:00 PM,24.66666667,58,9.3,298,765.254,0,16.26666667,0.2
5176,08/04/19 03:00:00 PM,24.83333333,60,9.7,295,664.073,0,16.83333333,0.2
5177,08/04/19 04:00:00 PM,24.83333333,57,9.9,297,525.676,0,16.23333333,0.2
5178,08/04/19 05:00:00 PM,24.38888889,55,9,316,368.671,0,15.38888889,0.2
5179,08/04/19 06:00:00 PM,23.38888889,53,7.6,340,215.155,0,13.98888889,0
5180,08/04/19 07:00:00 PM,22.27777778,54,5.3,359,73.269,0,13.07777778,0
5181,08/04/19 08:00:00 PM,20.05555556,75,3.6,30,1.163,0,15.05555556,0
5182,08/04/19 09:00:00 PM,15.77777778,87,2.8,102,0,0,13.17777778,0
5183,08/04/19 10:00:00 PM,13.61111111,91,3.3,113,0,0,11.81111111,0
5184,08/04/19 11:00:00 PM,12.44444444,93,3.6,105,0,0,11.04444444,0
5185,08/05/19 12:00:00 AM,11.33333333,95,3,99,0,0,10.33333333,0
5186,08/05/19 01:00:00 AM,10.44444444,96,3.6,107,0,0,9.644444444,0
5187,08/05/19 02:00:00 AM,10.05555556,96,2.9,91,0,0,9.255555556,0
5188,08/05/19 03:00:00 AM,9.388888889,97,3.5,90,0,0,8.788888889,0
5189,08/05/19 04:00:00 AM,9.111111111,97,3,86,0,0,8.511111111,0
5190,08/05/19 05:00:00 AM,8.666666667,97,4.2,83,0,0,8.066666667,0
5191,08/05/19 06:00:00 AM,8.944444444,98,4.3,74,24.423,0,8.544444444,0
5192,08/05/19 07:00:00 AM,10.5,95,4.7,57,147.701,0,9.5,0
5193,08/05/19 08:00:00 AM,13.66666667,87,3.3,50,309.358,0,11.06666667,0
5194,08/05/19 09:00:00 AM,18,62,3.2,98,482.645,0,10.4,0
5195,08/05/19 10:00:00 AM,21.55555556,50,5,170,628.02,0,11.55555556,0
5196,08/05/19 11:00:00 AM,23.11111111,46,5.8,202,751.298,0,12.31111111,0
5197,08/05/19 12:00:00 PM,24.27777778,46,5.2,165,825.73,0,13.47777778,0
5198,08/05/19 01:00:00 PM,25.27777778,37,4.6,182,837.36,0,12.67777778,0
5199,08/05/19 02:00:00 PM,26,41,4.6,187,795.492,0,14.2,0
5200,08/05/19 03:00:00 PM,26.83333333,38,5.3,295,685.007,0,14.43333333,0
5201,08/05/19 04:00:00 PM,27.11111111,41,4.7,29,541.958,0,15.31111111,0
5202,08/05/19 05:00:00 PM,26.77777778,35,3,141,365.182,0,13.77777778,0
5203,08/05/19 06:00:00 PM,26.55555556,43,3.4,153,203.525,0,15.15555556,0
5204,08/05/19 07:00:00 PM,25.44444444,61,2.6,153,59.313,0,17.64444444,0
5205,08/05/19 08:00:00 PM,20.88888889,73,5.5,135,0,0,15.48888889,0
5206,08/05/19 09:00:00 PM,18.77777778,71,5.7,131,0,0,12.97777778,0
5207,08/05/19 10:00:00 PM,18.11111111,72,5.1,130,0,0,12.51111111,0
5208,08/05/19 11:00:00 PM,17.61111111,71,5.8,128,0,0,11.81111111,0
5209,08/06/19 12:00:00 AM,17.55555556,73,3.5,121,0,0,12.15555556,0
5210,08/06/19 01:00:00 AM,17.83333333,72,3.5,117,0,0,12.23333333,0
5211,08/06/19 02:00:00 AM,18.33333333,76,4.9,141,0,0,13.53333333,0.2
5212,08/06/19 03:00:00 AM,18.5,77,3.9,123,0,0,13.9,0.2
5213,08/06/19 04:00:00 AM,18.83333333,76,6.1,142,0,0,14.03333333,0
5214,08/06/19 05:00:00 AM,18.77777778,79,7.1,137,0,0,14.57777778,0
5215,08/06/19 06:00:00 AM,18.88888889,80,8.4,136,26.749,0,14.88888889,0
5216,08/06/19 07:00:00 AM,20.05555556,81,7.2,143,123.278,0,16.25555556,0.8
5217,08/06/19 08:00:00 AM,21.72222222,80,7.4,139,195.384,0,17.72222222,0.8
5218,08/06/19 09:00:00 AM,23.44444444,72,6.7,139,377.975,0,17.84444444,0
5219,08/06/19 10:00:00 AM,25.83333333,68,5.8,204,539.632,0,19.43333333,0
5220,08/06/19 11:00:00 AM,27.11111111,63,5.8,218,594.293,0,19.71111111,0.5
5221,08/06/19 12:00:00 PM,28.66666667,55,6.8,223,772.232,0,19.66666667,0
5222,08/06/19 01:00:00 PM,29.55555556,66,7.9,235,652.443,0,22.75555556,0.8
5223,08/06/19 02:00:00 PM,26.44444444,63,5.1,143,638.487,0,19.04444444,0.8
5224,08/06/19 03:00:00 PM,28.94444444,70,7.3,251,564.055,0,22.94444444,0.8
5225,08/06/19 04:00:00 PM,21.22222222,94,8.2,347,31.401,0.69,20.02222222,0.8
5226,08/06/19 05:00:00 PM,19.88888889,95,3.6,62,76.758,0.03,18.88888889,0.8
5227,08/06/19 06:00:00 PM,20.05555556,95,6,123,65.128,0.02,19.05555556,0.8
5228,08/06/19 07:00:00 PM,20.22222222,95,5.5,148,38.379,0,19.22222222,0.8
5229,08/06/19 08:00:00 PM,19.83333333,95,4.8,154,1.163,0,18.83333333,0.5
5230,08/06/19 09:00:00 PM,19.44444444,95,6.4,150,0,0,18.44444444,0.2
5231,08/06/19 10:00:00 PM,19.33333333,94,5.2,146,0,0,18.13333333,0.8
5232,08/06/19 11:00:00 PM,19.27777778,96,5.6,138,0,0.01,18.47777778,0.5
5233,08/07/19 12:00:00 AM,18.94444444,96,4.4,158,0,0,18.14444444,0.8
5234,08/07/19 01:00:00 AM,18.88888889,96,6,151,0,0,18.08888889,0.8
5235,08/07/19 02:00:00 AM,18.88888889,95,5.5,156,0,0,17.88888889,0.5
5236,08/07/19 03:00:00 AM,18.61111111,96,4.4,130,0,0,17.81111111,0.2
5237,08/07/19 04:00:00 AM,18.55555556,96,4.3,109,0,0,17.75555556,0.8
5238,08/07/19 05:00:00 AM,18.61111111,96,3.9,144,0,0,17.81111111,0
5239,08/07/19 06:00:00 AM,18.61111111,96,2.8,170,18.608,0,17.81111111,0
5240,08/07/19 07:00:00 AM,19.22222222,93,4.1,131,109.322,0,17.82222222,0.2
5241,08/07/19 08:00:00 AM,20.38888889,91,5,128,137.234,0,18.58888889,0.8
5242,08/07/19 09:00:00 AM,21.05555556,87,5.5,123,251.208,0,18.45555556,0.8
5243,08/07/19 10:00:00 AM,22.11111111,85,4.6,154,224.459,0,19.11111111,1
5244,08/07/19 11:00:00 AM,22.44444444,86,4.5,144,183.754,0,19.64444444,0.8
5245,08/07/19 12:00:00 PM,23.5,79,7.5,149,550.099,0,19.3,0.8
5246,08/07/19 01:00:00 PM,24.33333333,83,8.2,172,300.054,0.01,20.93333333,0.8
5247,08/07/19 02:00:00 PM,22.5,86,5.2,176,241.904,0.02,19.7,1
5248,08/07/19 03:00:00 PM,23.61111111,80,6.5,211,337.27,0.02,19.61111111,0.8
5249,08/07/19 04:00:00 PM,23.44444444,80,12.7,258,217.481,0,19.44444444,0.8
5250,08/07/19 05:00:00 PM,22.72222222,81,8.8,288,207.014,0,18.92222222,0.8
5251,08/07/19 06:00:00 PM,22.77777778,83,5.2,307,106.996,0,19.37777778,0.8
5252,08/07/19 07:00:00 PM,22.5,85,2.5,340,23.26,0,19.5,0.5
5253,08/07/19 08:00:00 PM,21.88888889,90,1.7,166,0,0,19.88888889,0.2
5254,08/07/19 09:00:00 PM,20.77777778,92,2.7,140,0,0,19.17777778,0.5
5255,08/07/19 10:00:00 PM,20.27777778,93,2.1,124,0,0,18.87777778,0.8
5256,08/07/19 11:00:00 PM,19.5,95,3.2,145,0,0,18.5,0.2
5257,08/08/19 12:00:00 AM,19,95,3.5,151,0,0,18,0
5258,08/08/19 01:00:00 AM,18.55555556,96,4.1,154,0,0,17.75555556,0
5259,08/08/19 02:00:00 AM,18.16666667,96,4.3,162,0,0,17.36666667,0
5260,08/08/19 03:00:00 AM,17.61111111,96,4.4,156,0,0,16.81111111,0
5261,08/08/19 04:00:00 AM,17.22222222,97,4.3,148,0,0,16.62222222,0
5262,08/08/19 05:00:00 AM,17.11111111,97,4.1,154,0,0,16.51111111,0.8
5263,08/08/19 06:00:00 AM,17.16666667,97,4.2,138,23.26,0,16.56666667,0
5264,08/08/19 07:00:00 AM,18.11111111,95,4.7,146,131.419,0,17.11111111,0
5265,08/08/19 08:00:00 AM,20.38888889,83,4.3,163,284.935,0,16.98888889,0
5266,08/08/19 09:00:00 AM,22.5,75,4.9,194,444.266,0,17.5,0
5267,08/08/19 10:00:00 AM,24.05555556,72,5.2,229,589.641,0,18.45555556,0
5268,08/08/19 11:00:00 AM,25.61111111,55,6.1,218,729.201,0,16.61111111,0
5269,08/08/19 12:00:00 PM,26.61111111,58,8.5,242,732.69,0,18.21111111,0.5
5270,08/08/19 01:00:00 PM,27.05555556,55,7.8,235,648.954,0,18.05555556,0.8
5271,08/08/19 02:00:00 PM,21.33333333,98,9.4,249,154.679,0.08,20.93333333,0.8
5272,08/08/19 03:00:00 PM,17,99,4.9,135,26.749,0.03,16.8,0.8
5273,08/08/19 04:00:00 PM,17.5,99,5.7,145,174.45,0,17.3,0.2
5274,08/08/19 05:00:00 PM,20.5,85,5.6,152,358.204,0,17.5,0.8
5275,08/08/19 06:00:00 PM,22.27777778,85,4.2,177,172.124,0,19.27777778,0.5
5276,08/08/19 07:00:00 PM,21.61111111,87,3.8,175,25.586,0,19.01111111,0.5
5277,08/08/19 08:00:00 PM,21.16666667,89,3.5,256,5.815,0,18.96666667,0.8
5278,08/08/19 09:00:00 PM,20.5,82,5.6,276,0,0,16.9,0
5279,08/08/19 10:00:00 PM,19.5,88,3.9,234,0,0,17.1,0
5280,08/08/19 11:00:00 PM,17.88888889,89,3.3,134,0,0,15.68888889,0.5
5281,08/09/19 12:00:00 AM,19,83,8,267,0,0,15.6,0
5282,08/09/19 01:00:00 AM,18.94444444,83,4.8,310,0,0,15.54444444,0
5283,08/09/19 02:00:00 AM,17.27777778,93,4.6,160,0,0,15.87777778,0
5284,08/09/19 03:00:00 AM,15.5,95,4.4,150,0,0,14.5,0.8
5285,08/09/19 04:00:00 AM,15.33333333,96,4.7,151,0,0,14.53333333,1
5286,08/09/19 05:00:00 AM,14.83333333,96,4.6,148,0,0,14.03333333,0.8
5287,08/09/19 06:00:00 AM,14.66666667,97,4.6,150,26.749,0,14.06666667,0.5
5288,08/09/19 07:00:00 AM,15.66666667,95,4.1,151,136.071,0,14.66666667,0
5289,08/09/19 08:00:00 AM,18.38888889,75,3.6,236,302.38,0,13.38888889,0
5290,08/09/19 09:00:00 AM,20.22222222,69,8.7,277,477.993,0,14.02222222,0
5291,08/09/19 10:00:00 AM,21.16666667,59,9,285,626.857,0,12.96666667,0
5292,08/09/19 11:00:00 AM,22.05555556,52,8.8,289,736.179,0,12.45555556,0
5293,08/09/19 12:00:00 PM,22.83333333,51,10.8,277,857.131,0,13.03333333,0
5294,08/09/19 01:00:00 PM,23.38888889,53,9.5,288,728.038,0,13.98888889,0.8
5295,08/09/19 02:00:00 PM,23.44444444,52,8.9,295,557.077,0,13.84444444,0.8
5296,08/09/19 03:00:00 PM,24.33333333,48,8.6,297,665.236,0,13.93333333,0.5
5297,08/09/19 04:00:00 PM,24.38888889,49,9.1,291,491.949,0,14.18888889,0.5
5298,08/09/19 05:00:00 PM,24.61111111,50,8.2,287,398.909,0,14.61111111,0.2
5299,08/09/19 06:00:00 PM,24,52,6.9,286,167.472,0,14.4,0.8
5300,08/09/19 07:00:00 PM,22.77777778,55,7,279,44.194,0,13.77777778,0.8
5301,08/09/19 08:00:00 PM,21.55555556,59,6.9,270,1.163,0,13.35555556,0.8
5302,08/09/19 09:00:00 PM,19.44444444,83,5.6,313,0,0.05,16.04444444,1
5303,08/09/19 10:00:00 PM,16.94444444,92,3.4,106,0,0,15.34444444,0.8
5304,08/09/19 11:00:00 PM,15.83333333,94,4.7,137,0,0.01,14.63333333,0.8
5305,08/10/19 12:00:00 AM,15.94444444,92,4,224,0,0.16,14.34444444,1
5306,08/10/19 01:00:00 AM,15.66666667,93,2.3,239,0,0,14.26666667,0
5307,08/10/19 02:00:00 AM,14.27777778,94,2.9,147,0,0,13.07777778,0.5
5308,08/10/19 03:00:00 AM,13.38888889,95,3.3,142,0,0,12.38888889,0
5309,08/10/19 04:00:00 AM,12.66666667,96,3.3,130,0,0,11.86666667,0
5310,08/10/19 05:00:00 AM,12.16666667,96,1.7,67,0,0,11.36666667,0
5311,08/10/19 06:00:00 AM,11.66666667,97,3.9,139,18.608,0,11.06666667,0
5312,08/10/19 07:00:00 AM,13.83333333,93,3.2,292,129.093,0,12.43333333,0.2
5313,08/10/19 08:00:00 AM,16.16666667,83,6.3,278,230.274,0,12.76666667,0.5
5314,08/10/19 09:00:00 AM,18,77,8.8,294,369.834,0,13.4,0.8
5315,08/10/19 10:00:00 AM,19.27777778,73,10.9,296,566.381,0,13.87777778,0.8
5316,08/10/19 11:00:00 AM,19.77777778,64,11,287,551.262,0,12.57777778,0.8
5317,08/10/19 12:00:00 PM,20.05555556,61,11.2,305,440.777,0,12.25555556,0.8
5318,08/10/19 01:00:00 PM,20.55555556,58,10.9,308,661.747,0,12.15555556,0.5
5319,08/10/19 02:00:00 PM,21.11111111,53,10.8,314,671.051,0,11.71111111,0.5
5320,08/10/19 03:00:00 PM,21.61111111,52,9.7,309,541.958,0,12.01111111,0.8
5321,08/10/19 04:00:00 PM,21.61111111,50,8.4,311,353.552,0,11.61111111,0.5
5322,08/10/19 05:00:00 PM,21.77777778,53,7.8,312,318.662,0,12.37777778,0.8
5323,08/10/19 06:00:00 PM,21.77777778,51,5.8,300,161.657,0,11.97777778,0.8
5324,08/10/19 07:00:00 PM,21,58,6,282,25.586,0,12.6,0.8
5325,08/10/19 08:00:00 PM,19.77777778,72,3,312,1.163,0,14.17777778,0.8
5326,08/10/19 09:00:00 PM,17.5,82,2.2,91,0,0,13.9,0.8
5327,08/10/19 10:00:00 PM,15.5,89,2.9,126,0,0,13.3,0.8
5328,08/10/19 11:00:00 PM,14.11111111,92,3.4,137,0,0,12.51111111,0.8
5329,08/11/19 12:00:00 AM,13.88888889,91,4.1,144,0,0,12.08888889,0
5330,08/11/19 01:00:00 AM,13.11111111,93,4,147,0,0,11.71111111,0
5331,08/11/19 02:00:00 AM,12.38888889,94,4.1,142,0,0,11.18888889,0
5332,08/11/19 03:00:00 AM,11.77777778,95,3.9,138,0,0,10.77777778,0
5333,08/11/19 04:00:00 AM,11.22222222,95,3.4,139,0,0,10.22222222,0
5334,08/11/19 05:00:00 AM,10.83333333,96,3.4,132,0,0,10.03333333,0
5335,08/11/19 06:00:00 AM,10.61111111,96,2.8,120,24.423,0,9.811111111,0
5336,08/11/19 07:00:00 AM,12.33333333,94,3.7,124,130.256,0,11.13333333,0
5337,08/11/19 08:00:00 AM,15.83333333,82,2.2,146,297.728,0,12.23333333,0
5338,08/11/19 09:00:00 AM,18.33333333,70,3.3,273,466.363,0,12.33333333,0
5339,08/11/19 10:00:00 AM,20.38888889,62,5.4,302,607.086,0,12.78888889,0
5340,08/11/19 11:00:00 AM,21.83333333,52,5.4,276,733.853,0,12.23333333,0
5341,08/11/19 12:00:00 PM,22.94444444,53,5.8,279,793.166,0,13.54444444,0
5342,08/11/19 01:00:00 PM,23.72222222,53,7.9,281,767.58,0,14.32222222,0
5343,08/11/19 02:00:00 PM,24.27777778,47,8.4,320,743.157,0,13.67777778,0.5
5344,08/11/19 03:00:00 PM,24.5,47,8.2,319,569.87,0,13.9,0.5
5345,08/11/19 04:00:00 PM,24.88888889,47,6.3,311,505.905,0,14.28888889,0
5346,08/11/19 05:00:00 PM,25.11111111,47,6.5,303,369.834,0,14.51111111,0.2
5347,08/11/19 06:00:00 PM,24.72222222,51,5.7,310,200.036,0,14.92222222,0.2
5348,08/11/19 07:00:00 PM,24.05555556,55,3.8,301,53.498,0,15.05555556,0
5349,08/11/19 08:00:00 PM,20.61111111,79,3.4,129,0,0,16.41111111,0
5350,08/11/19 09:00:00 PM,17.16666667,84,4.5,147,0,0,13.96666667,0
5351,08/11/19 10:00:00 PM,15.83333333,88,4.5,142,0,0,13.43333333,0
5352,08/11/19 11:00:00 PM,14.66666667,91,3.5,94,0,0,12.86666667,0
5353,08/12/19 12:00:00 AM,13.94444444,92,3.8,92,0,0,12.34444444,0
5354,08/12/19 01:00:00 AM,13.5,93,4.2,82,0,0,12.1,0
5355,08/12/19 02:00:00 AM,13.11111111,94,4,84,0,0,11.91111111,0
5356,08/12/19 03:00:00 AM,12.66666667,95,4.2,75,0,0,11.66666667,0
5357,08/12/19 04:00:00 AM,12.33333333,96,4.9,63,0,0,11.53333333,0
5358,08/12/19 05:00:00 AM,12,96,4.8,62,0,0,11.2,0
5359,08/12/19 06:00:00 AM,11.94444444,96,4.8,67,19.771,0,11.14444444,0
5360,08/12/19 07:00:00 AM,13.55555556,94,4.4,58,130.256,0,12.35555556,0
5361,08/12/19 08:00:00 AM,17.55555556,80,3.7,134,241.904,0,13.55555556,0.5
5362,08/12/19 09:00:00 AM,21.72222222,69,3.8,210,467.526,0,15.52222222,0.2
5363,08/12/19 10:00:00 AM,23.83333333,64,5.1,252,624.531,0,16.63333333,0.5
5364,08/12/19 11:00:00 AM,25.05555556,60,4.3,273,498.927,0,17.05555556,0.8
5365,08/12/19 12:00:00 PM,25.61111111,57,6.5,278,590.804,0,17.01111111,0.8
5366,08/12/19 01:00:00 PM,26.66666667,59,6.1,251,798.981,0,18.46666667, -
5367,08/12/19 02:00:00 PM,27.16666667,59,6,232,471.015,0,18.96666667,0.5
5368,08/12/19 03:00:00 PM,27.55555556,60,6.1,218,461.711,0,19.55555556,0.8
5369,08/12/19 04:00:00 PM,27.22222222,59,4.7,230,184.917,0,19.02222222,0.8
5370,08/12/19 05:00:00 PM,27.27777778,61,3.5,186,197.71,0,19.47777778,0.5
5371,08/12/19 06:00:00 PM,26.61111111,67,2.5,168,39.542,0,20.01111111,0.8
5372,08/12/19 07:00:00 PM,25.55555556,76,3.1,135,23.26,0,20.75555556,0.8
5373,08/12/19 08:00:00 PM,24.16666667,77,3,134,0,0,19.56666667,1
5374,08/12/19 09:00:00 PM,23.38888889,77,2.8,151,0,0,18.78888889,1
5375,08/12/19 10:00:00 PM,22.72222222,79,3.1,144,0,0,18.52222222,0
5376,08/12/19 11:00:00 PM,21.44444444,84,3.6,155,0,0,18.24444444,0.2
5377,08/13/19 12:00:00 AM,20.66666667,86,3.1,162,0,0,17.86666667,0.5
5378,08/13/19 01:00:00 AM,19.61111111,89,3.4,131,0,0,17.41111111,0.2
5379,08/13/19 02:00:00 AM,19.16666667,90,3.7,136,0,0,17.16666667,0.8
5380,08/13/19 03:00:00 AM,19.44444444,89,4.6,152,0,0,17.24444444,0.5
5381,08/13/19 04:00:00 AM,19.61111111,89,3.6,149,0,0,17.41111111,0.8
